'Pair','TF','Dna','StartDate','EndDate','TotalTrades','TotalNetProfit','Max.DD','AnnualProfit','Winrate','Sharpe','Calmar','WinningStrike','LosingStrike','LargestWinning','LargestLosing','Num.ofWins','Num.ofLosses','MarketChange'
'ETH-USD','5m','>oPVC','2021-02-01','2021-08-01','192','21.09','-26.23',47,'27','0.95','1.78','3','9',1789,-465,'52','140','93.52'
'ETH-USD','5m','>oPV(','2021-02-01','2021-08-01','192','21.09','-26.23',47,'27','0.95','1.78','3','9',1789,-465,'52','140','93.52'
'ETH-USD','5m','KNL:I','2021-02-01','2021-08-01','225','26.32','-33.78',60,'34','1.11','1.77','3','8',1410,-417,'77','148','93.52'
'ETH-USD','5m','VUhV4','2021-02-01','2021-08-01','191','26.09','-33.45',59,'32','1.11','1.77','4','11',1120,-437,'62','129','93.52'
'ETH-USD','5m','<>WgI','2021-02-01','2021-08-01','353','21.8','-27.62',49,'35','1.01','1.76','5','9',1037,-355,'123','230','93.52'
'ETH-USD','5m','1<jOa','2021-02-01','2021-08-01','270','13.23','-16.32',28,'37','0.9','1.73','4','10',774,-255,'101','169','93.52'
'ETH-USD','5m','KlLac','2021-02-01','2021-08-01','92','14.03','-17.55',30,'33','0.82','1.72','2','6',1865,-500,'30','62','93.52'
'ETH-USD','5m','NJcVB','2021-02-01','2021-08-01','218','18.42','-23.58',40,'37','0.91','1.71','3','7',1268,-513,'80','138','93.52'
'ETH-USD','5m','NSWVY','2021-02-01','2021-08-01','184','25.49','-33.74',58,'35','1.09','1.71','4','7',1211,-467,'65','119','93.52'
'ETH-USD','5m','?2_b','2021-02-01','2021-08-01','205','15.4','-19.59',33,'40','1.04','1.7','6','9',708,-257,'83','122','93.52'
'ETH-USD','5m','NYL9Z','2021-02-01','2021-08-01','187','23.21','-30.55',52,'29','1.0','1.7','3','8',1796,-576,'55','132','93.52'
'ETH-USD','5m','N`VVh','2021-02-01','2021-08-01','101','17.77','-22.87',39,'34','0.93','1.7','2','8',1870,-616,'34','67','93.52'
'ETH-USD','5m','NnQ2B','2021-02-01','2021-08-01','149','14.67','-18.68',32,'30','0.77','1.69','2','8',2087,-856,'44','105','93.52'
'ETH-USD','5m','N9WVI','2021-02-01','2021-08-01','297','18.06','-23.48',40,'36','0.89','1.68','6','8',1386,-365,'106','191','93.52'
'ETH-USD','5m','N9WPI','2021-02-01','2021-08-01','297','18.06','-23.48',40,'36','0.89','1.68','6','8',1386,-365,'106','191','93.52'
'ETH-USD','5m','-oLOS','2021-02-01','2021-08-01','262','21.0','-27.96',47,'22','0.93','1.67','2','14',1532,-465,'58','204','93.52'
'ETH-USD','5m','NcCPt','2021-02-01','2021-08-01','61','10.71','-13.53',23,'31','0.68','1.67','2','6',1807,-632,'19','42','93.52'
'ETH-USD','5m','VoPOu','2021-02-01','2021-08-01','56','12.57','-16.52',27,'39','0.8','1.62','2','4',1497,-1041,'22','34','93.52'
'ETH-USD','5m','N?hPB','2021-02-01','2021-08-01','253','16.42','-22.3',36,'36','0.83','1.6','3','11',1117,-429,'91','162','93.52'
'ETH-USD','5m','K<LaI','2021-02-01','2021-08-01','280','21.38','-29.84',47,'36','0.97','1.59','4','8',1235,-411,'100','180','93.52'
'ETH-USD','5m','\\oPOh','2021-02-01','2021-08-01','92','15.77','-21.43',34,'34','0.84','1.59','3','9',1975,-1032,'31','61','93.52'
'ETH-USD','5m','8nscK','2021-02-01','2021-08-01','214','19.11','-26.45',42,'29','0.9','1.59','4','16',1765,-355,'61','153','93.52'
'ETH-USD','5m','KOLaI','2021-02-01','2021-08-01','220','22.19','-31.32',49,'35','0.99','1.58','3','11',1375,-523,'77','143','93.52'
'ETH-USD','5m','N:QVB','2021-02-01','2021-08-01','292','19.33','-27.01',43,'36','0.93','1.57','6','9',982,-354,'106','186','93.52'
'ETH-USD','5m','>(PVp','2021-02-01','2021-08-01','31','3.56','-4.63',7,'39','0.62','1.57','3','3',544,-250,'12','19','93.52'
'ETH-USD','5m','=:j:/','2021-02-01','2021-08-01','386','17.54','-24.56',38,'37','0.9','1.56','6','8',883,-275,'141','245','93.52'
'ETH-USD','5m','WY;1;','2021-02-01','2021-08-01','178','16.82','-23.5',37,'31','0.85','1.56','4','9',1012,-534,'55','123','93.52'
'ETH-USD','5m','<NW4I','2021-02-01','2021-08-01','277','17.1','-24.09',37,'32','0.83','1.55','5','8',1052,-513,'88','189','93.52'
'ETH-USD','5m','3c3OB','2021-02-01','2021-08-01','277','22.28','-32.36',50,'26','1.06','1.54','3','10',816,-291,'72','205','93.52'
'ETH-USD','5m','NZQVB','2021-02-01','2021-08-01','203','21.62','-31.6',48,'30','0.94','1.52','4','9',1959,-478,'61','142','93.52'
'ETH-USD','5m','NIhPB','2021-02-01','2021-08-01','222','17.5','-25.5',38,'36','0.86','1.5','3','7',1355,-483,'80','142','93.52'
'ETH-USD','5m','_IhOM','2021-02-01','2021-08-01','180','14.07','-20.13',30,'37','0.75','1.5','4','6',1237,-611,'66','114','93.52'
'ETH-USD','5m','GKVI','2021-02-01','2021-08-01','249','21.92','-32.66',49,'33','0.92','1.49','3','13',1750,-463,'81','168','93.52'
'ETH-USD','5m','r0W:I','2021-02-01','2021-08-01','221','20.64','-31.04',46,'40','1.02','1.47','5','10',1276,-480,'88','133','93.52'
'ETH-USD','5m','NSQVB','2021-02-01','2021-08-01','219','16.12','-23.69',35,'33','0.83','1.47','4','7',1252,-472,'72','147','93.52'
'ETH-USD','5m','G5)AI','2021-02-01','2021-08-01','316','13.04','-19.06',28,'45','0.9','1.46','4','5',355,-411,'141','175','93.52'
'ETH-USD','5m','rlL9I','2021-02-01','2021-08-01','112','15.0','-22.2',32,'34','0.83','1.46','2','9',2115,-697,'38','74','93.52'
'ETH-USD','5m','NNWPI','2021-02-01','2021-08-01','219','17.84','-26.92',39,'33','0.86','1.45','3','11',1805,-554,'72','147','93.52'
'ETH-USD','5m','5@:VV','2021-02-01','2021-08-01','327','18.32','-27.85',40,'35','1.03','1.44','7','8',596,-221,'115','212','93.52'
'ETH-USD','5m','IlW9\\','2021-02-01','2021-08-01','158','18.09','-27.5',40,'30','0.87','1.44','3','6',1892,-597,'47','111','93.52'
'ETH-USD','5m','HlW9\\','2021-02-01','2021-08-01','158','18.09','-27.5',40,'30','0.87','1.44','3','6',1892,-597,'47','111','93.52'
'ETH-USD','5m','VG:OV','2021-02-01','2021-08-01','192','15.31','-23.35',33,'35','0.85','1.42','4','6',903,-380,'67','125','93.52'
'ETH-USD','5m','N6huB','2021-02-01','2021-08-01','301','18.53','-29.07',41,'38','0.94','1.4','6','11',1053,-320,'114','187','93.52'
'ETH-USD','5m','NcLkh','2021-02-01','2021-08-01','56','11.56','-17.74',25,'32','0.69','1.38','2','6',2133,-624,'18','38','93.52'
'ETH-USD','5m','GlW4I','2021-02-01','2021-08-01','168','17.13','-27.09',37,'29','0.83','1.38','3','7',1900,-596,'49','119','93.52'
'ETH-USD','5m','GlWVI','2021-02-01','2021-08-01','172','17.56','-28.38',38,'29','0.84','1.35','3','7',1860,-584,'50','122','93.52'
'ETH-USD','5m','O9HR;','2021-02-01','2021-08-01','293','15.85','-25.62',34,'37','0.83','1.34','6','8',1178,-350,'107','186','93.52'
'ETH-USD','5m','NnWHn','2021-02-01','2021-08-01','92','13.43','-21.67',29,'35','0.76','1.33','3','8',1631,-708,'32','60','93.52'
'ETH-USD','5m','r))Vn','2021-02-01','2021-08-01','63','8.99','-14.31',19,'56','1.1','1.32','5','5',280,-392,'35','28','93.52'
'ETH-USD','5m','rLWVI','2021-02-01','2021-08-01','158','15.54','-25.4',34,'36','0.79','1.32','4','10',1970,-948,'57','101','93.52'
'ETH-USD','5m','rLWUI','2021-02-01','2021-08-01','158','15.54','-25.4',34,'36','0.79','1.32','4','10',1970,-948,'57','101','93.52'
'ETH-USD','5m','L`auf','2021-02-01','2021-08-01','53','9.84','-15.64',21,'34','0.69','1.32','2','6',1563,-317,'18','35','93.52'
'ETH-USD','5m','N6hVB','2021-02-01','2021-08-01','302','17.45','-29.07',38,'38','0.91','1.31','6','11',1053,-320,'114','188','93.52'
'ETH-USD','5m','YlLaI','2021-02-01','2021-08-01','144','15.9','-26.36',34,'29','0.81','1.31','2','8',2081,-1277,'42','102','93.52'
'ETH-USD','5m','VGhVM','2021-02-01','2021-08-01','204','12.67','-20.72',27,'36','0.72','1.3','4','6',1221,-418,'74','130','93.52'
'ETH-USD','5m','6hHB','2021-02-01','2021-08-01','250','17.64','-29.85',39,'39','0.86','1.29','5','9',1614,-401,'97','153','93.52'
'ETH-USD','5m','3lH:/','2021-02-01','2021-08-01','274','13.09','-22.47',28,'24','0.71','1.25','3','13',1791,-376,'67','207','93.52'
'ETH-USD','5m','/jUI','2021-02-01','2021-08-01','300','17.77','-31.05',39,'24','0.84','1.25','3','15',1435,-355,'71','229','93.52'
'ETH-USD','5m','+nhPB','2021-02-01','2021-08-01','365','20.35','-36.37',45,'22','0.91','1.24','3','17',1406,-358,'80','285','93.52'
'ETH-USD','5m',',nhuB','2021-02-01','2021-08-01','319','18.61','-33.15',41,'24','0.86','1.23','3','14',1769,-384,'75','244','93.52'
'ETH-USD','5m','QXMVB','2021-02-01','2021-08-01','197','19.89','-35.72',44,'31','0.92','1.23','4','9',1800,-520,'62','135','93.52'
'ETH-USD','5m','FnPVp','2021-02-01','2021-08-01','67','11.1','-19.05',24,'34','0.82','1.23','2','5',1660,-310,'23','44','93.52'
'ETH-USD','5m','Nnhuq','2021-02-01','2021-08-01','19','7.49','-12.83',16,'37','0.78','1.22','3','6',1441,-324,'7','12','93.52'
'ETH-USD','5m','NAWVB','2021-02-01','2021-08-01','249','14.09','-24.91',30,'35','0.75','1.22','5','9',1381,-412,'87','162','93.52'
'ETH-USD','5m','0lL:I','2021-02-01','2021-08-01','307','18.32','-32.78',40,'23','0.84','1.22','2','14',1485,-373,'72','235','93.52'
'ETH-USD','5m','ElLaI','2021-02-01','2021-08-01','164','13.3','-23.35',28,'30','0.74','1.22','3','7',1560,-369,'49','115','93.52'
'ETH-USD','5m','3W:Op','2021-02-01','2021-08-01','102','15.54','-27.59',34,'33','1.11','1.22','6','11',711,-276,'34','68','93.52'
'ETH-USD','5m','1CjOa','2021-02-01','2021-08-01','245','11.62','-20.44',25,'34','0.79','1.21','5','11',797,-215,'83','162','93.52'
'ETH-USD','5m','G5)UI','2021-02-01','2021-08-01','317','10.9','-19.29',23,'44','0.79','1.2','4','5',353,-411,'140','177','93.52'
'ETH-USD','5m','NOW=I','2021-02-01','2021-08-01','218','13.8','-24.85',30,'31','0.75','1.19','3','9',1661,-560,'67','151','93.52'
'ETH-USD','5m','GlVI','2021-02-01','2021-08-01','172','16.39','-30.96',36,'29','0.8','1.15','3','7',1911,-573,'50','122','93.52'
'ETH-USD','5m','N9LVI','2021-02-01','2021-08-01','297','13.66','-25.62',29,'36','0.76','1.14','6','8',1078,-362,'106','191','93.52'
'ETH-USD','5m','NMV4I','2021-02-01','2021-08-01','213','13.94','-26.64',30,'34','0.75','1.12','3','10',1779,-560,'72','141','93.52'
'ETH-USD','5m','NLWHI','2021-02-01','2021-08-01','218','15.95','-31.01',35,'33','0.8','1.11','3','11',1708,-559,'72','146','93.52'
'ETH-USD','5m','N9QVB','2021-02-01','2021-08-01','299','13.69','-26.66',29,'36','0.75','1.1','6','8',1186,-354,'107','192','93.52'
'ETH-USD','5m','VLoI(','2021-02-01','2021-08-01','193','12.24','-23.59',26,'36','0.7','1.1','4','7',1051,-558,'69','124','93.52'
'ETH-USD','5m','NPLUI','2021-02-01','2021-08-01','214','12.26','-23.99',26,'32','0.7','1.09','3','8',1323,-532,'68','146','93.52'
'ETH-USD','5m','NLWPI','2021-02-01','2021-08-01','219','15.51','-31.01',34,'33','0.79','1.08','3','11',1708,-559,'72','147','93.52'
'ETH-USD','5m','NNQPB','2021-02-01','2021-08-01','219','13.37','-26.77',29,'33','0.73','1.07','3','11',1557,-529,'72','147','93.52'
'ETH-USD','5m','*iWPI','2021-02-01','2021-08-01','398','16.04','-32.48',35,'21','0.8','1.07','5','20',1241,-374,'82','316','93.52'
'ETH-USD','5m','NnQVP','2021-02-01','2021-08-01','147','12.1','-24.55',26,'31','0.69','1.05','3','8',1910,-784,'45','102','93.52'
'ETH-USD','5m','\\oPOg','2021-02-01','2021-08-01','96','11.21','-22.78',24,'33','0.67','1.04','3','9',1921,-1002,'32','64','93.52'
'ETH-USD','5m','N9cVB','2021-02-01','2021-08-01','299','12.87','-26.41',27,'36','0.71','1.04','6','8',1145,-358,'107','192','93.52'
'ETH-USD','5m','VIhV4','2021-02-01','2021-08-01','202','11.19','-22.93',24,'36','0.67','1.03','4','6',1165,-427,'73','129','93.52'
'ETH-USD','5m','VH:OV','2021-02-01','2021-08-01','185','13.47','-28.23',29,'36','0.78','1.02','4','6',910,-385,'66','119','93.52'
'ETH-USD','5m','GK_VI','2021-02-01','2021-08-01','249','14.99','-32.08',32,'33','0.76','1.01','3','13',1303,-437,'81','168','93.52'
'ETH-USD','5m','wnhV4','2021-02-01','2021-08-01','106','13.55','-29.09',29,'35','0.75','1.0','3','5',1788,-534,'37','69','93.52'
'ETH-USD','5m','wnhuB','2021-02-01','2021-08-01','106','13.55','-29.09',29,'35','0.75','1.0','3','5',1788,-534,'37','69','93.52'
'ETH-USD','5m','NMWVB','2021-02-01','2021-08-01','219','12.97','-28.3',28,'34','0.72','0.98','3','11',1785,-557,'74','145','93.52'
'ETH-USD','5m','NMWHB','2021-02-01','2021-08-01','219','12.97','-28.3',28,'34','0.72','0.98','3','11',1785,-557,'74','145','93.52'
'ETH-USD','5m','NZL9I','2021-02-01','2021-08-01','199','14.15','-31.04',30,'30','0.74','0.98','3','10',1711,-449,'60','139','93.52'
'ETH-USD','5m','kHPOm','2021-02-01','2021-08-01','74','10.46','-22.73',22,'41','0.65','0.97','3','7',1781,-1105,'30','44','93.52'
'ETH-USD','5m','PIHAE','2021-02-01','2021-08-01','214','10.38','-22.56',22,'35','0.64','0.97','2','11',1318,-549,'74','140','93.52'
'ETH-USD','5m','NZWXI','2021-02-01','2021-08-01','201','15.27','-34.12',33,'30','0.78','0.97','4','12',1609,-447,'60','141','93.52'
'ETH-USD','5m','KlLa`','2021-02-01','2021-08-01','102','9.41','-20.7',20,'30','0.62','0.96','2','8',1747,-457,'31','71','93.52'
'ETH-USD','5m','GwOk','2021-02-01','2021-08-01','102','13.04','-29.43',28,'36','0.76','0.95','6','6',1018,-440,'37','65','93.52'
'ETH-USD','5m','N:hPB','2021-02-01','2021-08-01','292','14.39','-32.91',31,'36','0.75','0.94','6','9',1345,-361,'106','186','93.52'
'ETH-USD','5m','NLVVI','2021-02-01','2021-08-01','219','13.77','-31.55',30,'33','0.74','0.94','3','11',1661,-549,'72','147','93.52'
'ETH-USD','5m','EuWVI','2021-02-01','2021-08-01','169','10.45','-23.53',22,'27','0.63','0.94','3','12',1837,-363,'45','124','93.52'
'ETH-USD','5m','MoPVp','2021-02-01','2021-08-01','50','9.16','-20.68',19,'36','0.74','0.93','2','7',1814,-515,'18','32','93.52'
'ETH-USD','5m','MnPVp','2021-02-01','2021-08-01','57','9.1','-20.69',19,'32','0.71','0.92','2','7',1841,-520,'18','39','93.52'
'ETH-USD','5m','NnhuV','2021-02-01','2021-08-01','116','9.02','-20.57',19,'33','0.59','0.92','3','6',1352,-775,'38','78','93.52'
'ETH-USD','5m','=:jUI','2021-02-01','2021-08-01','378','10.95','-25.07',23,'37','0.67','0.92','6','8',883,-259,'138','240','93.52'
'ETH-USD','5m','GK^VI','2021-02-01','2021-08-01','249','13.93','-32.33',30,'33','0.73','0.92','3','13',1292,-432,'81','168','93.52'
'ETH-USD','5m','NM3VI','2021-02-01','2021-08-01','219','13.57','-31.95',29,'34','0.79','0.91','3','12',735,-501,'74','145','93.52'
'ETH-USD','5m','GlQVI','2021-02-01','2021-08-01','172','12.08','-28.38',26,'29','0.68','0.91','3','7',1621,-564,'50','122','93.52'
'ETH-USD','5m','<lW4d','2021-02-01','2021-08-01','187','15.11','-35.86',33,'28','0.77','0.91','2','11',1414,-383,'53','134','93.52'
'ETH-USD','5m','.mVgI','2021-02-01','2021-08-01','288','13.67','-32.6',29,'24','0.72','0.9','2','15',1344,-349,'68','220','93.52'
'ETH-USD','5m','NQQVB','2021-02-01','2021-08-01','212','10.66','-25.09',23,'33','0.65','0.9','3','8',1502,-544,'69','143','93.52'
'ETH-USD','5m','NZVVI','2021-02-01','2021-08-01','201','14.09','-34.12',30,'30','0.74','0.89','4','12',1566,-442,'60','141','93.52'
'ETH-USD','5m','<lj)I','2021-02-01','2021-08-01','187','14.06','-34.4',30,'29','0.75','0.88','2','12',1623,-338,'54','133','93.52'
'ETH-USD','5m','NnhuP','2021-02-01','2021-08-01','138','8.82','-21.93',18,'32','0.58','0.84','3','8',1425,-772,'44','94','93.52'
'ETH-USD','5m','NMLUI','2021-02-01','2021-08-01','219','11.08','-28.14',23,'34','0.66','0.83','3','12',1417,-526,'74','145','93.52'
'ETH-USD','5m','NMLkI','2021-02-01','2021-08-01','219','11.08','-28.14',23,'34','0.66','0.83','3','12',1417,-526,'74','145','93.52'
'ETH-USD','5m','HMa9l','2021-02-01','2021-08-01','173','11.69','-30.23',25,'34','0.67','0.82','4','9',1347,-426,'58','115','93.52'
'ETH-USD','5m','NWHB','2021-02-01','2021-08-01','195','12.5','-32.45',27,'31','0.7','0.82','4','9',1583,-433,'60','135','93.52'
'ETH-USD','5m','NOQVB','2021-02-01','2021-08-01','219','8.84','-23.18',19,'31','0.58','0.8','3','9',1457,-544,'67','152','93.52'
'ETH-USD','5m','6ow<p','2021-02-01','2021-08-01','175','8.39','-22.08',18,'29','0.57','0.79','2','12',1719,-500,'51','124','93.52'
'ETH-USD','5m','NSM<B','2021-02-01','2021-08-01','216','9.69','-26.24',20,'32','0.61','0.78','3','7',1170,-450,'70','146','93.52'
'ETH-USD','5m','NYLUI','2021-02-01','2021-08-01','205','12.3','-34.0',26,'29','0.68','0.77','4','9',1694,-544,'59','146','93.52'
'ETH-USD','5m','wnWVB','2021-02-01','2021-08-01','106','10.29','-29.12',22,'35','0.64','0.75','3','5',1743,-518,'37','69','93.52'
'ETH-USD','5m','N9LnI','2021-02-01','2021-08-01','292','9.45','-27.41',20,'36','0.61','0.72','6','7',1037,-342,'105','187','93.52'
'ETH-USD','5m','N9MKZ','2021-02-01','2021-08-01','265','10.12','-29.78',21,'36','0.64','0.72','6','11',1030,-340,'96','169','93.52'
'ETH-USD','5m','NYQVB','2021-02-01','2021-08-01','206','11.57','-33.99',25,'29','0.66','0.72','4','9',1841,-550,'59','147','93.52'
'ETH-USD','5m','NQL9I','2021-02-01','2021-08-01','211','9.18','-27.51',19,'33','0.6','0.7','3','8',1306,-513,'69','142','93.52'
'ETH-USD','5m','GKOVI','2021-02-01','2021-08-01','249','11.59','-35.08',25,'33','0.66','0.7','3','13',1602,-418,'81','168','93.52'
'ETH-USD','5m','GKPVI','2021-02-01','2021-08-01','249','11.59','-35.08',25,'33','0.66','0.7','3','13',1602,-418,'81','168','93.52'
'ETH-USD','5m','NNVVI','2021-02-01','2021-08-01','218','8.73','-27.02',18,'33','0.58','0.68','3','11',1756,-548,'71','147','93.52'
'ETH-USD','5m','NSWKm','2021-02-01','2021-08-01','115','7.05','-21.76',15,'37','0.53','0.67','2','6',1069,-480,'42','73','93.52'
'ETH-USD','5m','FhaB','2021-02-01','2021-08-01','203','8.59','-26.94',18,'36','0.57','0.67','4','8',1217,-543,'73','130','93.52'
'ETH-USD','5m','v/MVB','2021-02-01','2021-08-01','233','7.91','-25.09',16,'38','0.56','0.66','6','9',1050,-470,'89','144','93.52'
'ETH-USD','5m','H4dAl','2021-02-01','2021-08-01','209','9.21','-29.29',19,'42','0.65','0.66','7','7',868,-363,'87','122','93.52'
'ETH-USD','5m','GKhVI','2021-02-01','2021-08-01','249','11.14','-35.53',24,'33','0.65','0.66','3','13',1360,-416,'81','168','93.52'
'ETH-USD','5m','NnQVw','2021-02-01','2021-08-01','33','4.75','-15.01',10,'33','0.48','0.65','2','6',1932,-817,'11','22','93.52'
'ETH-USD','5m','Gl?VI','2021-02-01','2021-08-01','172','6.67','-21.22',14,'29','0.51','0.65','3','7',1146,-541,'50','122','93.52'
'ETH-USD','5m','NYLsI','2021-02-01','2021-08-01','204','10.34','-34.13',22,'28','0.63','0.64','4','10',1668,-533,'58','146','93.52'
'ETH-USD','5m','GKbVI','2021-02-01','2021-08-01','249','10.04','-34.87',21,'33','0.62','0.61','3','13',1267,-416,'81','168','93.52'
'ETH-USD','5m','GKKVI','2021-02-01','2021-08-01','249','10.32','-35.64',22,'33','0.62','0.61','3','13',1415,-409,'81','168','93.52'
'ETH-USD','5m','NSWV`','2021-02-01','2021-08-01','149','9.96','-34.91',21,'34','0.62','0.6','3','9',1179,-437,'50','99','93.52'
'ETH-USD','5m','FQMA1','2021-02-01','2021-08-01','239','9.94','-35.18',21,'32','0.61','0.59','3','9',1261,-494,'76','163','93.52'
'ETH-USD','5m','HRdAl','2021-02-01','2021-08-01','154','8.91','-31.74',19,'34','0.58','0.59','4','12',991,-485,'52','102','93.52'
'ETH-USD','5m','Vnh/4','2021-02-01','2021-08-01','136','7.34','-26.29',15,'32','0.53','0.58','3','8',1645,-1067,'43','93','93.52'
'ETH-USD','5m','NL3OB','2021-02-01','2021-08-01','219','8.59','-31.53',18,'33','0.59','0.57','3','11',686,-469,'72','147','93.52'
'ETH-USD','5m','NmL(I','2021-02-01','2021-08-01','122','7.09','-25.65',15,'30','0.52','0.57','2','7',1827,-801,'36','86','93.52'
'ETH-USD','5m','NSWVS','2021-02-01','2021-08-01','204','9.01','-33.72',19,'33','0.59','0.56','3','7',1179,-442,'68','136','93.52'
'ETH-USD','5m','N8haB','2021-02-01','2021-08-01','302','8.0','-30.46',17,'37','0.56','0.55','6','7',1075,-320,'113','189','93.52'
'ETH-USD','5m','FojOa','2021-02-01','2021-08-01','130','8.24','-31.49',17,'31','0.56','0.55','3','9',1340,-356,'40','90','93.52'
'ETH-USD','5m','IhHB','2021-02-01','2021-08-01','193','5.69','-21.94',12,'36','0.47','0.54','4','6',1234,-662,'70','123','93.52'
'ETH-USD','5m','@lj:p','2021-02-01','2021-08-01','145','10.0','-38.75',21,'28','0.62','0.54','3','10',1468,-493,'41','104','93.52'
'ETH-USD','5m','KhLaI','2021-02-01','2021-08-01','167','7.03','-27.65',15,'29','0.52','0.53','3','7',1293,-622,'49','118','93.52'
'ETH-USD','5m','L5-)=','2021-02-01','2021-08-01','268','6.52','-27.06',14,'39','0.53','0.5','7','8',365,-347,'105','163','93.52'
'ETH-USD','5m','Vnh*4','2021-02-01','2021-08-01','119','4.75','-19.42',10,'33','0.44','0.5','3','7',1534,-1020,'39','80','93.52'
'ETH-USD','5m','GKjVI','2021-02-01','2021-08-01','249','8.38','-35.32',18,'33','0.57','0.5','3','13',1229,-406,'81','168','93.52'
'ETH-USD','5m','FhHB','2021-02-01','2021-08-01','202','6.55','-26.94',14,'36','0.5','0.5','3','8',1217,-531,'72','130','93.52'
'ETH-USD','5m','KlL0I','2021-02-01','2021-08-01','162','5.15','-21.34',11,'28','0.46','0.5','2','8',1710,-739,'45','117','93.52'
'ETH-USD','5m','2lWVB','2021-02-01','2021-08-01','271','6.17','-26.16',13,'25','0.5','0.49','3','14',1491,-367,'68','203','93.52'
'ETH-USD','5m','PnPVp','2021-02-01','2021-08-01','64','4.99','-22.22',10,'33','0.45','0.46','2','9',1625,-840,'21','43','93.52'
'ETH-USD','5m','NYWVI','2021-02-01','2021-08-01','205','7.95','-35.91',17,'29','0.55','0.46','4','9',1503,-521,'59','146','93.52'
'ETH-USD','5m','>PVp','2021-02-01','2021-08-01','75','4.67','-21.18',10,'29','0.41','0.45','2','9',1634,-385,'22','53','93.52'
'ETH-USD','5m','VMhV4','2021-02-01','2021-08-01','195','5.44','-25.15',11,'36','0.46','0.45','4','8',1032,-497,'70','125','93.52'
'ETH-USD','5m','NSWV_','2021-02-01','2021-08-01','151','7.53','-36.41',16,'33','0.53','0.43','3','10',1158,-429,'50','101','93.52'
'ETH-USD','5m','>wOk','2021-02-01','2021-08-01','118','4.62','-23.62',9,'39','0.42','0.4','3','7',896,-369,'46','72','93.52'
'ETH-USD','5m','NYWHI','2021-02-01','2021-08-01','206','6.7','-35.91',14,'29','0.51','0.39','4','9',1485,-516,'59','147','93.52'
'ETH-USD','5m','<hVU','2021-02-01','2021-08-01','215','5.54','-29.37',11,'30','0.47','0.39','4','11',1183,-358,'64','151','93.52'
'ETH-USD','5m','N7hPB','2021-02-01','2021-08-01','305','5.76','-33.34',12,'36','0.47','0.36','6','11',940,-295,'110','195','93.52'
'ETH-USD','5m','N7hVB','2021-02-01','2021-08-01','305','5.76','-33.34',12,'36','0.47','0.36','6','11',940,-295,'110','195','93.52'
'ETH-USD','5m','VhV4','2021-02-01','2021-08-01','172','5.0','-29.76',10,'32','0.46','0.35','4','7',1543,-636,'55','117','93.52'
'ETH-USD','5m','NSWVQ','2021-02-01','2021-08-01','206','5.6','-34.13',12,'33','0.47','0.34','3','7',1179,-429,'68','138','93.52'
'ETH-USD','5m','GKIVI','2021-02-01','2021-08-01','249','5.87','-36.43',12,'33','0.48','0.33','3','13',1304,-397,'81','168','93.52'
'ETH-USD','5m','8chOM','2021-02-01','2021-08-01','241','4.43','-28.91',9,'27','0.43','0.31','4','12',1251,-423,'65','176','93.52'
'ETH-USD','5m','VAPOp','2021-02-01','2021-08-01','89','3.35','-24.06',7,'34','0.36','0.28','2','7',1016,-313,'30','59','93.52'
'ETH-USD','5m','NRWVI','2021-02-01','2021-08-01','216','4.24','-30.94',9,'33','0.42','0.28','3','8',1491,-519,'71','145','93.52'
'ETH-USD','5m','NRWHI','2021-02-01','2021-08-01','216','3.97','-30.94',8,'33','0.41','0.26','3','8',1491,-519,'71','145','93.52'
'ETH-USD','5m','GKFVI','2021-02-01','2021-08-01','249','4.33','-37.1',9,'33','0.43','0.24','3','13',1231,-397,'81','168','93.52'
'ETH-USD','5m','woUa<','2021-02-01','2021-08-01','106','2.79','-23.77',6,'33','0.36','0.24','2','7',1645,-496,'35','71','93.52'
'ETH-USD','5m','V\\hV4','2021-02-01','2021-08-01','173','3.32','-28.46',7,'31','0.4','0.24','4','7',1511,-752,'53','120','93.52'
'ETH-USD','5m','\\oP@p','2021-02-01','2021-08-01','95','2.59','-24.14',5,'32','0.35','0.22','4','9',1715,-892,'30','65','93.52'
'ETH-USD','5m','GlLKI','2021-02-01','2021-08-01','172','3.09','-28.4',6,'28','0.39','0.22','3','7',1418,-530,'49','123','93.52'
'ETH-USD','5m','-qj>/','2021-02-01','2021-08-01','332','2.99','-37.61',6,'21','0.41','0.16','3','15',1330,-355,'69','263','93.52'
'ETH-USD','5m','NhPB','2021-02-01','2021-08-01','178','2.36','-31.01',5,'31','0.37','0.15','4','9',1404,-631,'56','122','93.52'
'ETH-USD','5m','2CnJa','2021-02-01','2021-08-01','276','1.53','-20.63',3,'34','0.27','0.15','5','8',778,-181,'93','183','93.52'
'ETH-USD','5m','NNLVI','2021-02-01','2021-08-01','218','1.92','-27.57',4,'33','0.33','0.14','3','11',1398,-513,'71','147','93.52'
'ETH-USD','5m','NX3KB','2021-02-01','2021-08-01','213','2.04','-28.75',4,'29','0.33','0.14','4','15',766,-509,'62','151','93.52'
'ETH-USD','5m','GKvVI','2021-02-01','2021-08-01','249','2.36','-35.86',5,'33','0.38','0.13','3','13',1160,-402,'81','168','93.52'
'ETH-USD','5m','A0j7I','2021-02-01','2021-08-01','446','1.89','-30.83',4,'36','0.33','0.12','5','9',1197,-284,'162','284','93.52'
