'Time','BNB-USDT','ETH-USDT','BTC-USDT','NEO-USDT','QTUM-USDT','LTC-USDT','ETC-USDT','TRX-USDT','FIL-USDT','LINK-USDT','ADA-USDT','XRP-USDT','DOGE-USDT','Mean'
'04/06/2021',2.958,2.957,2.941,2.97,2.941,2.941,2.941,2.941,2.941,2.941,2.958,2.941,2.958,2.949,0.009,0.008,-0.008,0.021,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,0.009,-0.008,0.009,1.017,1.016,1.0,1.029,1.0,1.0,1.0,1.0,1.0,1.0,1.017,1.0,1.017,13.096
'05/06/2021',2.943,2.943,2.957,2.957,2.941,2.957,2.957,2.941,2.957,2.957,2.958,2.957,2.958,2.953,-0.01,-0.01,0.004,0.004,-0.012,0.004,0.004,-0.012,0.004,0.004,0.005,0.004,0.005,1.002,1.002,1.016,1.016,1.0,1.016,1.016,1.0,1.016,1.016,1.017,1.016,1.017,13.15
'06/06/2021',2.943,2.943,2.943,2.957,2.943,2.957,2.943,2.943,2.943,2.957,2.943,2.943,2.958,2.947,-0.004,-0.004,-0.004,0.01,-0.004,0.01,-0.004,-0.004,-0.004,0.01,-0.004,-0.004,0.011,1.0,1.0,1.0,1.014,1.0,1.014,1.0,1.0,1.0,1.014,1.0,1.0,1.015,13.057
'07/06/2021',2.943,2.911,2.936,2.957,2.943,2.957,2.943,2.943,2.943,2.957,2.943,2.943,2.958,2.944,-0.001,-0.033,-0.008,0.013,-0.001,0.013,-0.001,-0.001,-0.001,0.013,-0.001,-0.001,0.014,1.032,1.0,1.025,1.046,1.032,1.046,1.032,1.032,1.032,1.046,1.032,1.032,1.047,13.434
'08/06/2021',2.958,2.911,2.911,2.911,2.911,2.911,2.911,2.911,2.943,2.911,2.911,2.911,2.911,2.917,0.041,-0.006,-0.006,-0.006,-0.006,-0.006,-0.006,-0.006,0.026,-0.006,-0.006,-0.006,-0.006,1.047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.032,1.0,1.0,1.0,1.0,13.079
'09/06/2021',2.971,2.971,2.958,2.911,2.958,2.958,2.958,2.958,2.958,2.911,2.958,2.911,2.958,2.949,0.022,0.022,0.009,-0.038,0.009,0.009,0.009,0.009,0.009,-0.038,0.009,-0.038,0.009,1.06,1.06,1.047,1.0,1.047,1.047,1.047,1.047,1.047,1.0,1.047,1.0,1.047,13.496
'10/06/2021',2.945,2.945,2.971,2.971,2.971,2.971,2.971,2.971,2.958,2.971,2.971,2.971,2.958,2.965,-0.02,-0.02,0.006,0.006,0.006,0.006,0.006,0.006,-0.007,0.006,0.006,0.006,-0.007,1.0,1.0,1.026,1.026,1.026,1.026,1.026,1.026,1.013,1.026,1.026,1.026,1.013,13.26
'11/06/2021',2.945,2.929,2.971,2.971,2.945,2.945,2.945,2.971,2.958,2.945,2.945,2.945,2.945,2.951,-0.006,-0.022,0.02,0.02,-0.006,-0.006,-0.006,0.02,0.007,-0.006,-0.006,-0.006,-0.006,1.016,1.0,1.042,1.042,1.016,1.016,1.016,1.042,1.029,1.016,1.016,1.016,1.016,13.283
'12/06/2021',2.92,2.929,2.971,2.971,2.945,2.929,2.945,2.971,2.958,2.929,2.929,2.945,2.945,2.945,-0.025,-0.016,0.026,0.026,0.0,-0.016,0.0,0.026,0.013,-0.016,-0.016,0.0,0.0,1.0,1.009,1.051,1.051,1.025,1.009,1.025,1.051,1.038,1.009,1.009,1.025,1.025,13.327
'13/06/2021',2.92,2.929,2.92,2.971,2.92,2.92,2.945,2.92,2.958,2.929,2.929,2.945,2.945,2.934,-0.014,-0.005,-0.014,0.037,-0.014,-0.014,0.011,-0.014,0.024,-0.005,-0.005,0.011,0.011,1.0,1.009,1.0,1.051,1.0,1.0,1.025,1.0,1.038,1.009,1.009,1.025,1.025,13.191
'14/06/2021',2.916,2.916,2.92,2.971,2.92,2.915,2.915,2.92,2.915,2.929,2.929,2.915,2.945,2.925,-0.009,-0.009,-0.005,0.046,-0.005,-0.01,-0.01,-0.005,-0.01,0.004,0.004,-0.01,0.02,1.001,1.001,1.005,1.056,1.005,1.0,1.0,1.005,1.0,1.014,1.014,1.0,1.03,13.131
'15/06/2021',2.897,2.916,2.916,2.916,2.916,2.916,2.916,2.916,2.916,2.916,2.916,2.916,2.916,2.915,-0.018,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.019,1.019,1.019,1.019,1.019,1.019,1.019,1.019,1.019,1.019,1.019,1.019,13.228
'16/06/2021',2.897,2.884,2.916,2.897,2.897,2.897,2.916,2.897,2.916,2.916,2.897,2.897,2.897,2.902,-0.005,-0.018,0.014,-0.005,-0.005,-0.005,0.014,-0.005,0.014,0.014,-0.005,-0.005,-0.005,1.013,1.0,1.032,1.013,1.013,1.013,1.032,1.013,1.032,1.032,1.013,1.013,1.013,13.232
'17/06/2021',2.897,2.884,2.884,2.897,2.897,2.897,2.916,2.884,2.916,2.916,2.897,2.897,2.884,2.898,-0.001,-0.014,-0.014,-0.001,-0.001,-0.001,0.018,-0.014,0.018,0.018,-0.001,-0.001,-0.014,1.013,1.0,1.0,1.013,1.013,1.013,1.032,1.0,1.032,1.032,1.013,1.013,1.0,13.174
'18/06/2021',2.897,2.884,2.877,2.877,2.897,2.877,2.916,2.877,2.916,2.916,2.877,2.897,2.884,2.892,0.005,-0.008,-0.015,-0.015,0.005,-0.015,0.024,-0.015,0.024,0.024,-0.015,0.005,-0.008,1.02,1.007,1.0,1.0,1.02,1.0,1.039,1.0,1.039,1.039,1.0,1.02,1.007,13.191
'19/06/2021',2.896,2.884,2.868,2.868,2.897,2.868,2.916,2.868,2.916,2.868,2.868,2.897,2.884,2.885,0.011,-0.001,-0.017,-0.017,0.012,-0.017,0.031,-0.017,0.031,-0.017,-0.017,0.012,-0.001,1.028,1.016,1.0,1.0,1.029,1.0,1.048,1.0,1.048,1.0,1.0,1.029,1.016,13.214
'20/06/2021',2.891,2.891,2.868,2.868,2.897,2.896,2.916,2.868,2.916,2.868,2.868,2.896,2.884,2.887,0.004,0.004,-0.019,-0.019,0.01,0.009,0.029,-0.019,0.029,-0.019,-0.019,0.009,-0.003,1.023,1.023,1.0,1.0,1.029,1.028,1.048,1.0,1.048,1.0,1.0,1.028,1.016,13.243
'21/06/2021',2.883,2.883,2.891,2.891,2.891,2.896,2.891,2.868,2.916,2.891,2.891,2.891,2.891,2.89,-0.007,-0.007,0.001,0.001,0.001,0.006,0.001,-0.022,0.026,0.001,0.001,0.001,0.001,1.015,1.015,1.023,1.023,1.023,1.028,1.023,1.0,1.048,1.023,1.023,1.023,1.023,13.29
'22/06/2021',2.883,2.883,2.883,2.883,2.891,2.896,2.883,2.883,2.883,2.883,2.883,2.891,2.891,2.886,-0.003,-0.003,-0.003,-0.003,0.005,0.01,-0.003,-0.003,-0.003,-0.003,-0.003,0.005,0.005,1.0,1.0,1.0,1.0,1.008,1.013,1.0,1.0,1.0,1.0,1.0,1.008,1.008,13.037
'23/06/2021',2.983,2.883,2.883,2.883,2.891,2.896,2.883,2.883,2.883,2.992,2.883,2.891,2.891,2.902,0.081,-0.019,-0.019,-0.019,-0.011,-0.006,-0.019,-0.019,-0.019,0.09,-0.019,-0.011,-0.011,1.1,1.0,1.0,1.0,1.008,1.013,1.0,1.0,1.0,1.109,1.0,1.008,1.008,13.246
'24/06/2021',2.983,2.883,2.983,2.983,2.983,2.983,2.983,2.983,2.983,2.992,2.983,2.983,2.891,2.969,0.014,-0.086,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.023,0.014,0.014,-0.078,1.1,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.109,1.1,1.1,1.008,14.117
'25/06/2021',2.95,2.95,2.961,2.961,2.983,2.961,2.961,2.961,2.983,2.961,2.961,2.983,2.891,2.959,-0.009,-0.009,0.002,0.002,0.024,0.002,0.002,0.002,0.024,0.002,0.002,0.024,-0.068,1.059,1.059,1.07,1.07,1.092,1.07,1.07,1.07,1.092,1.07,1.07,1.092,1.0,13.884
'26/06/2021',2.95,2.95,2.961,2.95,2.95,2.95,2.95,2.961,2.983,2.961,2.961,2.983,2.891,2.954,-0.004,-0.004,0.007,-0.004,-0.004,-0.004,-0.004,0.007,0.029,0.007,0.007,0.029,-0.063,1.059,1.059,1.07,1.059,1.059,1.059,1.059,1.07,1.092,1.07,1.07,1.092,1.0,13.818
'27/06/2021',2.95,2.929,2.961,2.94,2.95,2.94,2.95,2.961,2.94,2.94,2.961,2.983,2.891,2.946,0.004,-0.017,0.015,-0.006,0.004,-0.006,0.004,0.015,-0.006,-0.006,0.015,0.037,-0.055,1.059,1.038,1.07,1.049,1.059,1.049,1.059,1.07,1.049,1.049,1.07,1.092,1.0,13.713
'28/06/2021',2.907,2.907,2.961,2.94,2.929,2.94,2.95,2.929,2.94,2.94,2.961,2.983,2.929,2.94,-0.033,-0.033,0.021,0.0,-0.011,0.0,0.01,-0.011,0.0,0.0,0.021,0.043,-0.011,1.0,1.0,1.054,1.033,1.022,1.033,1.043,1.022,1.033,1.033,1.054,1.076,1.022,13.425
'29/06/2021',2.895,2.907,2.961,2.94,2.929,2.94,2.907,2.907,2.907,2.907,2.907,2.907,2.907,2.917,-0.022,-0.01,0.044,0.023,0.012,0.023,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,1.0,1.012,1.066,1.045,1.034,1.045,1.012,1.012,1.012,1.012,1.012,1.012,1.012,13.286
'30/06/2021',2.895,2.907,2.961,2.895,2.895,2.94,2.907,2.895,2.907,2.907,2.907,2.907,2.907,2.91,-0.015,-0.003,0.051,-0.015,-0.015,0.03,-0.003,-0.015,-0.003,-0.003,-0.003,-0.003,-0.003,1.0,1.012,1.066,1.0,1.0,1.045,1.012,1.0,1.012,1.012,1.012,1.012,1.012,13.195
'01/07/2021',2.895,2.907,2.961,2.895,2.895,2.94,2.907,2.895,2.907,2.907,2.907,2.893,2.907,2.909,-0.014,-0.002,0.052,-0.014,-0.014,0.031,-0.002,-0.014,-0.002,-0.002,-0.002,-0.016,-0.002,1.002,1.014,1.068,1.002,1.002,1.047,1.014,1.002,1.014,1.014,1.014,1.0,1.014,13.207
'02/07/2021',2.861,2.907,2.961,2.895,2.895,2.94,2.89,2.895,2.907,2.907,2.907,2.893,2.907,2.905,-0.044,0.002,0.056,-0.01,-0.01,0.035,-0.015,-0.01,0.002,0.002,0.002,-0.012,0.002,1.0,1.046,1.1,1.034,1.034,1.079,1.029,1.034,1.046,1.046,1.046,1.032,1.046,13.572
'03/07/2021',2.84,2.907,2.861,2.861,2.861,2.861,2.89,2.861,2.861,2.861,2.861,2.861,2.861,2.865,-0.025,0.042,-0.004,-0.004,-0.004,-0.004,0.025,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,1.0,1.067,1.021,1.021,1.021,1.021,1.05,1.021,1.021,1.021,1.021,1.021,1.021,13.327
'04/07/2021',2.84,2.833,2.84,2.84,2.84,2.84,2.84,2.84,2.861,2.84,2.84,2.861,2.84,2.842,-0.002,-0.009,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,0.019,-0.002,-0.002,0.019,-0.002,1.007,1.0,1.007,1.007,1.007,1.007,1.007,1.007,1.028,1.007,1.007,1.028,1.007,13.126
'05/07/2021',2.84,2.833,2.84,2.84,2.84,2.84,2.84,2.84,2.861,2.84,2.84,2.861,2.84,2.842,-0.002,-0.009,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,0.019,-0.002,-0.002,0.019,-0.002,1.007,1.0,1.007,1.007,1.007,1.007,1.007,1.007,1.028,1.007,1.007,1.028,1.007,13.126
'06/07/2021',2.84,2.833,2.84,2.827,2.84,2.84,2.827,2.827,2.827,2.84,2.84,2.861,2.827,2.836,0.004,-0.003,0.004,-0.009,0.004,0.004,-0.009,-0.009,-0.009,0.004,0.004,0.025,-0.009,1.013,1.006,1.013,1.0,1.013,1.013,1.0,1.0,1.0,1.013,1.013,1.034,1.0,13.118
'07/07/2021',2.84,2.833,2.84,2.827,2.821,2.821,2.827,2.827,2.827,2.821,2.821,2.861,2.827,2.83,0.01,0.003,0.01,-0.003,-0.009,-0.009,-0.003,-0.003,-0.003,-0.009,-0.009,0.031,-0.003,1.019,1.012,1.019,1.006,1.0,1.0,1.006,1.006,1.006,1.0,1.0,1.04,1.006,13.12
'08/07/2021',2.84,2.833,2.801,2.827,2.801,2.801,2.801,2.801,2.801,2.821,2.801,2.801,2.801,2.81,0.03,0.023,-0.009,0.017,-0.009,-0.009,-0.009,-0.009,-0.009,0.011,-0.009,-0.009,-0.009,1.039,1.032,1.0,1.026,1.0,1.0,1.0,1.0,1.0,1.02,1.0,1.0,1.0,13.117
'09/07/2021',2.84,2.833,2.797,2.797,2.797,2.797,2.801,2.797,2.797,2.821,2.797,2.797,2.797,2.805,0.035,0.028,-0.008,-0.008,-0.008,-0.008,-0.004,-0.008,-0.008,0.016,-0.008,-0.008,-0.008,1.043,1.036,1.0,1.0,1.0,1.0,1.004,1.0,1.0,1.024,1.0,1.0,1.0,13.107
'10/07/2021',2.84,2.833,2.797,2.797,2.809,2.797,2.801,2.809,2.797,2.821,2.797,2.797,2.797,2.807,0.033,0.026,-0.01,-0.01,0.002,-0.01,-0.006,0.002,-0.01,0.014,-0.01,-0.01,-0.01,1.043,1.036,1.0,1.0,1.012,1.0,1.004,1.012,1.0,1.024,1.0,1.0,1.0,13.131
'11/07/2021',2.772,2.772,2.797,2.797,2.809,2.795,2.795,2.809,2.795,2.821,2.795,2.797,2.795,2.796,-0.024,-0.024,0.001,0.001,0.013,-0.001,-0.001,0.013,-0.001,0.025,-0.001,0.001,-0.001,1.0,1.0,1.025,1.025,1.037,1.023,1.023,1.037,1.023,1.049,1.023,1.025,1.023,13.313
'12/07/2021',2.759,2.759,2.797,2.772,2.772,2.772,2.772,2.772,2.795,2.772,2.772,2.797,2.772,2.775,-0.016,-0.016,0.022,-0.003,-0.003,-0.003,-0.003,-0.003,0.02,-0.003,-0.003,0.022,-0.003,1.0,1.0,1.038,1.013,1.013,1.013,1.013,1.013,1.036,1.013,1.013,1.038,1.013,13.216
'13/07/2021',2.769,2.759,2.759,2.772,2.759,2.759,2.772,2.772,2.795,2.759,2.759,2.759,2.772,2.766,0.003,-0.007,-0.007,0.006,-0.007,-0.007,0.006,0.006,0.029,-0.007,-0.007,-0.007,0.006,1.01,1.0,1.0,1.013,1.0,1.0,1.013,1.013,1.036,1.0,1.0,1.0,1.013,13.098
'14/07/2021',2.769,2.759,2.769,2.772,2.769,2.769,2.772,2.772,2.795,2.759,2.759,2.759,2.772,2.769,0.0,-0.01,0.0,0.003,0.0,0.0,0.003,0.003,0.026,-0.01,-0.01,-0.01,0.003,1.01,1.0,1.01,1.013,1.01,1.01,1.013,1.013,1.036,1.0,1.0,1.0,1.013,13.128
'15/07/2021',2.769,2.771,2.771,2.771,2.769,2.771,2.772,2.771,2.795,2.771,2.771,2.771,2.772,2.773,-0.004,-0.002,-0.002,-0.002,-0.004,-0.002,-0.001,-0.002,0.022,-0.002,-0.002,-0.002,-0.001,1.0,1.002,1.002,1.002,1.0,1.002,1.003,1.002,1.026,1.002,1.002,1.002,1.003,13.048
'16/07/2021',2.775,2.771,2.771,2.771,2.771,2.771,2.771,2.771,2.771,2.771,2.771,2.771,2.771,2.771,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.004
'17/07/2021',2.771,2.771,2.771,2.771,2.775,2.775,2.775,2.775,2.771,2.771,2.771,2.775,2.775,2.773,-0.002,-0.002,-0.002,-0.002,0.002,0.002,0.002,0.002,-0.002,-0.002,-0.002,0.002,0.002,1.0,1.0,1.0,1.0,1.004,1.004,1.004,1.004,1.0,1.0,1.0,1.004,1.004,13.024
'18/07/2021',2.771,2.771,2.771,2.771,2.771,2.771,2.775,2.775,2.771,2.771,2.771,2.771,2.771,2.772,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.003,0.003,-0.001,-0.001,-0.001,-0.001,-0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.004,1.004,1.0,1.0,1.0,1.0,1.0,13.008
'19/07/2021',2.75,2.771,2.762,2.762,2.762,2.771,2.762,2.775,2.771,2.762,2.762,2.762,2.771,2.765,-0.015,0.006,-0.003,-0.003,-0.003,0.006,-0.003,0.01,0.006,-0.003,-0.003,-0.003,0.006,1.0,1.021,1.012,1.012,1.012,1.021,1.012,1.025,1.021,1.012,1.012,1.012,1.021,13.193
'20/07/2021',2.75,2.771,2.75,2.762,2.762,2.771,2.762,2.775,2.75,2.762,2.762,2.75,2.771,2.761,-0.011,0.01,-0.011,0.001,0.001,0.01,0.001,0.014,-0.011,0.001,0.001,-0.011,0.01,1.0,1.021,1.0,1.012,1.012,1.021,1.012,1.025,1.0,1.012,1.012,1.0,1.021,13.148
'21/07/2021',2.773,2.771,2.758,2.762,2.762,2.771,2.758,2.775,2.758,2.762,2.758,2.758,2.771,2.764,0.009,0.007,-0.006,-0.002,-0.002,0.007,-0.006,0.011,-0.006,-0.002,-0.006,-0.006,0.007,1.015,1.013,1.0,1.004,1.004,1.013,1.0,1.017,1.0,1.004,1.0,1.0,1.013,13.083
'22/07/2021',2.756,2.771,2.773,2.773,2.762,2.773,2.773,2.775,2.758,2.773,2.758,2.773,2.771,2.769,-0.013,0.002,0.004,0.004,-0.007,0.004,0.004,0.006,-0.011,0.004,-0.011,0.004,0.002,1.0,1.015,1.017,1.017,1.006,1.017,1.017,1.019,1.002,1.017,1.002,1.017,1.015,13.161
'23/07/2021',2.756,2.771,2.773,2.756,2.756,2.756,2.756,2.756,2.756,2.756,2.756,2.773,2.771,2.761,-0.005,0.01,0.012,-0.005,-0.005,-0.005,-0.005,-0.005,-0.005,-0.005,-0.005,0.012,0.01,1.0,1.015,1.017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.017,1.015,13.064
'24/07/2021',2.75,2.771,2.773,2.748,2.756,2.756,2.756,2.748,2.748,2.756,2.756,2.773,2.748,2.757,-0.007,0.014,0.016,-0.009,-0.001,-0.001,-0.001,-0.009,-0.009,-0.001,-0.001,0.016,-0.009,1.002,1.023,1.025,1.0,1.008,1.008,1.008,1.0,1.0,1.008,1.008,1.025,1.0,13.115
'25/07/2021',2.752,2.752,2.75,2.748,2.756,2.756,2.75,2.75,2.75,2.756,2.756,2.773,2.75,2.754,-0.002,-0.002,-0.004,-0.006,0.002,0.002,-0.004,-0.004,-0.004,0.002,0.002,0.019,-0.004,1.004,1.004,1.002,1.0,1.008,1.008,1.002,1.002,1.002,1.008,1.008,1.025,1.002,13.075
'26/07/2021',2.744,2.752,2.75,2.752,2.752,2.752,2.75,2.752,2.752,2.752,2.756,2.752,2.752,2.752,-0.008,0.0,-0.002,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.004,0.0,0.0,1.0,1.008,1.006,1.008,1.008,1.008,1.006,1.008,1.008,1.008,1.012,1.008,1.008,13.096
'27/07/2021',2.766,2.766,2.744,2.744,2.744,2.752,2.744,2.744,2.752,2.752,2.744,2.744,2.752,2.75,0.016,0.016,-0.006,-0.006,-0.006,0.002,-0.006,-0.006,0.002,0.002,-0.006,-0.006,0.002,1.022,1.022,1.0,1.0,1.0,1.008,1.0,1.0,1.008,1.008,1.0,1.0,1.008,13.076
'28/07/2021',2.766,2.744,2.766,2.766,2.744,2.766,2.744,2.744,2.766,2.752,2.766,2.744,2.766,2.757,0.009,-0.013,0.009,0.009,-0.013,0.009,-0.013,-0.013,0.009,-0.005,0.009,-0.013,0.009,1.022,1.0,1.022,1.022,1.0,1.022,1.0,1.0,1.022,1.008,1.022,1.0,1.022,13.162
'29/07/2021',2.728,2.728,2.744,2.744,2.744,2.766,2.744,2.744,2.744,2.744,2.744,2.744,2.744,2.744,-0.016,-0.016,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.016,1.016,1.016,1.038,1.016,1.016,1.016,1.016,1.016,1.016,1.016,13.198
'30/07/2021',2.714,2.714,2.744,2.744,2.744,2.728,2.728,2.728,2.728,2.744,2.744,2.728,2.728,2.732,-0.018,-0.018,0.012,0.012,0.012,-0.004,-0.004,-0.004,-0.004,0.012,0.012,-0.004,-0.004,1.0,1.0,1.03,1.03,1.03,1.014,1.014,1.014,1.014,1.03,1.03,1.014,1.014,13.234
'31/07/2021',2.713,2.714,2.714,2.714,2.744,2.728,2.714,2.714,2.714,2.714,2.714,2.714,2.714,2.718,-0.005,-0.004,-0.004,-0.004,0.026,0.01,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,1.0,1.001,1.001,1.001,1.031,1.015,1.001,1.001,1.001,1.001,1.001,1.001,1.001,13.056
'01/08/2021',2.708,2.708,2.713,2.714,2.713,2.728,2.713,2.713,2.713,2.714,2.714,2.713,2.713,2.714,-0.006,-0.006,-0.001,0.0,-0.001,0.014,-0.001,-0.001,-0.001,0.0,0.0,-0.001,-0.001,1.0,1.0,1.005,1.006,1.005,1.02,1.005,1.005,1.005,1.006,1.006,1.005,1.005,13.073
'02/08/2021',2.706,2.706,2.713,2.714,2.713,2.708,2.708,2.713,2.713,2.714,2.708,2.708,2.708,2.71,-0.004,-0.004,0.003,0.004,0.003,-0.002,-0.002,0.003,0.003,0.004,-0.002,-0.002,-0.002,1.0,1.0,1.007,1.008,1.007,1.002,1.002,1.007,1.007,1.008,1.002,1.002,1.002,13.054
'03/08/2021',2.695,2.706,2.706,2.714,2.706,2.706,2.706,2.706,2.706,2.714,2.708,2.706,2.708,2.707,-0.012,-0.001,-0.001,0.007,-0.001,-0.001,-0.001,-0.001,-0.001,0.007,0.001,-0.001,0.001,1.0,1.011,1.011,1.019,1.011,1.011,1.011,1.011,1.011,1.019,1.013,1.011,1.013,13.152
'04/08/2021',2.688,2.706,2.706,2.695,2.706,2.695,2.706,2.706,2.695,2.714,2.695,2.695,2.708,2.701,-0.013,0.005,0.005,-0.006,0.005,-0.006,0.005,0.005,-0.006,0.013,-0.006,-0.006,0.007,1.0,1.018,1.018,1.007,1.018,1.007,1.018,1.018,1.007,1.026,1.007,1.007,1.02,13.171
'05/08/2021',2.689,2.706,2.706,2.695,2.688,2.688,2.688,2.688,2.688,2.688,2.688,2.688,2.708,2.693,-0.004,0.013,0.013,0.002,-0.005,-0.005,-0.005,-0.005,-0.005,-0.005,-0.005,-0.005,0.015,1.001,1.018,1.018,1.007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,13.064
'06/08/2021',2.681,2.681,2.706,2.689,2.688,2.689,2.689,2.689,2.688,2.689,2.689,2.688,2.689,2.689,-0.008,-0.008,0.017,0.0,-0.001,0.0,0.0,0.0,-0.001,0.0,0.0,-0.001,0.0,1.0,1.0,1.025,1.008,1.007,1.008,1.008,1.008,1.007,1.008,1.008,1.007,1.008,13.102
'07/08/2021',2.676,2.681,2.706,2.689,2.681,2.681,2.681,2.689,2.681,2.681,2.681,2.681,2.681,2.684,-0.008,-0.003,0.022,0.005,-0.003,-0.003,-0.003,0.005,-0.003,-0.003,-0.003,-0.003,-0.003,1.0,1.005,1.03,1.013,1.005,1.005,1.005,1.013,1.005,1.005,1.005,1.005,1.005,13.101
'08/08/2021',2.699,2.681,2.676,2.676,2.681,2.676,2.676,2.676,2.681,2.676,2.681,2.676,2.676,2.679,0.02,0.002,-0.003,-0.003,0.002,-0.003,-0.003,-0.003,0.002,-0.003,0.002,-0.003,-0.003,1.023,1.005,1.0,1.0,1.005,1.0,1.0,1.0,1.005,1.0,1.005,1.0,1.0,13.043
'09/08/2021',2.677,2.677,2.676,2.676,2.681,2.676,2.676,2.676,2.681,2.699,2.699,2.676,2.676,2.68,-0.003,-0.003,-0.004,-0.004,0.001,-0.004,-0.004,-0.004,0.001,0.019,0.019,-0.004,-0.004,1.001,1.001,1.0,1.0,1.005,1.0,1.0,1.0,1.005,1.023,1.023,1.0,1.0,13.058
'10/08/2021',2.669,2.669,2.676,2.677,2.681,2.677,2.677,2.677,2.677,2.677,2.677,2.677,2.676,2.676,-0.007,-0.007,0.0,0.001,0.005,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,1.0,1.0,1.007,1.008,1.012,1.008,1.008,1.008,1.008,1.008,1.008,1.008,1.007,13.09
'11/08/2021',2.669,2.66,2.676,2.669,2.681,2.677,2.669,2.669,2.677,2.669,2.669,2.669,2.669,2.671,-0.002,-0.011,0.005,-0.002,0.01,0.006,-0.002,-0.002,0.006,-0.002,-0.002,-0.002,-0.002,1.009,1.0,1.016,1.009,1.021,1.017,1.009,1.009,1.017,1.009,1.009,1.009,1.009,13.143
'12/08/2021',2.682,2.682,2.66,2.669,2.681,2.677,2.66,2.66,2.66,2.669,2.669,2.669,2.66,2.669,0.013,0.013,-0.009,0.0,0.012,0.008,-0.009,-0.009,-0.009,0.0,0.0,0.0,-0.009,1.022,1.022,1.0,1.009,1.021,1.017,1.0,1.0,1.0,1.009,1.009,1.009,1.0,13.118
'13/08/2021',2.682,2.67,2.66,2.682,2.682,2.682,2.682,2.682,2.682,2.682,2.682,2.669,2.66,2.677,0.005,-0.007,-0.017,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,-0.008,-0.017,1.022,1.01,1.0,1.022,1.022,1.022,1.022,1.022,1.022,1.022,1.022,1.009,1.0,13.217
'14/08/2021',2.688,2.67,2.66,2.682,2.67,2.682,2.682,2.682,2.682,2.67,2.682,2.669,2.66,2.675,0.013,-0.005,-0.015,0.007,-0.005,0.007,0.007,0.007,0.007,-0.005,0.007,-0.006,-0.015,1.028,1.01,1.0,1.022,1.01,1.022,1.022,1.022,1.022,1.01,1.022,1.009,1.0,13.199
'15/08/2021',2.671,2.671,2.66,2.682,2.67,2.688,2.688,2.688,2.688,2.67,2.682,2.688,2.688,2.679,-0.008,-0.008,-0.019,0.003,-0.009,0.009,0.009,0.009,0.009,-0.009,0.003,0.009,0.009,1.011,1.011,1.0,1.022,1.01,1.028,1.028,1.028,1.028,1.01,1.022,1.028,1.028,13.254
'16/08/2021',2.67,2.671,2.671,2.671,2.67,2.671,2.688,2.688,2.671,2.671,2.682,2.688,2.671,2.675,-0.005,-0.004,-0.004,-0.004,-0.005,-0.004,0.013,0.013,-0.004,-0.004,0.007,0.013,-0.004,1.0,1.001,1.001,1.001,1.0,1.001,1.018,1.018,1.001,1.001,1.012,1.018,1.001,13.073
'17/08/2021',2.653,2.653,2.67,2.67,2.67,2.67,2.688,2.67,2.67,2.67,2.682,2.67,2.671,2.669,-0.016,-0.016,0.001,0.001,0.001,0.001,0.019,0.001,0.001,0.001,0.013,0.001,0.002,1.0,1.0,1.017,1.017,1.017,1.017,1.035,1.017,1.017,1.017,1.029,1.017,1.018,13.218
'18/08/2021',2.654,2.654,2.653,2.653,2.653,2.653,2.653,2.653,2.653,2.653,2.653,2.67,2.671,2.655,-0.001,-0.001,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,0.015,0.016,1.001,1.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.017,1.018,13.037
'19/08/2021',2.637,2.637,2.654,2.654,2.654,2.654,2.654,2.653,2.654,2.654,2.654,2.67,2.654,2.652,-0.015,-0.015,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.018,0.002,1.0,1.0,1.017,1.017,1.017,1.017,1.017,1.016,1.017,1.017,1.017,1.033,1.017,13.202
