iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_len,parameters.ott_percent,parameters.ott_bw,parameters.tps_qty_index,parameters.max_risk
1620,NKg8L,0.7167915677129485,76,21,33.19,57,7,0.2,30,195,140,25,38
1620,3eWXn,0.4993419650154889,53,64,29.51,58,12,4.39,26,227,120,76,59
1620,3OfXn,0.45840654613488296,60,28,22.12,40,10,-3.43,26,200,139,76,59
1620,@+W*?,0.40258895391670285,72,18,23.22,42,7,2.43,28,155,120,3,30
1620,@+W*?,0.40258895391670285,72,18,23.22,42,7,2.43,28,155,120,3,30
1620,@XW*?,0.4023977773777664,50,54,25.83,50,10,1.55,28,211,120,3,30
1620,/OWXn,0.4016014614016886,55,58,26.74,66,12,3.61,26,200,120,76,59
1620,3OWXp,0.4016014614016886,55,58,26.74,66,12,3.61,26,200,120,76,61
1620,3OWWn,0.400475399135673,53,58,28.74,66,12,4.33,26,200,120,74,59
1620,3OWX=,0.3967658356071563,57,50,23.53,38,13,-4.7,26,200,120,76,28
1620,3OWun,0.3960303840829582,60,58,22.28,66,12,1.45,26,200,120,122,59
1620,3OWun,0.3960303840829582,60,58,22.28,66,12,1.45,26,200,120,122,59
1620,3OWIn,0.38620827876288283,59,59,25.1,66,12,3.29,26,200,120,52,59
1620,@VX*?,0.3847630001650197,50,53,24.04,50,10,1.23,28,209,121,3,30
1620,3OW?n,0.3732698679719788,54,59,24.5,66,12,3.73,26,200,120,36,59
1620,3OW?n,0.3732698679719788,54,59,24.5,66,12,3.73,26,200,120,36,59
1620,3OWUn,0.36825662643279755,52,59,22.89,66,12,3.29,26,200,120,71,59
1620,3OW`n,0.3671700314625661,59,59,22.67,66,12,2.76,26,200,120,89,59
1620,3OW5n,0.36687870949906337,50,59,24.24,66,12,4.05,26,200,120,21,59
1620,@cW*?,0.36630679572653135,47,61,22.93,50,12,0.29,28,225,120,3,30
1620,3OVXn,0.36167404324655766,53,60,21.96,66,12,4.24,26,200,119,76,59
1620,3OWCn,0.3555859197033744,54,59,23.15,66,12,3.83,26,200,120,43,59
1620,@^W*?,0.3432001121242807,45,57,21.06,55,9,4.26,28,219,120,3,30
1620,@VWZ?,0.3179375617443562,56,55,16.59,45,11,-2.23,28,209,120,79,30
1620,3OWXE,0.3090867993060308,55,58,20.61,63,11,5.57,26,200,120,76,33
1620,@VW4?,0.3029950363339619,49,55,17.59,45,11,-1.73,28,209,120,19,30
1620,3MWXn,0.2957566318802769,55,58,17.01,66,12,2.88,26,197,120,76,59
1620,3qWXn,0.29060469518680637,52,68,17.41,50,14,0.67,26,242,120,76,59
1620,3OWXg,0.2899446554134718,54,59,19.09,66,12,3.61,26,200,120,76,55
1680,3OmXn,0.7190894046890125,69,23,26.08,57,7,3.12,26,200,147,76,59
1680,NKg8L,0.7167915677129485,76,21,33.19,57,7,0.2,30,195,140,25,38
1680,3eWXn,0.4993419650154889,53,64,29.51,58,12,4.39,26,227,120,76,59
1680,3OfXn,0.45840654613488296,60,28,22.12,40,10,-3.43,26,200,139,76,59
1680,@+W*?,0.40258895391670285,72,18,23.22,42,7,2.43,28,155,120,3,30
1680,@+W*?,0.40258895391670285,72,18,23.22,42,7,2.43,28,155,120,3,30
1680,@XW*?,0.4023977773777664,50,54,25.83,50,10,1.55,28,211,120,3,30
1680,/OWXn,0.4016014614016886,55,58,26.74,66,12,3.61,26,200,120,76,59
1680,3OWXp,0.4016014614016886,55,58,26.74,66,12,3.61,26,200,120,76,61
1680,3OWWn,0.400475399135673,53,58,28.74,66,12,4.33,26,200,120,74,59
1680,3OWX=,0.3967658356071563,57,50,23.53,38,13,-4.7,26,200,120,76,28
1680,3OWun,0.3960303840829582,60,58,22.28,66,12,1.45,26,200,120,122,59
1680,3OWIn,0.38620827876288283,59,59,25.1,66,12,3.29,26,200,120,52,59
1680,@VX*?,0.3847630001650197,50,53,24.04,50,10,1.23,28,209,121,3,30
1680,3OW?n,0.3732698679719788,54,59,24.5,66,12,3.73,26,200,120,36,59
1680,3OW?n,0.3732698679719788,54,59,24.5,66,12,3.73,26,200,120,36,59
1680,3OWUn,0.36825662643279755,52,59,22.89,66,12,3.29,26,200,120,71,59
1680,3OW`n,0.3671700314625661,59,59,22.67,66,12,2.76,26,200,120,89,59
1680,3OW5n,0.36687870949906337,50,59,24.24,66,12,4.05,26,200,120,21,59
1680,@cW*?,0.36630679572653135,47,61,22.93,50,12,0.29,28,225,120,3,30
1680,3OVXn,0.36167404324655766,53,60,21.96,66,12,4.24,26,200,119,76,59
1680,3OWCn,0.3555859197033744,54,59,23.15,66,12,3.83,26,200,120,43,59
1680,@^W*?,0.3432001121242807,45,57,21.06,55,9,4.26,28,219,120,3,30
1680,@VWZ?,0.3179375617443562,56,55,16.59,45,11,-2.23,28,209,120,79,30
1680,@VW4?,0.3029950363339619,49,55,17.59,45,11,-1.73,28,209,120,19,30
1680,3MWXn,0.2957566318802769,55,58,17.01,66,12,2.88,26,197,120,76,59
1680,3qWXn,0.29060469518680637,52,68,17.41,50,14,0.67,26,242,120,76,59
1680,3OWXg,0.2899446554134718,54,59,19.09,66,12,3.61,26,200,120,76,55
1680,q9da],0.27374183358204185,71,14,11.37,75,4,3.13,34,172,136,90,49
1680,3rWXn,0.26738186312986983,50,69,15.25,50,14,0.62,26,244,120,76,59
1740,3OmXn,0.7190894046890125,69,23,26.08,57,7,3.12,26,200,147,76,59
1740,3eWXn,0.4993419650154889,53,64,29.51,58,12,4.39,26,227,120,76,59
1740,3OfXn,0.45840654613488296,60,28,22.12,40,10,-3.43,26,200,139,76,59
1740,@+W*?,0.40258895391670285,72,18,23.22,42,7,2.43,28,155,120,3,30
1740,@XW*?,0.4023977773777664,50,54,25.83,50,10,1.55,28,211,120,3,30
1740,/OWXn,0.4016014614016886,55,58,26.74,66,12,3.61,26,200,120,76,59
1740,3OWXp,0.4016014614016886,55,58,26.74,66,12,3.61,26,200,120,76,61
1740,3OWWn,0.400475399135673,53,58,28.74,66,12,4.33,26,200,120,74,59
1740,3OWX=,0.3967658356071563,57,50,23.53,38,13,-4.7,26,200,120,76,28
1740,3OWun,0.3960303840829582,60,58,22.28,66,12,1.45,26,200,120,122,59
1740,@VX*?,0.3847630001650197,50,53,24.04,50,10,1.23,28,209,121,3,30
1740,3OW?n,0.3732698679719788,54,59,24.5,66,12,3.73,26,200,120,36,59
1740,3OW?n,0.3732698679719788,54,59,24.5,66,12,3.73,26,200,120,36,59
1740,3OWUn,0.36825662643279755,52,59,22.89,66,12,3.29,26,200,120,71,59
1740,3OW`n,0.3671700314625661,59,59,22.67,66,12,2.76,26,200,120,89,59
1740,3OW5n,0.36687870949906337,50,59,24.24,66,12,4.05,26,200,120,21,59
1740,@cW*?,0.36630679572653135,47,61,22.93,50,12,0.29,28,225,120,3,30
1740,3OVXn,0.36167404324655766,53,60,21.96,66,12,4.24,26,200,119,76,59
1740,3OWCn,0.3555859197033744,54,59,23.15,66,12,3.83,26,200,120,43,59
1740,@^W*?,0.3432001121242807,45,57,21.06,55,9,4.26,28,219,120,3,30
1740,@VWZ?,0.3179375617443562,56,55,16.59,45,11,-2.23,28,209,120,79,30
1740,@VW4?,0.3029950363339619,49,55,17.59,45,11,-1.73,28,209,120,19,30
1740,3qWXn,0.29060469518680637,52,68,17.41,50,14,0.67,26,242,120,76,59
1740,3OWXg,0.2899446554134718,54,59,19.09,66,12,3.61,26,200,120,76,55
1740,q9da],0.27374183358204185,71,14,11.37,75,4,3.13,34,172,136,90,49
1740,3rWXn,0.26738186312986983,50,69,15.25,50,14,0.62,26,244,120,76,59
1740,@VWv?,0.26342663324846394,56,55,10.69,45,11,-3.89,28,209,120,123,30
1740,@>W*?,0.2542160768557914,54,33,17.27,44,9,1.32,28,179,120,3,30
1740,wVW*?,0.23574657551972075,48,52,15.52,40,10,-0.23,35,209,120,3,30
1740,@Vb*?,0.23034676770287732,54,31,14.25,37,8,-1.93,28,209,134,3,30
1800,3OmXn,0.7190894046890125,69,23,26.08,57,7,3.12,26,200,147,76,59
1800,3eWXn,0.4993419650154889,53,64,29.51,58,12,4.39,26,227,120,76,59
1800,3OfXn,0.45840654613488296,60,28,22.12,40,10,-3.43,26,200,139,76,59
1800,@+W*?,0.40258895391670285,72,18,23.22,42,7,2.43,28,155,120,3,30
1800,@XW*?,0.4023977773777664,50,54,25.83,50,10,1.55,28,211,120,3,30
1800,/OWXn,0.4016014614016886,55,58,26.74,66,12,3.61,26,200,120,76,59
1800,3OWXp,0.4016014614016886,55,58,26.74,66,12,3.61,26,200,120,76,61
1800,3OWWn,0.400475399135673,53,58,28.74,66,12,4.33,26,200,120,74,59
1800,3OWX=,0.3967658356071563,57,50,23.53,38,13,-4.7,26,200,120,76,28
1800,3OWun,0.3960303840829582,60,58,22.28,66,12,1.45,26,200,120,122,59
1800,@VX*?,0.3847630001650197,50,53,24.04,50,10,1.23,28,209,121,3,30
1800,3OW?n,0.3732698679719788,54,59,24.5,66,12,3.73,26,200,120,36,59
1800,3OW?n,0.3732698679719788,54,59,24.5,66,12,3.73,26,200,120,36,59
1800,3OW`n,0.3671700314625661,59,59,22.67,66,12,2.76,26,200,120,89,59
1800,3OW5n,0.36687870949906337,50,59,24.24,66,12,4.05,26,200,120,21,59
1800,@cW*?,0.36630679572653135,47,61,22.93,50,12,0.29,28,225,120,3,30
1800,3OVXn,0.36167404324655766,53,60,21.96,66,12,4.24,26,200,119,76,59
1800,3OWCn,0.3555859197033744,54,59,23.15,66,12,3.83,26,200,120,43,59
1800,@^W*?,0.3432001121242807,45,57,21.06,55,9,4.26,28,219,120,3,30
1800,@VWZ?,0.3179375617443562,56,55,16.59,45,11,-2.23,28,209,120,79,30
1800,@VW4?,0.3029950363339619,49,55,17.59,45,11,-1.73,28,209,120,19,30
1800,3OWXg,0.2899446554134718,54,59,19.09,66,12,3.61,26,200,120,76,55
1800,q9da],0.27374183358204185,71,14,11.37,75,4,3.13,34,172,136,90,49
1800,@VWv?,0.26342663324846394,56,55,10.69,45,11,-3.89,28,209,120,123,30
1800,@>W*?,0.2542160768557914,54,33,17.27,44,9,1.32,28,179,120,3,30
1800,wVW*?,0.23574657551972075,48,52,15.52,40,10,-0.23,35,209,120,3,30
1800,@Vb*?,0.23034676770287732,54,31,14.25,37,8,-1.93,28,209,134,3,30
1800,@TW*?,0.22933373616702737,51,56,14.24,45,11,-1.0,28,206,120,3,30
1800,3*WXn,0.221607244899189,56,32,10.9,55,9,0.06,26,154,120,76,59
1800,TOWXn,0.22054600165288923,52,48,12.22,58,12,0.58,31,200,120,76,59
1860,3OmXn,0.7190894046890125,69,23,26.08,57,7,3.12,26,200,147,76,59
1860,3eWXn,0.4993419650154889,53,64,29.51,58,12,4.39,26,227,120,76,59
1860,3OfXn,0.45840654613488296,60,28,22.12,40,10,-3.43,26,200,139,76,59
1860,-VWlv,0.4477241139500241,60,60,25.1,58,12,1.72,26,209,120,108,64
1860,-Vo*v,0.4403509127526234,64,25,25.18,42,7,-0.84,26,209,150,3,64
1860,-VWZv,0.42222191323556163,60,60,24.8,58,12,2.87,26,209,120,79,64
1860,-VWgv,0.40912735221350516,56,60,22.61,58,12,1.74,26,209,120,100,64
1860,@+W*?,0.40258895391670285,72,18,23.22,42,7,2.43,28,155,120,3,30
1860,@XW*?,0.4023977773777664,50,54,25.83,50,10,1.55,28,211,120,3,30
1860,/OWXn,0.4016014614016886,55,58,26.74,66,12,3.61,26,200,120,76,59
1860,3OWXp,0.4016014614016886,55,58,26.74,66,12,3.61,26,200,120,76,61
1860,3OWWn,0.400475399135673,53,58,28.74,66,12,4.33,26,200,120,74,59
1860,-VWQv,0.39829174231716347,53,60,23.81,58,12,2.49,26,209,120,65,64
1860,-VWMv,0.3925025110146937,50,61,23.08,58,12,3.48,26,209,120,59,64
1860,-VW*s,0.38883831928578366,50,60,24.47,54,11,2.99,26,209,120,3,62
1860,-VW*i,0.38883831928578366,50,60,24.47,54,11,2.99,26,209,120,3,56
1860,-VW*p,0.38883831928578366,50,60,24.47,54,11,2.99,26,209,120,3,61
1860,0VW*v,0.38883831928578366,50,60,24.47,54,11,2.99,26,209,120,3,64
1860,-VW.v,0.38717224343131823,49,61,23.86,58,12,4.35,26,209,120,9,64
1860,@VX*?,0.3847630001650197,50,53,24.04,50,10,1.23,28,209,121,3,30
1860,-TW*v,0.3776362747969251,50,59,23.37,54,11,2.62,26,206,120,3,64
1860,-TW*v,0.3776362747969251,50,59,23.37,54,11,2.62,26,206,120,3,64
1860,-VW*9,0.37618122790148334,57,49,23.19,27,11,-0.52,26,209,120,3,26
1860,-VW?v,0.37595130699397716,55,61,23.02,58,12,3.04,26,209,120,36,64
1860,-]W*v,0.37435972128218253,47,65,23.31,45,11,3.08,26,217,120,3,64
1860,3OW?n,0.3732698679719788,54,59,24.5,66,12,3.73,26,200,120,36,59
1860,3OW?n,0.3732698679719788,54,59,24.5,66,12,3.73,26,200,120,36,59
1860,-VWsv,0.37090445424096863,60,61,19.14,58,12,0.61,26,209,120,119,64
1860,3OW`n,0.3671700314625661,59,59,22.67,66,12,2.76,26,200,120,89,59
1860,-VWkv,0.36693000236075063,59,61,19.99,58,12,1.56,26,209,120,106,64
1920,3OmXn,0.7190894046890125,69,23,26.08,57,7,3.12,26,200,147,76,59
1920,3OfXn,0.45840654613488296,60,28,22.12,40,10,-3.43,26,200,139,76,59
1920,-VWlv,0.4477241139500241,60,60,25.1,58,12,1.72,26,209,120,108,64
1920,-Vo*v,0.4403509127526234,64,25,25.18,42,7,-0.84,26,209,150,3,64
1920,-VWZv,0.42222191323556163,60,60,24.8,58,12,2.87,26,209,120,79,64
1920,-VWgv,0.40912735221350516,56,60,22.61,58,12,1.74,26,209,120,100,64
1920,@+W*?,0.40258895391670285,72,18,23.22,42,7,2.43,28,155,120,3,30
1920,@XW*?,0.4023977773777664,50,54,25.83,50,10,1.55,28,211,120,3,30
1920,/OWXn,0.4016014614016886,55,58,26.74,66,12,3.61,26,200,120,76,59
1920,3OWXp,0.4016014614016886,55,58,26.74,66,12,3.61,26,200,120,76,61
1920,3OWWn,0.400475399135673,53,58,28.74,66,12,4.33,26,200,120,74,59
1920,-VWQv,0.39829174231716347,53,60,23.81,58,12,2.49,26,209,120,65,64
1920,-VWMv,0.3925025110146937,50,61,23.08,58,12,3.48,26,209,120,59,64
1920,-VW*s,0.38883831928578366,50,60,24.47,54,11,2.99,26,209,120,3,62
1920,-VW*i,0.38883831928578366,50,60,24.47,54,11,2.99,26,209,120,3,56
1920,0VW*v,0.38883831928578366,50,60,24.47,54,11,2.99,26,209,120,3,64
1920,-VW.v,0.38717224343131823,49,61,23.86,58,12,4.35,26,209,120,9,64
1920,@VX*?,0.3847630001650197,50,53,24.04,50,10,1.23,28,209,121,3,30
1920,-TW*v,0.3776362747969251,50,59,23.37,54,11,2.62,26,206,120,3,64
1920,-VW?v,0.37595130699397716,55,61,23.02,58,12,3.04,26,209,120,36,64
1920,-]W*v,0.37435972128218253,47,65,23.31,45,11,3.08,26,217,120,3,64
1920,3OW?n,0.3732698679719788,54,59,24.5,66,12,3.73,26,200,120,36,59
1920,3OW?n,0.3732698679719788,54,59,24.5,66,12,3.73,26,200,120,36,59
1920,-VWsv,0.37090445424096863,60,61,19.14,58,12,0.61,26,209,120,119,64
1920,3OW`n,0.3671700314625661,59,59,22.67,66,12,2.76,26,200,120,89,59
1920,-VWkv,0.36693000236075063,59,61,19.99,58,12,1.56,26,209,120,106,64
1920,-VWhv,0.3667140994002676,59,61,20.05,58,12,1.5,26,209,120,101,64
1920,@cW*?,0.36630679572653135,47,61,22.93,50,12,0.29,28,225,120,3,30
1920,-VW=v,0.36173022951662664,55,61,21.99,58,12,3.27,26,209,120,33,64
1920,3OVXn,0.36167404324655766,53,60,21.96,66,12,4.24,26,200,119,76,59
1980,3OmXn,0.7190894046890125,69,23,26.08,57,7,3.12,26,200,147,76,59
1980,3OfXn,0.45840654613488296,60,28,22.12,40,10,-3.43,26,200,139,76,59
1980,-VWlv,0.4477241139500241,60,60,25.1,58,12,1.72,26,209,120,108,64
1980,-Vo*v,0.4403509127526234,64,25,25.18,42,7,-0.84,26,209,150,3,64
1980,-VWZv,0.42222191323556163,60,60,24.8,58,12,2.87,26,209,120,79,64
1980,-VWgv,0.40912735221350516,56,60,22.61,58,12,1.74,26,209,120,100,64
1980,@+W*?,0.40258895391670285,72,18,23.22,42,7,2.43,28,155,120,3,30
1980,@XW*?,0.4023977773777664,50,54,25.83,50,10,1.55,28,211,120,3,30
1980,3OWXp,0.4016014614016886,55,58,26.74,66,12,3.61,26,200,120,76,61
1980,3OWWn,0.400475399135673,53,58,28.74,66,12,4.33,26,200,120,74,59
1980,-VWQv,0.39829174231716347,53,60,23.81,58,12,2.49,26,209,120,65,64
1980,-VWMv,0.3925025110146937,50,61,23.08,58,12,3.48,26,209,120,59,64
1980,-VW*s,0.38883831928578366,50,60,24.47,54,11,2.99,26,209,120,3,62
1980,-VW*i,0.38883831928578366,50,60,24.47,54,11,2.99,26,209,120,3,56
1980,0VW*v,0.38883831928578366,50,60,24.47,54,11,2.99,26,209,120,3,64
1980,-VW.v,0.38717224343131823,49,61,23.86,58,12,4.35,26,209,120,9,64
1980,@VX*?,0.3847630001650197,50,53,24.04,50,10,1.23,28,209,121,3,30
1980,-TW*v,0.3776362747969251,50,59,23.37,54,11,2.62,26,206,120,3,64
1980,-VW?v,0.37595130699397716,55,61,23.02,58,12,3.04,26,209,120,36,64
1980,-]W*v,0.37435972128218253,47,65,23.31,45,11,3.08,26,217,120,3,64
1980,3OW?n,0.3732698679719788,54,59,24.5,66,12,3.73,26,200,120,36,59
1980,3OW?n,0.3732698679719788,54,59,24.5,66,12,3.73,26,200,120,36,59
1980,-VWsv,0.37090445424096863,60,61,19.14,58,12,0.61,26,209,120,119,64
1980,-VWkv,0.36693000236075063,59,61,19.99,58,12,1.56,26,209,120,106,64
1980,-VWhv,0.3667140994002676,59,61,20.05,58,12,1.5,26,209,120,101,64
1980,@cW*?,0.36630679572653135,47,61,22.93,50,12,0.29,28,225,120,3,30
1980,-VW=v,0.36173022951662664,55,61,21.99,58,12,3.27,26,209,120,33,64
1980,3OVXn,0.36167404324655766,53,60,21.96,66,12,4.24,26,200,119,76,59
1980,3OWCn,0.3555859197033744,54,59,23.15,66,12,3.83,26,200,120,43,59
1980,-VWvv,0.3550338815784347,62,61,17.02,58,12,-0.13,26,209,120,123,64
2040,3OmXn,0.7190894046890125,69,23,26.08,57,7,3.12,26,200,147,76,59
2040,-VlWv,0.5608033531135428,65,26,24.67,44,9,-1.59,26,209,146,74,64
2040,BVWWv,0.48355943636970766,56,58,27.76,58,12,1.58,28,209,120,74,64
2040,-VrWv,0.47290391029477236,65,20,17.86,42,7,-2.17,26,209,154,74,64
2040,-VWav,0.4597193442865823,60,60,26.61,58,12,1.92,26,209,120,90,64
2040,3OfXn,0.45840654613488296,60,28,22.12,40,10,-3.43,26,200,139,76,59
2040,-bWWv,0.45610146306921967,51,64,25.88,53,13,2.1,26,224,120,74,64
2040,-VWlv,0.4477241139500241,60,60,25.1,58,12,1.72,26,209,120,108,64
2040,-Vo*v,0.4403509127526234,64,25,25.18,42,7,-0.84,26,209,150,3,64
2040,-VYWv,0.42788213733331404,57,59,25.08,58,12,2.21,26,209,122,74,64
2040,-VWZv,0.42222191323556163,60,60,24.8,58,12,2.87,26,209,120,79,64
2040,-VWgv,0.40912735221350516,56,60,22.61,58,12,1.74,26,209,120,100,64
2040,-VWWu,0.40883571854579603,57,61,24.09,58,12,3.47,26,209,120,74,64
2040,",VWWv",0.40883571854579603,57,61,24.09,58,12,3.47,26,209,120,74,64
2040,-VWWl,0.40883571854579603,57,61,24.09,58,12,3.47,26,209,120,74,58
2040,-VWWs,0.40883571854579603,57,61,24.09,58,12,3.47,26,209,120,74,62
2040,-YWWv,0.4073677019378136,55,63,23.92,58,12,3.37,26,212,120,74,64
2040,-SWWv,0.40688725508738677,55,60,21.99,58,12,3.16,26,205,120,74,64
2040,-VWfv,0.40383763635395414,56,60,22.57,58,12,1.72,26,209,120,98,64
2040,-VWLv,0.4026582435481926,50,60,24.44,58,12,2.84,26,209,120,57,64
2040,@+W*?,0.40258895391670285,72,18,23.22,42,7,2.43,28,155,120,3,30
2040,@XW*?,0.4023977773777664,50,54,25.83,50,10,1.55,28,211,120,3,30
2040,3OWXp,0.4016014614016886,55,58,26.74,66,12,3.61,26,200,120,76,61
2040,-VeWv,0.4007282848749151,60,35,20.21,54,11,2.54,26,209,137,74,64
2040,3OWWn,0.400475399135673,53,58,28.74,66,12,4.33,26,200,120,74,59
2040,-VWQv,0.39829174231716347,53,60,23.81,58,12,2.49,26,209,120,65,64
2040,:VWWv,0.38940609696000006,55,61,23.82,58,12,3.32,27,209,120,74,64
2040,;VWWv,0.38940609696000006,55,61,23.82,58,12,3.32,27,209,120,74,64
2040,IVWWv,0.38908837887920067,51,58,22.46,58,12,1.85,29,209,120,74,64
2040,-VW*s,0.38883831928578366,50,60,24.47,54,11,2.99,26,209,120,3,62
2100,3OmXn,0.7190894046890125,69,23,26.08,57,7,3.12,26,200,147,76,59
2100,-VlWv,0.5608033531135428,65,26,24.67,44,9,-1.59,26,209,146,74,64
2100,BVWWv,0.48355943636970766,56,58,27.76,58,12,1.58,28,209,120,74,64
2100,-VrWv,0.47290391029477236,65,20,17.86,42,7,-2.17,26,209,154,74,64
2100,-VWav,0.4597193442865823,60,60,26.61,58,12,1.92,26,209,120,90,64
2100,-bWWv,0.45610146306921967,51,64,25.88,53,13,2.1,26,224,120,74,64
2100,-VWlv,0.4477241139500241,60,60,25.1,58,12,1.72,26,209,120,108,64
2100,-Vo*v,0.4403509127526234,64,25,25.18,42,7,-0.84,26,209,150,3,64
2100,-VYWv,0.42788213733331404,57,59,25.08,58,12,2.21,26,209,122,74,64
2100,-VWZv,0.42222191323556163,60,60,24.8,58,12,2.87,26,209,120,79,64
2100,-VWgv,0.40912735221350516,56,60,22.61,58,12,1.74,26,209,120,100,64
2100,-VWWu,0.40883571854579603,57,61,24.09,58,12,3.47,26,209,120,74,64
2100,",VWWv",0.40883571854579603,57,61,24.09,58,12,3.47,26,209,120,74,64
2100,-VWWl,0.40883571854579603,57,61,24.09,58,12,3.47,26,209,120,74,58
2100,-VWWs,0.40883571854579603,57,61,24.09,58,12,3.47,26,209,120,74,62
2100,-YWWv,0.4073677019378136,55,63,23.92,58,12,3.37,26,212,120,74,64
2100,-SWWv,0.40688725508738677,55,60,21.99,58,12,3.16,26,205,120,74,64
2100,-VWfv,0.40383763635395414,56,60,22.57,58,12,1.72,26,209,120,98,64
2100,-VWLv,0.4026582435481926,50,60,24.44,58,12,2.84,26,209,120,57,64
2100,@+W*?,0.40258895391670285,72,18,23.22,42,7,2.43,28,155,120,3,30
2100,@XW*?,0.4023977773777664,50,54,25.83,50,10,1.55,28,211,120,3,30
2100,3OWXp,0.4016014614016886,55,58,26.74,66,12,3.61,26,200,120,76,61
2100,3OWWn,0.400475399135673,53,58,28.74,66,12,4.33,26,200,120,74,59
2100,-VWQv,0.39829174231716347,53,60,23.81,58,12,2.49,26,209,120,65,64
2100,:VWWv,0.38940609696000006,55,61,23.82,58,12,3.32,27,209,120,74,64
2100,;VWWv,0.38940609696000006,55,61,23.82,58,12,3.32,27,209,120,74,64
2100,IVWWv,0.38908837887920067,51,58,22.46,58,12,1.85,29,209,120,74,64
2100,-VW*s,0.38883831928578366,50,60,24.47,54,11,2.99,26,209,120,3,62
2100,-VW*i,0.38883831928578366,50,60,24.47,54,11,2.99,26,209,120,3,56
2100,0VW*v,0.38883831928578366,50,60,24.47,54,11,2.99,26,209,120,3,64
2160,3OmXn,0.7190894046890125,69,23,26.08,57,7,3.12,26,200,147,76,59
2160,-VlWv,0.5608033531135428,65,26,24.67,44,9,-1.59,26,209,146,74,64
2160,BVWWv,0.48355943636970766,56,58,27.76,58,12,1.58,28,209,120,74,64
2160,-VrWv,0.47290391029477236,65,20,17.86,42,7,-2.17,26,209,154,74,64
2160,-VWav,0.4597193442865823,60,60,26.61,58,12,1.92,26,209,120,90,64
2160,-VWlv,0.4477241139500241,60,60,25.1,58,12,1.72,26,209,120,108,64
2160,-Vo*v,0.4403509127526234,64,25,25.18,42,7,-0.84,26,209,150,3,64
2160,-VWZv,0.42222191323556163,60,60,24.8,58,12,2.87,26,209,120,79,64
2160,-VWgv,0.40912735221350516,56,60,22.61,58,12,1.74,26,209,120,100,64
2160,-VWWu,0.40883571854579603,57,61,24.09,58,12,3.47,26,209,120,74,64
2160,",VWWv",0.40883571854579603,57,61,24.09,58,12,3.47,26,209,120,74,64
2160,-VWWl,0.40883571854579603,57,61,24.09,58,12,3.47,26,209,120,74,58
2160,-VWWs,0.40883571854579603,57,61,24.09,58,12,3.47,26,209,120,74,62
2160,-YWWv,0.4073677019378136,55,63,23.92,58,12,3.37,26,212,120,74,64
2160,-SWWv,0.40688725508738677,55,60,21.99,58,12,3.16,26,205,120,74,64
2160,-VWfv,0.40383763635395414,56,60,22.57,58,12,1.72,26,209,120,98,64
2160,-VWLv,0.4026582435481926,50,60,24.44,58,12,2.84,26,209,120,57,64
2160,@+W*?,0.40258895391670285,72,18,23.22,42,7,2.43,28,155,120,3,30
2160,@XW*?,0.4023977773777664,50,54,25.83,50,10,1.55,28,211,120,3,30
2160,-VWQv,0.39829174231716347,53,60,23.81,58,12,2.49,26,209,120,65,64
2160,:VWWv,0.38940609696000006,55,61,23.82,58,12,3.32,27,209,120,74,64
2160,;VWWv,0.38940609696000006,55,61,23.82,58,12,3.32,27,209,120,74,64
2160,IVWWv,0.38908837887920067,51,58,22.46,58,12,1.85,29,209,120,74,64
2160,-VW*s,0.38883831928578366,50,60,24.47,54,11,2.99,26,209,120,3,62
2160,-VW*i,0.38883831928578366,50,60,24.47,54,11,2.99,26,209,120,3,56
2160,0VW*v,0.38883831928578366,50,60,24.47,54,11,2.99,26,209,120,3,64
2160,-VW<v,0.38778599948168774,58,60,23.78,58,12,3.9,26,209,120,32,64
2160,-VW.v,0.38717224343131823,49,61,23.86,58,12,4.35,26,209,120,9,64
2160,@VX*?,0.3847630001650197,50,53,24.04,50,10,1.23,28,209,121,3,30
2160,-VWWa,0.3819998370039477,58,60,22.96,58,12,3.47,26,209,120,74,51
2220,3OmXn,0.7190894046890125,69,23,26.08,57,7,3.12,26,200,147,76,59
2220,-VlWv,0.5608033531135428,65,26,24.67,44,9,-1.59,26,209,146,74,64
2220,BVWWv,0.48355943636970766,56,58,27.76,58,12,1.58,28,209,120,74,64
2220,-VrWv,0.47290391029477236,65,20,17.86,42,7,-2.17,26,209,154,74,64
2220,-VWav,0.4597193442865823,60,60,26.61,58,12,1.92,26,209,120,90,64
2220,-VWlv,0.4477241139500241,60,60,25.1,58,12,1.72,26,209,120,108,64
2220,-VWZv,0.42222191323556163,60,60,24.8,58,12,2.87,26,209,120,79,64
2220,-VWgv,0.40912735221350516,56,60,22.61,58,12,1.74,26,209,120,100,64
2220,-VWWu,0.40883571854579603,57,61,24.09,58,12,3.47,26,209,120,74,64
2220,",VWWv",0.40883571854579603,57,61,24.09,58,12,3.47,26,209,120,74,64
2220,-VWWl,0.40883571854579603,57,61,24.09,58,12,3.47,26,209,120,74,58
2220,-VWWs,0.40883571854579603,57,61,24.09,58,12,3.47,26,209,120,74,62
2220,-YWWv,0.4073677019378136,55,63,23.92,58,12,3.37,26,212,120,74,64
2220,-SWWv,0.40688725508738677,55,60,21.99,58,12,3.16,26,205,120,74,64
2220,-VWfv,0.40383763635395414,56,60,22.57,58,12,1.72,26,209,120,98,64
2220,-VWLv,0.4026582435481926,50,60,24.44,58,12,2.84,26,209,120,57,64
