iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_ma_len,parameters.ott_percent,parameters.stop_loss,parameters.risk_reward,parameters.chop_bandwidth
5200,V\gr6,0.28951755769809057,40,59,55.25,0,10,-8.88,63,4791,2595,1137,1554
5200,W\SoB,0.2866752199782772,38,55,56.06,11,9,-2.11,64,4791,2089,1099,1858
5200,w5pm6,0.2835603760826646,36,71,69.76,25,8,1.33,105,2323,2823,1073,1554
5200,U\Bc6,0.2599653657335407,40,67,41.26,0,11,-10.72,62,4791,1658,947,1554
5200,t5Oj-,0.24230455598769868,39,79,55.32,33,9,13.06,101,2323,1987,1035,1327
5200,f5^mG,0.21742870671648631,39,68,36.15,20,5,-4.14,83,2323,2367,1073,1985
5200,U\ur6,0.216680188059546,38,63,38.45,10,10,5.76,62,4791,2949,1137,1554
5200,T5pm6,0.21289215247199508,38,95,52.81,23,13,-10.17,61,2323,2823,1073,1554
5200,n\jfo,0.20828401491323117,42,26,58.93,0,4,-5.58,94,4791,2671,985,2997
5200,U\Sot,0.2024400673079809,47,34,31.08,0,3,-1.33,62,4791,2089,1099,3124
5200,[\Mf6,0.19219563401156506,37,64,30.56,0,7,-7.43,70,4791,1937,985,1554
5200,t5O]-,0.1912688475736203,39,79,44.27,33,9,11.39,101,2323,1987,871,1327
5200,f5^m1,0.18527580762932658,39,82,45.35,33,6,-3.79,83,2323,2367,1073,1428
5200,[VoYo,0.17947791818153197,36,36,38.13,66,3,10.26,70,4411,2797,820,2997
5200,U\SDB,0.17643430641636973,40,62,22.93,0,10,-9.66,62,4791,2089,554,1858
5200,U\SFB,0.17009955011183078,40,62,22.09,0,10,-9.66,62,4791,2089,580,1858
5200,[\[[6,0.168676298814304,37,64,27.89,0,7,-7.6,70,4791,2291,846,1554
5200,t5hm-,0.15594755665062898,36,74,38.76,33,9,16.93,101,2323,2620,1073,1327
5200,[\3f6,0.15544510377050427,36,71,22.06,11,9,-2.33,70,4791,1278,985,1554
5200,o\ofo,0.13525597537825998,44,25,46.23,0,3,-5.35,95,4791,2797,985,2997
5200,[\-fo,0.13346981914997552,36,30,17.07,0,4,-3.84,70,4791,1127,985,2997
5200,[\jKo,0.13266591863889482,37,29,19.85,0,4,-3.81,70,4791,2671,643,2997
5200,[\2fo,0.13225734490759902,36,30,17.17,0,4,-3.96,70,4791,1253,985,2997
5200,[\Pfo,0.13094130516737024,36,30,18.7,0,4,-3.81,70,4791,2013,985,2997
5200,U4cr6,0.12769406805269068,34,99,31.5,41,12,-2.16,62,2259,2494,1137,1554
5200,[\jJo,0.12652796117234777,37,29,18.89,0,4,-3.81,70,4791,2671,630,2997
5200,[\pf2,0.125966936560744,40,60,31.45,0,7,-7.84,70,4791,2823,985,1453
5300,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
5300,tGOo*,0.38918388958811345,41,65,78.05,33,6,5.44,101,3462,1987,1099,1251
5300,e\5f6,0.3235630021656696,36,66,34.68,0,8,-7.65,82,4791,1329,985,1554
5300,[^oYo,0.2970856487135585,44,34,38.62,0,4,-6.24,70,4918,2797,820,2997
5300,V\gr6,0.28951755769809057,40,59,55.25,0,10,-8.88,63,4791,2595,1137,1554
5300,W\SoB,0.2866752199782772,38,55,56.06,11,9,-2.11,64,4791,2089,1099,1858
5300,w5pm6,0.2835603760826646,36,71,69.76,25,8,1.33,105,2323,2823,1073,1554
5300,t5Oj-,0.24230455598769868,39,79,55.32,33,9,13.06,101,2323,1987,1035,1327
5300,f5^mG,0.21742870671648631,39,68,36.15,20,5,-4.14,83,2323,2367,1073,1985
5300,U\ur6,0.216680188059546,38,63,38.45,10,10,5.76,62,4791,2949,1137,1554
5300,e\<f6,0.21416888855488955,36,60,29.44,0,8,-7.82,82,4791,1506,985,1554
5300,T5pm6,0.21289215247199508,38,95,52.81,23,13,-10.17,61,2323,2823,1073,1554
5300,n\jfo,0.20828401491323117,42,26,58.93,0,4,-5.58,94,4791,2671,985,2997
5300,[\Mf6,0.19219563401156506,37,64,30.56,0,7,-7.43,70,4791,1937,985,1554
5300,e\Lf6,0.1876913637132637,37,54,43.01,0,8,-8.2,82,4791,1911,985,1554
5300,f5^m1,0.18527580762932658,39,82,45.35,33,6,-3.79,83,2323,2367,1073,1428
5300,[\^f=,0.18225436855856164,37,59,25.71,14,7,-0.84,70,4791,2367,985,1732
5300,[VoYo,0.17947791818153197,36,36,38.13,66,3,10.26,70,4411,2797,820,2997
5300,U\SDB,0.17643430641636973,40,62,22.93,0,10,-9.66,62,4791,2089,554,1858
5300,U\SFB,0.17009955011183078,40,62,22.09,0,10,-9.66,62,4791,2089,580,1858
5300,[\[[6,0.168676298814304,37,64,27.89,0,7,-7.6,70,4791,2291,846,1554
5300,[\7fo,0.1605917893119131,36,30,21.3,0,4,-4.09,70,4791,1380,985,2997
5300,[\3f6,0.15544510377050427,36,71,22.06,11,9,-2.33,70,4791,1278,985,1554
5300,e\.f6,0.1457282364780467,35,68,24.24,0,8,-7.48,82,4791,1152,985,1554
5300,o\ofo,0.13525597537825998,44,25,46.23,0,3,-5.35,95,4791,2797,985,2997
5300,[\-fo,0.13346981914997552,36,30,17.07,0,4,-3.84,70,4791,1127,985,2997
5300,[\jKo,0.13266591863889482,37,29,19.85,0,4,-3.81,70,4791,2671,643,2997
5300,[\Pfo,0.13094130516737024,36,30,18.7,0,4,-3.81,70,4791,2013,985,2997
5300,[\jJo,0.12652796117234777,37,29,18.89,0,4,-3.81,70,4791,2671,630,2997
5300,[\pf2,0.125966936560744,40,60,31.45,0,7,-7.84,70,4791,2823,985,1453
5400,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
5400,tGOo*,0.38918388958811345,41,65,78.05,33,6,5.44,101,3462,1987,1099,1251
5400,e\3f6,0.3242846282665651,35,67,34.22,0,8,-7.6,82,4791,1278,985,1554
5400,e\5f6,0.3235630021656696,36,66,34.68,0,8,-7.65,82,4791,1329,985,1554
5400,[^oYo,0.2970856487135585,44,34,38.62,0,4,-6.24,70,4918,2797,820,2997
5400,V\gr6,0.28951755769809057,40,59,55.25,0,10,-8.88,63,4791,2595,1137,1554
5400,W\SoB,0.2866752199782772,38,55,56.06,11,9,-2.11,64,4791,2089,1099,1858
5400,w5pm6,0.2835603760826646,36,71,69.76,25,8,1.33,105,2323,2823,1073,1554
5400,t5Oj-,0.24230455598769868,39,79,55.32,33,9,13.06,101,2323,1987,1035,1327
5400,f5^mG,0.21742870671648631,39,68,36.15,20,5,-4.14,83,2323,2367,1073,1985
5400,U\ur6,0.216680188059546,38,63,38.45,10,10,5.76,62,4791,2949,1137,1554
5400,e\<f6,0.21416888855488955,36,60,29.44,0,8,-7.82,82,4791,1506,985,1554
5400,n\jfo,0.20828401491323117,42,26,58.93,0,4,-5.58,94,4791,2671,985,2997
5400,"e\uf,",0.1968082062635609,37,51,38.24,0,8,-8.03,82,4791,2949,985,1301
5400,[\Mf6,0.19219563401156506,37,64,30.56,0,7,-7.43,70,4791,1937,985,1554
5400,e\Lf6,0.1876913637132637,37,54,43.01,0,8,-8.2,82,4791,1911,985,1554
5400,[\^f=,0.18225436855856164,37,59,25.71,14,7,-0.84,70,4791,2367,985,1732
5400,[VoYo,0.17947791818153197,36,36,38.13,66,3,10.26,70,4411,2797,820,2997
5400,U\SFB,0.17009955011183078,40,62,22.09,0,10,-9.66,62,4791,2089,580,1858
5400,[\[[6,0.168676298814304,37,64,27.89,0,7,-7.6,70,4791,2291,846,1554
5400,[v^fo,0.1674395570178128,45,24,34.5,0,1,-1.55,70,6437,2367,985,2997
5400,s\^fn,0.1668091835382476,43,30,38.31,25,4,0.72,100,4791,2367,985,2972
5400,[\7fo,0.1605917893119131,36,30,21.3,0,4,-4.09,70,4791,1380,985,2997
5400,[\3f6,0.15544510377050427,36,71,22.06,11,9,-2.33,70,4791,1278,985,1554
5400,e\Wf6,0.14424696334418227,37,53,34.79,0,8,-8.46,82,4791,2190,985,1554
5400,[\jKo,0.13266591863889482,37,29,19.85,0,4,-3.81,70,4791,2671,643,2997
5400,[\jJo,0.12652796117234777,37,29,18.89,0,4,-3.81,70,4791,2671,630,2997
5400,[\pf2,0.125966936560744,40,60,31.45,0,7,-7.84,70,4791,2823,985,1453
5400,[\of2,0.12576216932707987,40,60,31.32,0,7,-7.83,70,4791,2797,985,1453
5400,[\of1,0.12576216932707987,40,60,31.32,0,8,-8.15,70,4791,2797,985,1428
5500,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
5500,"eWpU,",0.6136345627377792,36,63,77.45,22,9,4.28,82,4475,2823,770,1301
5500,tGOo*,0.38918388958811345,41,65,78.05,33,6,5.44,101,3462,1987,1099,1251
5500,e\3f6,0.3242846282665651,35,67,34.22,0,8,-7.6,82,4791,1278,985,1554
5500,V\gr6,0.28951755769809057,40,59,55.25,0,10,-8.88,63,4791,2595,1137,1554
5500,W\SoB,0.2866752199782772,38,55,56.06,11,9,-2.11,64,4791,2089,1099,1858
5500,w5pm6,0.2835603760826646,36,71,69.76,25,8,1.33,105,2323,2823,1073,1554
5500,f5^mG,0.21742870671648631,39,68,36.15,20,5,-4.14,83,2323,2367,1073,1985
5500,U\ur6,0.216680188059546,38,63,38.45,10,10,5.76,62,4791,2949,1137,1554
5500,e\<f6,0.21416888855488955,36,60,29.44,0,8,-7.82,82,4791,1506,985,1554
5500,n\jfo,0.20828401491323117,42,26,58.93,0,4,-5.58,94,4791,2671,985,2997
5500,[\Mf6,0.19219563401156506,37,64,30.56,0,7,-7.43,70,4791,1937,985,1554
5500,e\Lf6,0.1876913637132637,37,54,43.01,0,8,-8.2,82,4791,1911,985,1554
5500,[\^f=,0.18225436855856164,37,59,25.71,14,7,-0.84,70,4791,2367,985,1732
5500,U\SFB,0.17009955011183078,40,62,22.09,0,10,-9.66,62,4791,2089,580,1858
5500,[\[[6,0.168676298814304,37,64,27.89,0,7,-7.6,70,4791,2291,846,1554
5500,[v^fo,0.1674395570178128,45,24,34.5,0,1,-1.55,70,6437,2367,985,2997
5500,s\^fn,0.1668091835382476,43,30,38.31,25,4,0.72,100,4791,2367,985,2972
5500,[\3f6,0.15544510377050427,36,71,22.06,11,9,-2.33,70,4791,1278,985,1554
5500,e\Wf6,0.14424696334418227,37,53,34.79,0,8,-8.46,82,4791,2190,985,1554
5500,[\jKo,0.13266591863889482,37,29,19.85,0,4,-3.81,70,4791,2671,643,2997
5500,[\pf2,0.125966936560744,40,60,31.45,0,7,-7.84,70,4791,2823,985,1453
5500,[\of1,0.12576216932707987,40,60,31.32,0,8,-8.15,70,4791,2797,985,1428
5500,eFuf6,0.12016828735623279,32,67,23.74,0,7,-7.61,82,3399,2949,985,1554
5500,`\pf6,0.11793799563767664,32,52,25.37,14,7,5.64,76,4791,2823,985,1554
5500,[\^Mo,0.11773909281032785,37,29,17.23,0,4,-3.81,70,4791,2367,668,2997
5500,[\of/,0.1174268265872726,39,61,29.03,0,8,-8.15,70,4791,2797,985,1377
5500,[>ofo,0.11647152874693842,43,39,20.56,66,3,19.2,70,2892,2797,985,2997
5500,[\^fw,0.11580266789406185,44,25,17.76,0,3,-1.6,70,4791,2367,985,3200
5500,t5ON-,0.11201890487862672,37,80,26.86,33,9,9.49,101,2323,1987,681,1327
5600,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
5600,"eWpU,",0.6136345627377792,36,63,77.45,22,9,4.28,82,4475,2823,770,1301
5600,tGOo*,0.38918388958811345,41,65,78.05,33,6,5.44,101,3462,1987,1099,1251
5600,[W^fn,0.35975143726283765,45,35,48.62,50,2,-0.54,70,4475,2367,985,2972
5600,U\pd6,0.3292381190842931,39,63,51.93,10,10,2.84,62,4791,2823,959,1554
5600,e\3f6,0.3242846282665651,35,67,34.22,0,8,-7.6,82,4791,1278,985,1554
5600,W\SoB,0.2866752199782772,38,55,56.06,11,9,-2.11,64,4791,2089,1099,1858
5600,U\pfE,0.24229519077770853,41,55,49.99,20,10,5.29,62,4791,2823,985,1934
5600,f5^mG,0.21742870671648631,39,68,36.15,20,5,-4.14,83,2323,2367,1073,1985
5600,U\ur6,0.216680188059546,38,63,38.45,10,10,5.76,62,4791,2949,1137,1554
5600,e\<f6,0.21416888855488955,36,60,29.44,0,8,-7.82,82,4791,1506,985,1554
5600,n\jfo,0.20828401491323117,42,26,58.93,0,4,-5.58,94,4791,2671,985,2997
5600,[`^fn,0.19744266377496575,40,30,30.04,25,4,-3.45,70,5044,2367,985,2972
5600,[\Mf6,0.19219563401156506,37,64,30.56,0,7,-7.43,70,4791,1937,985,1554
5600,e\Lf6,0.1876913637132637,37,54,43.01,0,8,-8.2,82,4791,1911,985,1554
5600,U\pfp,0.1781332767441466,45,35,30.9,0,4,-1.88,62,4791,2823,985,3023
5600,U\SFB,0.17009955011183078,40,62,22.09,0,10,-9.66,62,4791,2089,580,1858
5600,[\[[6,0.168676298814304,37,64,27.89,0,7,-7.6,70,4791,2291,846,1554
5600,[v^fo,0.1674395570178128,45,24,34.5,0,1,-1.55,70,6437,2367,985,2997
5600,s\^fn,0.1668091835382476,43,30,38.31,25,4,0.72,100,4791,2367,985,2972
5600,[\3f6,0.15544510377050427,36,71,22.06,11,9,-2.33,70,4791,1278,985,1554
5600,e\Wf6,0.14424696334418227,37,53,34.79,0,8,-8.46,82,4791,2190,985,1554
5600,[\pf2,0.125966936560744,40,60,31.45,0,7,-7.84,70,4791,2823,985,1453
5600,[\of1,0.12576216932707987,40,60,31.32,0,8,-8.15,70,4791,2797,985,1428
5600,eFuf6,0.12016828735623279,32,67,23.74,0,7,-7.61,82,3399,2949,985,1554
5600,[\^Mo,0.11773909281032785,37,29,17.23,0,4,-3.81,70,4791,2367,668,2997
5600,[\of/,0.1174268265872726,39,61,29.03,0,8,-8.15,70,4791,2797,985,1377
5600,[\^fw,0.11580266789406185,44,25,17.76,0,3,-1.6,70,4791,2367,985,3200
5600,t5ON-,0.11201890487862672,37,80,26.86,33,9,9.49,101,2323,1987,681,1327
5600,[\:fn,0.10870632510975366,36,30,14.87,0,4,-4.16,70,4791,1456,985,2972
5700,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
5700,"eWpU,",0.6136345627377792,36,63,77.45,22,9,4.28,82,4475,2823,770,1301
5700,tGOo*,0.38918388958811345,41,65,78.05,33,6,5.44,101,3462,1987,1099,1251
5700,[W^fn,0.35975143726283765,45,35,48.62,50,2,-0.54,70,4475,2367,985,2972
5700,U\pd6,0.3292381190842931,39,63,51.93,10,10,2.84,62,4791,2823,959,1554
5700,e\3f6,0.3242846282665651,35,67,34.22,0,8,-7.6,82,4791,1278,985,1554
5700,W\SoB,0.2866752199782772,38,55,56.06,11,9,-2.11,64,4791,2089,1099,1858
5700,f5^mG,0.21742870671648631,39,68,36.15,20,5,-4.14,83,2323,2367,1073,1985
5700,U\ur6,0.216680188059546,38,63,38.45,10,10,5.76,62,4791,2949,1137,1554
5700,e\<f6,0.21416888855488955,36,60,29.44,0,8,-7.82,82,4791,1506,985,1554
5700,n\jfo,0.20828401491323117,42,26,58.93,0,4,-5.58,94,4791,2671,985,2997
5700,R<tf-,0.20530824187011615,32,94,36.87,27,11,-7.63,58,2766,2924,985,1327
5700,[<tf=,0.20529624076078984,35,74,38.74,22,9,0.53,70,2766,2924,985,1732
5700,[<tf<,0.20529624076078984,35,74,38.74,22,9,0.53,70,2766,2924,985,1706
5700,[`^fn,0.19744266377496575,40,30,30.04,25,4,-3.45,70,5044,2367,985,2972
5700,[\Mf6,0.19219563401156506,37,64,30.56,0,7,-7.43,70,4791,1937,985,1554
5700,U\pfp,0.1781332767441466,45,35,30.9,0,4,-1.88,62,4791,2823,985,3023
5700,U\SFB,0.17009955011183078,40,62,22.09,0,10,-9.66,62,4791,2089,580,1858
5700,[<tf8,0.1694693244457728,34,76,35.8,22,9,0.53,70,2766,2924,985,1605
5700,[\[[6,0.168676298814304,37,64,27.89,0,7,-7.6,70,4791,2291,846,1554
5700,[v^fo,0.1674395570178128,45,24,34.5,0,1,-1.55,70,6437,2367,985,2997
5700,s\^fn,0.1668091835382476,43,30,38.31,25,4,0.72,100,4791,2367,985,2972
5700,n\^fn,0.1570163483936047,40,27,48.3,0,4,-5.43,94,4791,2367,985,2972
5700,[\3f6,0.15544510377050427,36,71,22.06,11,9,-2.33,70,4791,1278,985,1554
5700,e\Wf6,0.14424696334418227,37,53,34.79,0,8,-8.46,82,4791,2190,985,1554
5700,[\pf2,0.125966936560744,40,60,31.45,0,7,-7.84,70,4791,2823,985,1453
5700,[\of1,0.12576216932707987,40,60,31.32,0,8,-8.15,70,4791,2797,985,1428
5700,eFuf6,0.12016828735623279,32,67,23.74,0,7,-7.61,82,3399,2949,985,1554
5700,[\^Mo,0.11773909281032785,37,29,17.23,0,4,-3.81,70,4791,2367,668,2997
5700,t5ON-,0.11201890487862672,37,80,26.86,33,9,9.49,101,2323,1987,681,1327
5800,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
5800,tGOo*,0.38918388958811345,41,65,78.05,33,6,5.44,101,3462,1987,1099,1251
5800,U\pd6,0.3292381190842931,39,63,51.93,10,10,2.84,62,4791,2823,959,1554
5800,e\3f6,0.3242846282665651,35,67,34.22,0,8,-7.6,82,4791,1278,985,1554
5800,W\SoB,0.2866752199782772,38,55,56.06,11,9,-2.11,64,4791,2089,1099,1858
5800,f5^mG,0.21742870671648631,39,68,36.15,20,5,-4.14,83,2323,2367,1073,1985
5800,U\ur6,0.216680188059546,38,63,38.45,10,10,5.76,62,4791,2949,1137,1554
5800,e\<f6,0.21416888855488955,36,60,29.44,0,8,-7.82,82,4791,1506,985,1554
5800,n\jfo,0.20828401491323117,42,26,58.93,0,4,-5.58,94,4791,2671,985,2997
5800,R<tf-,0.20530824187011615,32,94,36.87,27,11,-7.63,58,2766,2924,985,1327
5800,[<tf<,0.20529624076078984,35,74,38.74,22,9,0.53,70,2766,2924,985,1706
5800,[`^fn,0.19744266377496575,40,30,30.04,25,4,-3.45,70,5044,2367,985,2972
5800,[\Mf6,0.19219563401156506,37,64,30.56,0,7,-7.43,70,4791,1937,985,1554
5800,U\pfp,0.1781332767441466,45,35,30.9,0,4,-1.88,62,4791,2823,985,3023
5800,U\SFB,0.17009955011183078,40,62,22.09,0,10,-9.66,62,4791,2089,580,1858
5800,[\[[6,0.168676298814304,37,64,27.89,0,7,-7.6,70,4791,2291,846,1554
5800,[v^fo,0.1674395570178128,45,24,34.5,0,1,-1.55,70,6437,2367,985,2997
5800,s\^fn,0.1668091835382476,43,30,38.31,25,4,0.72,100,4791,2367,985,2972
5800,[\3f6,0.15544510377050427,36,71,22.06,11,9,-2.33,70,4791,1278,985,1554
5800,[\pf2,0.125966936560744,40,60,31.45,0,7,-7.84,70,4791,2823,985,1453
5800,[\of1,0.12576216932707987,40,60,31.32,0,8,-8.15,70,4791,2797,985,1428
5800,[<tf`,0.1217216451977256,37,40,20.53,20,5,3.75,70,2766,2924,985,2618
5800,eFuf6,0.12016828735623279,32,67,23.74,0,7,-7.61,82,3399,2949,985,1554
5800,[\^Mo,0.11773909281032785,37,29,17.23,0,4,-3.81,70,4791,2367,668,2997
5800,t5ON-,0.11201890487862672,37,80,26.86,33,9,9.49,101,2323,1987,681,1327
5800,[\)fn,0.1067190669891014,36,30,13.27,0,4,-3.74,70,4791,1025,985,2972
5800,[\jfv,0.10556344049242139,42,26,16.15,0,3,-1.6,70,4791,2671,985,3175
5800,[>Vmn,0.10454303007674634,43,39,17.86,66,3,16.94,70,2892,2165,1073,2972
5800,F\pf6,0.10307778780867279,36,80,29.18,0,7,-7.96,43,4791,2823,985,1554
5800,[\Zfo,0.10236821179226696,37,29,14.74,0,4,-3.81,70,4791,2266,985,2997
5900,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
5900,tGOo*,0.38918388958811345,41,65,78.05,33,6,5.44,101,3462,1987,1099,1251
5900,U\pd6,0.3292381190842931,39,63,51.93,10,10,2.84,62,4791,2823,959,1554
5900,e\3f6,0.3242846282665651,35,67,34.22,0,8,-7.6,82,4791,1278,985,1554
5900,W\SoB,0.2866752199782772,38,55,56.06,11,9,-2.11,64,4791,2089,1099,1858
5900,f5^mG,0.21742870671648631,39,68,36.15,20,5,-4.14,83,2323,2367,1073,1985
5900,U\ur6,0.216680188059546,38,63,38.45,10,10,5.76,62,4791,2949,1137,1554
5900,e\<f6,0.21416888855488955,36,60,29.44,0,8,-7.82,82,4791,1506,985,1554
5900,[<tf<,0.20529624076078984,35,74,38.74,22,9,0.53,70,2766,2924,985,1706
5900,[`^fn,0.19744266377496575,40,30,30.04,25,4,-3.45,70,5044,2367,985,2972
5900,U\pfp,0.1781332767441466,45,35,30.9,0,4,-1.88,62,4791,2823,985,3023
5900,U\SFB,0.17009955011183078,40,62,22.09,0,10,-9.66,62,4791,2089,580,1858
5900,[\[[6,0.168676298814304,37,64,27.89,0,7,-7.6,70,4791,2291,846,1554
5900,[v^fo,0.1674395570178128,45,24,34.5,0,1,-1.55,70,6437,2367,985,2997
5900,s\^fn,0.1668091835382476,43,30,38.31,25,4,0.72,100,4791,2367,985,2972
5900,[\3f6,0.15544510377050427,36,71,22.06,11,9,-2.33,70,4791,1278,985,1554
5900,[\pf2,0.125966936560744,40,60,31.45,0,7,-7.84,70,4791,2823,985,1453
5900,[\of1,0.12576216932707987,40,60,31.32,0,8,-8.15,70,4791,2797,985,1428
5900,[<tf`,0.1217216451977256,37,40,20.53,20,5,3.75,70,2766,2924,985,2618
5900,eFuf6,0.12016828735623279,32,67,23.74,0,7,-7.61,82,3399,2949,985,1554
5900,[\^Mo,0.11773909281032785,37,29,17.23,0,4,-3.81,70,4791,2367,668,2997
5900,t5ON-,0.11201890487862672,37,80,26.86,33,9,9.49,101,2323,1987,681,1327
5900,[\)fn,0.1067190669891014,36,30,13.27,0,4,-3.74,70,4791,1025,985,2972
5900,[\jfv,0.10556344049242139,42,26,16.15,0,3,-1.6,70,4791,2671,985,3175
5900,[>Vmn,0.10454303007674634,43,39,17.86,66,3,16.94,70,2892,2165,1073,2972
5900,F\pf6,0.10307778780867279,36,80,29.18,0,7,-7.96,43,4791,2823,985,1554
5900,[\Zfo,0.10236821179226696,37,29,14.74,0,4,-3.81,70,4791,2266,985,2997
5900,[Xjfo,0.10124803015888006,38,31,13.99,100,1,13.09,70,4538,2671,985,2997
5900,[\o8o,0.09915794030775017,37,29,13.34,0,4,-3.81,70,4791,2797,403,2997
5900,c5pm6,0.09868898463406246,35,84,64.39,25,8,-6.08,80,2323,2823,1073,1554
6000,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
6000,tGOo*,0.38918388958811345,41,65,78.05,33,6,5.44,101,3462,1987,1099,1251
6000,U\pd6,0.3292381190842931,39,63,51.93,10,10,2.84,62,4791,2823,959,1554
6000,e\3f6,0.3242846282665651,35,67,34.22,0,8,-7.6,82,4791,1278,985,1554
6000,W\SoB,0.2866752199782772,38,55,56.06,11,9,-2.11,64,4791,2089,1099,1858
6000,f5^mG,0.21742870671648631,39,68,36.15,20,5,-4.14,83,2323,2367,1073,1985
6000,e\<f6,0.21416888855488955,36,60,29.44,0,8,-7.82,82,4791,1506,985,1554
6000,[<kfH,0.20168483825700356,35,65,38.96,14,7,-0.32,70,2766,2696,985,2010
6000,[`^fn,0.19744266377496575,40,30,30.04,25,4,-3.45,70,5044,2367,985,2972
6000,[<kI;,0.19423952064739378,35,77,35.39,22,9,0.53,70,2766,2696,618,1681
6000,U\pfp,0.1781332767441466,45,35,30.9,0,4,-1.88,62,4791,2823,985,3023
6000,[G:wn,0.17798502203907063,44,43,32.74,0,4,-3.96,70,3462,1456,1200,2972
6000,[<kfO,0.17409711840035588,35,59,36.74,16,6,0.33,70,2766,2696,985,2187
6000,U\SFB,0.17009955011183078,40,62,22.09,0,10,-9.66,62,4791,2089,580,1858
6000,[\[[6,0.168676298814304,37,64,27.89,0,7,-7.6,70,4791,2291,846,1554
6000,[v^fo,0.1674395570178128,45,24,34.5,0,1,-1.55,70,6437,2367,985,2997
6000,s\^fn,0.1668091835382476,43,30,38.31,25,4,0.72,100,4791,2367,985,2972
6000,[\3f6,0.15544510377050427,36,71,22.06,11,9,-2.33,70,4791,1278,985,1554
6000,s\Klg,0.1374797137425481,39,33,32.57,0,4,-6.39,100,4791,1886,1061,2795
6000,[\pf2,0.125966936560744,40,60,31.45,0,7,-7.84,70,4791,2823,985,1453
6000,[\of1,0.12576216932707987,40,60,31.32,0,8,-8.15,70,4791,2797,985,1428
6000,[<kfo,0.12497643940038217,38,34,21.93,25,4,4.49,70,2766,2696,985,2997
6000,s\pli,0.12333321516489712,41,31,33.64,25,4,1.86,100,4791,2823,1061,2846
6000,[<tf`,0.1217216451977256,37,40,20.53,20,5,3.75,70,2766,2924,985,2618
6000,eFuf6,0.12016828735623279,32,67,23.74,0,7,-7.61,82,3399,2949,985,1554
6000,[\^Mo,0.11773909281032785,37,29,17.23,0,4,-3.81,70,4791,2367,668,2997
6000,[\)fn,0.1067190669891014,36,30,13.27,0,4,-3.74,70,4791,1025,985,2972
6000,[>Vmn,0.10454303007674634,43,39,17.86,66,3,16.94,70,2892,2165,1073,2972
6000,F\pf6,0.10307778780867279,36,80,29.18,0,7,-7.96,43,4791,2823,985,1554
6000,[\Zfo,0.10236821179226696,37,29,14.74,0,4,-3.81,70,4791,2266,985,2997
6100,U\5fP,0.6886718336369522,45,55,64.27,0,10,-10.24,62,4791,1329,985,2213
6100,U\pd6,0.3292381190842931,39,63,51.93,10,10,2.84,62,4791,2823,959,1554
6100,e\3f6,0.3242846282665651,35,67,34.22,0,8,-7.6,82,4791,1278,985,1554
6100,W\SoB,0.2866752199782772,38,55,56.06,11,9,-2.11,64,4791,2089,1099,1858
6100,[^ofp,0.25902028416453854,43,32,34.5,0,4,-6.24,70,4918,2797,985,3023
6100,rF^fo,0.2255319955558222,41,31,30.86,0,2,-3.29,99,3399,2367,985,2997
6100,f5^mG,0.21742870671648631,39,68,36.15,20,5,-4.14,83,2323,2367,1073,1985
6100,e\<f6,0.21416888855488955,36,60,29.44,0,8,-7.82,82,4791,1506,985,1554
6100,[`^fn,0.19744266377496575,40,30,30.04,25,4,-3.45,70,5044,2367,985,2972
6100,[<kI;,0.19423952064739378,35,77,35.39,22,9,0.53,70,2766,2696,618,1681
6100,U\pfp,0.1781332767441466,45,35,30.9,0,4,-1.88,62,4791,2823,985,3023
6100,[G:wn,0.17798502203907063,44,43,32.74,0,4,-3.96,70,3462,1456,1200,2972
6100,[<kfO,0.17409711840035588,35,59,36.74,16,6,0.33,70,2766,2696,985,2187
6100,U\SFB,0.17009955011183078,40,62,22.09,0,10,-9.66,62,4791,2089,580,1858
6100,[\[[6,0.168676298814304,37,64,27.89,0,7,-7.6,70,4791,2291,846,1554
6100,s\^fn,0.1668091835382476,43,30,38.31,25,4,0.72,100,4791,2367,985,2972
6100,[<ofM,0.15943335110080123,36,61,37.23,16,6,0.33,70,2766,2797,985,2137
6100,[>^mw,0.15823199716321495,43,32,23.45,50,2,4.83,70,2892,2367,1073,3200
6100,[\3f6,0.15544510377050427,36,71,22.06,11,9,-2.33,70,4791,1278,985,1554
6100,[<oop,0.14659682502876767,39,33,26.17,25,4,4.49,70,2766,2797,1099,3023
6100,s\Klg,0.1374797137425481,39,33,32.57,0,4,-6.39,100,4791,1886,1061,2795
6100,[<odp,0.13483460206213616,39,33,24.03,25,4,4.49,70,2766,2797,959,3023
