iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_len,parameters.ott_percent,parameters.stop_loss,parameters.risk_reward,parameters.chop_rsi_len,parameters.chop_bandwidth
1710,D3<l0i,0.10098360655737705,40,291,55.98,29,55,-12.5,28,197,139,70,9,290
1710,C3<l05,0.09508196721311475,35,459,58.4,30,73,-9.68,27,197,139,70,9,66
1710,C3<n0i,0.0881967213114754,42,303,52.01,38,54,7.67,27,197,139,72,9,290
1710,bpal.o,0.08757557437861682,38,71,59.79,25,12,-13.75,56,738,303,70,8,316
1710,C3<l0:,0.08721311475409836,35,456,55.05,30,73,-9.68,27,197,139,70,9,87
1710,C3<l00,0.0859016393442623,35,460,52.85,30,73,-9.68,27,197,139,70,9,44
1710,63<l0i,0.08295081967213114,36,420,34.35,33,71,4.35,15,197,139,70,9,290
1710,SI_]gC,0.08019206033725085,34,194,40.4,46,32,17.75,42,392,294,57,60,126
1710,O(LLG1,0.0701639344262295,34,453,32.55,32,76,-4.67,38,100,209,42,31,49
1710,I3Jl;o,0.05955232191517249,50,50,15.63,38,18,1.02,32,197,201,70,20,316
1710,*Fk6mU,0.057573698478834485,54,11,8.51,0,3,-1.98,4,366,347,22,66,204
1710,C3<l5X,0.05639344262295082,40,356,79.41,34,64,-1.42,27,197,139,70,14,217
1710,I3JljH,0.055417277468831884,40,194,18.99,34,43,-1.39,32,197,201,70,63,148
1800,b3a4.o,0.4777305009042976,50,122,92.59,45,20,2.68,56,197,303,21,8,316
1800,b3:l.o,0.3354742398975297,48,131,77.59,53,28,10.92,56,197,130,70,8,316
1800,SA^CwJ,0.24917820600616114,39,104,78.1,44,25,0.06,42,322,289,34,75,156
1800,b3wl.o,0.24413895678677677,48,114,85.64,47,19,9.86,56,197,400,70,8,316
1800,"C,<H5i",0.22327868852459015,43,217,57.51,33,39,-6.08,27,135,139,38,14,290
1800,C3<>0i,0.19475409836065574,46,312,72.19,40,57,6.53,27,197,139,29,9,290
1800,C3<I0i,0.1839344262295082,43,306,76.72,36,55,3.28,27,197,139,39,9,290
1800,C3<J0i,0.1718032786885246,43,306,74.21,36,55,2.77,27,197,139,40,9,290
1800,C3<H0i,0.16327868852459018,43,307,72.58,35,56,2.97,27,197,139,38,9,290
1800,C3<H-i,0.1540983606557377,42,324,71.63,33,63,-3.81,27,197,139,38,7,290
1800,L`jS:f,0.14358218509370052,37,81,66.65,26,15,0.99,35,596,342,48,19,277
1800,C3<`0i,0.13901639344262295,42,303,72.43,38,55,6.96,27,197,139,60,9,290
1800,b3al.i,0.13828970296020612,42,150,55.76,50,22,17.56,56,197,303,70,8,290
1800,p3<H5i,0.13420564620155376,47,105,36.84,63,19,15.19,69,197,139,38,14,290
1800,"9,D=3j",0.13344262295081968,39,294,47.26,30,62,-2.25,18,135,174,29,12,294
1800,73<H5i,0.11737704918032787,40,254,42.91,36,44,2.42,16,197,139,38,14,290
1800,C3<60i,0.1101639344262295,50,320,46.17,45,60,6.75,27,197,139,22,9,290
1800,^3<H5i,0.10753242552827436,48,130,41.56,46,30,6.25,52,197,139,38,14,290
1800,fFQ7.c,0.10441713865686846,46,143,37.4,40,27,4.99,59,366,232,23,8,264
1800,C0<H5i,0.09114754098360656,42,218,37.06,40,35,6.6,27,171,139,38,14,290
1800,C3<n0i,0.0881967213114754,42,303,52.01,38,54,7.67,27,197,139,72,9,290
1800,bpal.o,0.08757557437861682,38,71,59.79,25,12,-13.75,56,738,303,70,8,316
1800,C3<l0:,0.08721311475409836,35,456,55.05,30,73,-9.68,27,197,139,70,9,87
1800,C3<l00,0.0859016393442623,35,460,52.85,30,73,-9.68,27,197,139,70,9,44
1800,63<l0i,0.08295081967213114,36,420,34.35,33,71,4.35,15,197,139,70,9,290
1800,SI_]gC,0.08019206033725085,34,194,40.4,46,32,17.75,42,392,294,57,60,126
1800,o3<H5i,0.08011471439509348,46,97,33.15,57,19,9.83,68,197,139,38,14,290
1800,C.<H5i,0.07639344262295082,41,218,32.29,30,39,-5.18,27,153,139,38,14,290
1800,23<H5i,0.07114754098360655,35,228,23.06,30,50,0.52,11,197,139,38,14,290
1800,O(LLG1,0.0701639344262295,34,453,32.55,32,76,-4.67,38,100,209,42,31,49
1890,b3a4.o,0.4777305009042976,50,122,92.59,45,20,2.68,56,197,303,21,8,316
1890,b3:l.o,0.3354742398975297,48,131,77.59,53,28,10.92,56,197,130,70,8,316
1890,SA^CwJ,0.24917820600616114,39,104,78.1,44,25,0.06,42,322,289,34,75,156
1890,b3wl.o,0.24413895678677677,48,114,85.64,47,19,9.86,56,197,400,70,8,316
1890,"C,<H5i",0.22327868852459015,43,217,57.51,33,39,-6.08,27,135,139,38,14,290
1890,"C,<H5i",0.22327868852459015,43,217,57.51,33,39,-6.08,27,135,139,38,14,290
1890,C3<>0i,0.19475409836065574,46,312,72.19,40,57,6.53,27,197,139,29,9,290
1890,C3<I0i,0.1839344262295082,43,306,76.72,36,55,3.28,27,197,139,39,9,290
1890,C3<J0i,0.1718032786885246,43,306,74.21,36,55,2.77,27,197,139,40,9,290
1890,C3<H0i,0.16327868852459018,43,307,72.58,35,56,2.97,27,197,139,38,9,290
1890,C3<H-i,0.1540983606557377,42,324,71.63,33,63,-3.81,27,197,139,38,7,290
1890,L`jS:f,0.14358218509370052,37,81,66.65,26,15,0.99,35,596,342,48,19,277
1890,C3<`0i,0.13901639344262295,42,303,72.43,38,55,6.96,27,197,139,60,9,290
1890,b3al.i,0.13828970296020612,42,150,55.76,50,22,17.56,56,197,303,70,8,290
1890,m3<H5i,0.13354471867316534,47,94,31.78,57,19,9.13,66,197,139,38,14,290
1890,"9,D=3j",0.13344262295081968,39,294,47.26,30,62,-2.25,18,135,174,29,12,294
1890,C3<H5m,0.11654088734008594,43,158,40.36,36,38,-2.68,27,197,139,38,14,307
1890,^3<H5i,0.10753242552827436,48,130,41.56,46,30,6.25,52,197,139,38,14,290
1890,fFQ7.c,0.10441713865686846,46,143,37.4,40,27,4.99,59,366,232,23,8,264
1890,C3<H5q,0.09728159961614406,43,128,29.16,40,27,-0.39,27,197,139,38,14,324
1890,C3<H5o,0.09707733307964642,43,141,34.07,35,31,-3.35,27,197,139,38,14,316
1890,C0<H5i,0.09114754098360656,42,218,37.06,40,35,6.6,27,171,139,38,14,290
1890,bpal.o,0.08757557437861682,38,71,59.79,25,12,-13.75,56,738,303,70,8,316
1890,C3<l0:,0.08721311475409836,35,456,55.05,30,73,-9.68,27,197,139,70,9,87
1890,63<l0i,0.08295081967213114,36,420,34.35,33,71,4.35,15,197,139,70,9,290
1890,SI_]gC,0.08019206033725085,34,194,40.4,46,32,17.75,42,392,294,57,60,126
1890,o3<H5i,0.08011471439509348,46,97,33.15,57,19,9.83,68,197,139,38,14,290
1890,C.<H5i,0.07639344262295082,41,218,32.29,30,39,-5.18,27,153,139,38,14,290
1890,23<H5i,0.07114754098360655,35,228,23.06,30,50,0.52,11,197,139,38,14,290
1890,C*<H5i,0.07049180327868852,41,226,39.88,22,48,-14.58,27,118,139,38,14,290
1980,b3a4.o,0.4777305009042976,50,122,92.59,45,20,2.68,56,197,303,21,8,316
1980,b3:l.o,0.3354742398975297,48,131,77.59,53,28,10.92,56,197,130,70,8,316
1980,SA^CwJ,0.24917820600616114,39,104,78.1,44,25,0.06,42,322,289,34,75,156
1980,b3wl.o,0.24413895678677677,48,114,85.64,47,19,9.86,56,197,400,70,8,316
1980,"C,<H5i",0.22327868852459015,43,217,57.51,33,39,-6.08,27,135,139,38,14,290
1980,"C,<H5i",0.22327868852459015,43,217,57.51,33,39,-6.08,27,135,139,38,14,290
1980,C3<I0i,0.1839344262295082,43,306,76.72,36,55,3.28,27,197,139,39,9,290
1980,C3<J0i,0.1718032786885246,43,306,74.21,36,55,2.77,27,197,139,40,9,290
1980,C3<H0i,0.16327868852459018,43,307,72.58,35,56,2.97,27,197,139,38,9,290
1980,C3<H-i,0.1540983606557377,42,324,71.63,33,63,-3.81,27,197,139,38,7,290
1980,L`jS:f,0.14358218509370052,37,81,66.65,26,15,0.99,35,596,342,48,19,277
1980,C3<`0i,0.13901639344262295,42,303,72.43,38,55,6.96,27,197,139,60,9,290
1980,b3al.i,0.13828970296020612,42,150,55.76,50,22,17.56,56,197,303,70,8,290
1980,m3<H5i,0.13354471867316534,47,94,31.78,57,19,9.13,66,197,139,38,14,290
1980,C3<H5m,0.11654088734008594,43,158,40.36,36,38,-2.68,27,197,139,38,14,307
1980,^3<H5i,0.10753242552827436,48,130,41.56,46,30,6.25,52,197,139,38,14,290
1980,fFQ7.c,0.10441713865686846,46,143,37.4,40,27,4.99,59,366,232,23,8,264
1980,C3<H5o,0.09707733307964642,43,141,34.07,35,31,-3.35,27,197,139,38,14,316
1980,C0<H5i,0.09114754098360656,42,218,37.06,40,35,6.6,27,171,139,38,14,290
1980,bpal.o,0.08757557437861682,38,71,59.79,25,12,-13.75,56,738,303,70,8,316
1980,C3<l0:,0.08721311475409836,35,456,55.05,30,73,-9.68,27,197,139,70,9,87
1980,63<l0i,0.08295081967213114,36,420,34.35,33,71,4.35,15,197,139,70,9,290
1980,SI_]gC,0.08019206033725085,34,194,40.4,46,32,17.75,42,392,294,57,60,126
1980,o3<H5i,0.08011471439509348,46,97,33.15,57,19,9.83,68,197,139,38,14,290
1980,23<H5i,0.07114754098360655,35,228,23.06,30,50,0.52,11,197,139,38,14,290
1980,C*<H5i,0.07049180327868852,41,226,39.88,22,48,-14.58,27,118,139,38,14,290
1980,O(LLG1,0.0701639344262295,34,453,32.55,32,76,-4.67,38,100,209,42,31,49
1980,C3<H5b,0.06852459016393442,41,280,40.15,37,56,2.99,27,197,139,38,14,260
1980,I3Jl;o,0.05955232191517249,50,50,15.63,38,18,1.02,32,197,201,70,20,316
1980,*Fk6mU,0.057573698478834485,54,11,8.51,0,3,-1.98,4,366,347,22,66,204
2070,b3a4.o,0.4777305009042976,50,122,92.59,45,20,2.68,56,197,303,21,8,316
2070,b3:l.o,0.3354742398975297,48,131,77.59,53,28,10.92,56,197,130,70,8,316
2070,SA^CwJ,0.24917820600616114,39,104,78.1,44,25,0.06,42,322,289,34,75,156
2070,b3wl.o,0.24413895678677677,48,114,85.64,47,19,9.86,56,197,400,70,8,316
2070,"C,<H5i",0.22327868852459015,43,217,57.51,33,39,-6.08,27,135,139,38,14,290
2070,"C,<H5i",0.22327868852459015,43,217,57.51,33,39,-6.08,27,135,139,38,14,290
2070,C3<I0i,0.1839344262295082,43,306,76.72,36,55,3.28,27,197,139,39,9,290
2070,C3<H0i,0.16327868852459018,43,307,72.58,35,56,2.97,27,197,139,38,9,290
2070,C3<H0i,0.16327868852459018,43,307,72.58,35,56,2.97,27,197,139,38,9,290
2070,C3<H-i,0.1540983606557377,42,324,71.63,33,63,-3.81,27,197,139,38,7,290
2070,L`jS:f,0.14358218509370052,37,81,66.65,26,15,0.99,35,596,342,48,19,277
2070,C3<`0i,0.13901639344262295,42,303,72.43,38,55,6.96,27,197,139,60,9,290
2070,b3al.i,0.13828970296020612,42,150,55.76,50,22,17.56,56,197,303,70,8,290
2070,m3<H5i,0.13354471867316534,47,94,31.78,57,19,9.13,66,197,139,38,14,290
2070,C3<H5m,0.11654088734008594,43,158,40.36,36,38,-2.68,27,197,139,38,14,307
2070,fFQ7.c,0.10441713865686846,46,143,37.4,40,27,4.99,59,366,232,23,8,264
2070,C3<H5q,0.09728159961614406,43,128,29.16,40,27,-0.39,27,197,139,38,14,324
2070,C3<H5o,0.09707733307964642,43,141,34.07,35,31,-3.35,27,197,139,38,14,316
2070,C3<H5o,0.09707733307964642,43,141,34.07,35,31,-3.35,27,197,139,38,14,316
2070,C1<H5i,0.09639344262295081,40,220,33.25,39,38,7.09,27,180,139,38,14,290
2070,C0<H5i,0.09114754098360656,42,218,37.06,40,35,6.6,27,171,139,38,14,290
2070,C3<l0:,0.08721311475409836,35,456,55.05,30,73,-9.68,27,197,139,70,9,87
2070,a3<H5i,0.08522599008276785,46,110,31.58,50,26,11.04,55,197,139,38,14,290
2070,63<l0i,0.08295081967213114,36,420,34.35,33,71,4.35,15,197,139,70,9,290
2070,SI_]gC,0.08019206033725085,34,194,40.4,46,32,17.75,42,392,294,57,60,126
2070,o3<H5i,0.08011471439509348,46,97,33.15,57,19,9.83,68,197,139,38,14,290
2070,23<H5i,0.07114754098360655,35,228,23.06,30,50,0.52,11,197,139,38,14,290
2070,C*<H5i,0.07049180327868852,41,226,39.88,22,48,-14.58,27,118,139,38,14,290
2070,C*<H5i,0.07049180327868852,41,226,39.88,22,48,-14.58,27,118,139,38,14,290
2070,d3<H5i,0.07020930361186487,46,113,30.59,48,25,9.62,57,197,139,38,14,290
2160,b3a4.o,0.4777305009042976,50,122,92.59,45,20,2.68,56,197,303,21,8,316
2160,i3BH5i,0.3623206910591938,46,107,72.77,50,24,4.3,62,197,165,38,14,290
2160,b3:l.o,0.3354742398975297,48,131,77.59,53,28,10.92,56,197,130,70,8,316
2160,SA^CwJ,0.24917820600616114,39,104,78.1,44,25,0.06,42,322,289,34,75,156
2160,b3wl.o,0.24413895678677677,48,114,85.64,47,19,9.86,56,197,400,70,8,316
2160,"C,<H5i",0.22327868852459015,43,217,57.51,33,39,-6.08,27,135,139,38,14,290
2160,"C,<H5i",0.22327868852459015,43,217,57.51,33,39,-6.08,27,135,139,38,14,290
2160,C3<I0i,0.1839344262295082,43,306,76.72,36,55,3.28,27,197,139,39,9,290
2160,C3<H0i,0.16327868852459018,43,307,72.58,35,56,2.97,27,197,139,38,9,290
2160,C3<H-i,0.1540983606557377,42,324,71.63,33,63,-3.81,27,197,139,38,7,290
2160,L`jS:f,0.14358218509370052,37,81,66.65,26,15,0.99,35,596,342,48,19,277
2160,C3<`0i,0.13901639344262295,42,303,72.43,38,55,6.96,27,197,139,60,9,290
2160,b3al.i,0.13828970296020612,42,150,55.76,50,22,17.56,56,197,303,70,8,290
2160,C3<H5m,0.11654088734008594,43,158,40.36,36,38,-2.68,27,197,139,38,14,307
2160,fFQ7.c,0.10441713865686846,46,143,37.4,40,27,4.99,59,366,232,23,8,264
2160,83<H5i,0.10360655737704919,39,245,45.68,44,43,8.54,17,197,139,38,14,290
2160,C3<H5q,0.09728159961614406,43,128,29.16,40,27,-0.39,27,197,139,38,14,324
2160,C3<H5o,0.09707733307964642,43,141,34.07,35,31,-3.35,27,197,139,38,14,316
2160,C3<H5o,0.09707733307964642,43,141,34.07,35,31,-3.35,27,197,139,38,14,316
2160,C1<H5i,0.09639344262295081,40,220,33.25,39,38,7.09,27,180,139,38,14,290
2160,C0<H5i,0.09114754098360656,42,218,37.06,40,35,6.6,27,171,139,38,14,290
2160,C3<l0:,0.08721311475409836,35,456,55.05,30,73,-9.68,27,197,139,70,9,87
2160,:3BH5b,0.0862295081967213,36,316,36.04,35,48,2.98,19,197,165,38,14,260
2160,a3<H5i,0.08522599008276785,46,110,31.58,50,26,11.04,55,197,139,38,14,290
2160,63<l0i,0.08295081967213114,36,420,34.35,33,71,4.35,15,197,139,70,9,290
2160,SI_]gC,0.08019206033725085,34,194,40.4,46,32,17.75,42,392,294,57,60,126
2160,o3<H5i,0.08011471439509348,46,97,33.15,57,19,9.83,68,197,139,38,14,290
2160,23<H5i,0.07114754098360655,35,228,23.06,30,50,0.52,11,197,139,38,14,290
2160,C*<H5i,0.07049180327868852,41,226,39.88,22,48,-14.58,27,118,139,38,14,290
2160,C*<H5i,0.07049180327868852,41,226,39.88,22,48,-14.58,27,118,139,38,14,290
2250,b3a4.o,0.4777305009042976,50,122,92.59,45,20,2.68,56,197,303,21,8,316
2250,i3BH5i,0.3623206910591938,46,107,72.77,50,24,4.3,62,197,165,38,14,290
2250,b3:l.o,0.3354742398975297,48,131,77.59,53,28,10.92,56,197,130,70,8,316
2250,SA^CwJ,0.24917820600616114,39,104,78.1,44,25,0.06,42,322,289,34,75,156
2250,"C,<H5i",0.22327868852459015,43,217,57.51,33,39,-6.08,27,135,139,38,14,290
2250,"C,<H5i",0.22327868852459015,43,217,57.51,33,39,-6.08,27,135,139,38,14,290
2250,:7<H0i,0.18918032786885244,41,354,78.86,35,60,8.49,19,233,139,38,9,290
2250,C3<I0i,0.1839344262295082,43,306,76.72,36,55,3.28,27,197,139,39,9,290
2250,C3<I0i,0.1839344262295082,43,306,76.72,36,55,3.28,27,197,139,39,9,290
2250,B3<H0i,0.1678688524590164,42,303,81.74,37,54,5.69,26,197,139,38,9,290
2250,C3<H0i,0.16327868852459018,43,307,72.58,35,56,2.97,27,197,139,38,9,290
2250,C3<H0i,0.16327868852459018,43,307,72.58,35,56,2.97,27,197,139,38,9,290
2250,C3<H-i,0.1540983606557377,42,324,71.63,33,63,-3.81,27,197,139,38,7,290
2250,L`jS:f,0.14358218509370052,37,81,66.65,26,15,0.99,35,596,342,48,19,277
2250,b3al.i,0.13828970296020612,42,150,55.76,50,22,17.56,56,197,303,70,8,290
2250,C3<H5m,0.11654088734008594,43,158,40.36,36,38,-2.68,27,197,139,38,14,307
2250,fFQ7.c,0.10441713865686846,46,143,37.4,40,27,4.99,59,366,232,23,8,264
2250,83<H5i,0.10360655737704919,39,245,45.68,44,43,8.54,17,197,139,38,14,290
2250,C3<H5o,0.09707733307964642,43,141,34.07,35,31,-3.35,27,197,139,38,14,316
2250,C3<H5o,0.09707733307964642,43,141,34.07,35,31,-3.35,27,197,139,38,14,316
2250,C1<H5i,0.09639344262295081,40,220,33.25,39,38,7.09,27,180,139,38,14,290
2250,C3<l0:,0.08721311475409836,35,456,55.05,30,73,-9.68,27,197,139,70,9,87
2250,:3BH5b,0.0862295081967213,36,316,36.04,35,48,2.98,19,197,165,38,14,260
2250,a3<H5i,0.08522599008276785,46,110,31.58,50,26,11.04,55,197,139,38,14,290
2250,63<l0i,0.08295081967213114,36,420,34.35,33,71,4.35,15,197,139,70,9,290
2250,SI_]gC,0.08019206033725085,34,194,40.4,46,32,17.75,42,392,294,57,60,126
2250,o3<H5i,0.08011471439509348,46,97,33.15,57,19,9.83,68,197,139,38,14,290
2250,23<H5i,0.07114754098360655,35,228,23.06,30,50,0.52,11,197,139,38,14,290
2250,C*<H5i,0.07049180327868852,41,226,39.88,22,48,-14.58,27,118,139,38,14,290
2250,C*<H5i,0.07049180327868852,41,226,39.88,22,48,-14.58,27,118,139,38,14,290
2340,b3a4.o,0.4777305009042976,50,122,92.59,45,20,2.68,56,197,303,21,8,316
2340,i3BH5i,0.3623206910591938,46,107,72.77,50,24,4.3,62,197,165,38,14,290
2340,b3:l.o,0.3354742398975297,48,131,77.59,53,28,10.92,56,197,130,70,8,316
2340,SA^CwJ,0.24917820600616114,39,104,78.1,44,25,0.06,42,322,289,34,75,156
2340,"C,<H5i",0.22327868852459015,43,217,57.51,33,39,-6.08,27,135,139,38,14,290
2340,"C,<H5i",0.22327868852459015,43,217,57.51,33,39,-6.08,27,135,139,38,14,290
2340,:7<H0i,0.18918032786885244,41,354,78.86,35,60,8.49,19,233,139,38,9,290
2340,C3<I0i,0.1839344262295082,43,306,76.72,36,55,3.28,27,197,139,39,9,290
2340,C3<I0i,0.1839344262295082,43,306,76.72,36,55,3.28,27,197,139,39,9,290
2340,B3<H0i,0.1678688524590164,42,303,81.74,37,54,5.69,26,197,139,38,9,290
2340,C3<H0i,0.16327868852459018,43,307,72.58,35,56,2.97,27,197,139,38,9,290
2340,C3<H0i,0.16327868852459018,43,307,72.58,35,56,2.97,27,197,139,38,9,290
2340,L`jS:f,0.14358218509370052,37,81,66.65,26,15,0.99,35,596,342,48,19,277
2340,b3al.i,0.13828970296020612,42,150,55.76,50,22,17.56,56,197,303,70,8,290
2340,C3<H5m,0.11654088734008594,43,158,40.36,36,38,-2.68,27,197,139,38,14,307
2340,fFQ7.c,0.10441713865686846,46,143,37.4,40,27,4.99,59,366,232,23,8,264
2340,83<H5i,0.10360655737704919,39,245,45.68,44,43,8.54,17,197,139,38,14,290
2340,C3<H5o,0.09707733307964642,43,141,34.07,35,31,-3.35,27,197,139,38,14,316
2340,C3<H5o,0.09707733307964642,43,141,34.07,35,31,-3.35,27,197,139,38,14,316
2340,C3<l0:,0.08721311475409836,35,456,55.05,30,73,-9.68,27,197,139,70,9,87
2340,:3BH5b,0.0862295081967213,36,316,36.04,35,48,2.98,19,197,165,38,14,260
2340,a3<H5i,0.08522599008276785,46,110,31.58,50,26,11.04,55,197,139,38,14,290
2340,63<l0i,0.08295081967213114,36,420,34.35,33,71,4.35,15,197,139,70,9,290
2340,o3<H5i,0.08011471439509348,46,97,33.15,57,19,9.83,68,197,139,38,14,290
2340,23<H5i,0.07114754098360655,35,228,23.06,30,50,0.52,11,197,139,38,14,290
2340,C*<H5i,0.07049180327868852,41,226,39.88,22,48,-14.58,27,118,139,38,14,290
2340,C*<H5i,0.07049180327868852,41,226,39.88,22,48,-14.58,27,118,139,38,14,290
2340,O(LLG1,0.0701639344262295,34,453,32.55,32,76,-4.67,38,100,209,42,31,49
2340,:3BL5i,0.06032786885245902,36,221,21.45,44,34,5.59,19,197,165,42,14,290
2340,I3Jl;o,0.05955232191517249,50,50,15.63,38,18,1.02,32,197,201,70,20,316
2430,b3a4.o,0.4777305009042976,50,122,92.59,45,20,2.68,56,197,303,21,8,316
2430,i3BH5i,0.3623206910591938,46,107,72.77,50,24,4.3,62,197,165,38,14,290
2430,b3:l.o,0.3354742398975297,48,131,77.59,53,28,10.92,56,197,130,70,8,316
2430,SA^CwJ,0.24917820600616114,39,104,78.1,44,25,0.06,42,322,289,34,75,156
2430,i3<I5i,0.23439821230290458,48,108,54.37,41,24,2.26,62,197,139,39,14,290
2430,"C,<H5i",0.22327868852459015,43,217,57.51,33,39,-6.08,27,135,139,38,14,290
2430,"C,<H5i",0.22327868852459015,43,217,57.51,33,39,-6.08,27,135,139,38,14,290
2430,:7<H0i,0.18918032786885244,41,354,78.86,35,60,8.49,19,233,139,38,9,290
2430,C3<I0i,0.1839344262295082,43,306,76.72,36,55,3.28,27,197,139,39,9,290
2430,C3<I0i,0.1839344262295082,43,306,76.72,36,55,3.28,27,197,139,39,9,290
2430,C3<H0i,0.16327868852459018,43,307,72.58,35,56,2.97,27,197,139,38,9,290
2430,L`jS:f,0.14358218509370052,37,81,66.65,26,15,0.99,35,596,342,48,19,277
2430,b3al.i,0.13828970296020612,42,150,55.76,50,22,17.56,56,197,303,70,8,290
2430,r3<I5i,0.13365361780858226,48,100,36.21,57,19,12.76,70,197,139,39,14,290
2430,C3<H5m,0.11654088734008594,43,158,40.36,36,38,-2.68,27,197,139,38,14,307
2430,fFQ7.c,0.10441713865686846,46,143,37.4,40,27,4.99,59,366,232,23,8,264
2430,83<H5i,0.10360655737704919,39,245,45.68,44,43,8.54,17,197,139,38,14,290
2430,93<I5i,0.10262295081967213,40,237,38.45,51,41,12.62,18,197,139,39,14,290
2430,C3<H5o,0.09707733307964642,43,141,34.07,35,31,-3.35,27,197,139,38,14,316
2430,C3<H5o,0.09707733307964642,43,141,34.07,35,31,-3.35,27,197,139,38,14,316
2430,:G<I5i,0.0939750173625327,40,195,39.21,35,39,2.48,19,375,139,39,14,290
2430,:G<I5i,0.0939750173625327,40,195,39.21,35,39,2.48,19,375,139,39,14,290
2430,C3<l0:,0.08721311475409836,35,456,55.05,30,73,-9.68,27,197,139,70,9,87
2430,a3<H5i,0.08522599008276785,46,110,31.58,50,26,11.04,55,197,139,38,14,290
2430,o3<H5i,0.08011471439509348,46,97,33.15,57,19,9.83,68,197,139,38,14,290
2430,23<H5i,0.07114754098360655,35,228,23.06,30,50,0.52,11,197,139,38,14,290
2430,C*<H5i,0.07049180327868852,41,226,39.88,22,48,-14.58,27,118,139,38,14,290
2430,O(LLG1,0.0701639344262295,34,453,32.55,32,76,-4.67,38,100,209,42,31,49
2430,:3<K5i,0.06622950819672131,37,231,25.84,43,37,7.8,19,197,139,41,14,290
2430,:3BL5i,0.06032786885245902,36,221,21.45,44,34,5.59,19,197,165,42,14,290
2520,b3a4.o,0.4777305009042976,50,122,92.59,45,20,2.68,56,197,303,21,8,316
2520,i3BH5i,0.3623206910591938,46,107,72.77,50,24,4.3,62,197,165,38,14,290
2520,b3:l.o,0.3354742398975297,48,131,77.59,53,28,10.92,56,197,130,70,8,316
2520,SA^CwJ,0.24917820600616114,39,104,78.1,44,25,0.06,42,322,289,34,75,156
2520,i3<I5i,0.23439821230290458,48,108,54.37,41,24,2.26,62,197,139,39,14,290
2520,"C,<H5i",0.22327868852459015,43,217,57.51,33,39,-6.08,27,135,139,38,14,290
2520,:7<H0i,0.18918032786885244,41,354,78.86,35,60,8.49,19,233,139,38,9,290
2520,C3<I0i,0.1839344262295082,43,306,76.72,36,55,3.28,27,197,139,39,9,290
2520,C3<I0i,0.1839344262295082,43,306,76.72,36,55,3.28,27,197,139,39,9,290
2520,C3<H0i,0.16327868852459018,43,307,72.58,35,56,2.97,27,197,139,38,9,290
2520,L`jS:f,0.14358218509370052,37,81,66.65,26,15,0.99,35,596,342,48,19,277
2520,r3<I5i,0.13365361780858226,48,100,36.21,57,19,12.76,70,197,139,39,14,290
2520,C3<H5m,0.11654088734008594,43,158,40.36,36,38,-2.68,27,197,139,38,14,307
2520,:2<I5i,0.11409836065573771,39,233,42.66,46,41,4.73,19,189,139,39,14,290
2520,fFQ7.c,0.10441713865686846,46,143,37.4,40,27,4.99,59,366,232,23,8,264
2520,83<H5i,0.10360655737704919,39,245,45.68,44,43,8.54,17,197,139,38,14,290
2520,93<I5i,0.10262295081967213,40,237,38.45,51,41,12.62,18,197,139,39,14,290
2520,C3<H5o,0.09707733307964642,43,141,34.07,35,31,-3.35,27,197,139,38,14,316
2520,:G<I5i,0.0939750173625327,40,195,39.21,35,39,2.48,19,375,139,39,14,290
2520,:G<I5i,0.0939750173625327,40,195,39.21,35,39,2.48,19,375,139,39,14,290
2520,C3<l0:,0.08721311475409836,35,456,55.05,30,73,-9.68,27,197,139,70,9,87
2520,a3<H5i,0.08522599008276785,46,110,31.58,50,26,11.04,55,197,139,38,14,290
2520,f3<I5i,0.08295317984954206,45,116,35.21,43,23,1.01,59,197,139,39,14,290
2520,o3<H5i,0.08011471439509348,46,97,33.15,57,19,9.83,68,197,139,38,14,290
2520,:5<I5i,0.07967213114754097,39,224,40.33,36,41,6.53,19,215,139,39,14,290
2520,H3<I5i,0.07471320741054364,42,178,22.96,26,38,-13.34,32,197,139,39,14,290
2520,C*<H5i,0.07049180327868852,41,226,39.88,22,48,-14.58,27,118,139,38,14,290
2520,O(LLG1,0.0701639344262295,34,453,32.55,32,76,-4.67,38,100,209,42,31,49
2520,:3<K5i,0.06622950819672131,37,231,25.84,43,37,7.8,19,197,139,41,14,290
2520,:3BL5i,0.06032786885245902,36,221,21.45,44,34,5.59,19,197,165,42,14,290
2610,b3a4.o,0.4777305009042976,50,122,92.59,45,20,2.68,56,197,303,21,8,316
2610,i3BH5i,0.3623206910591938,46,107,72.77,50,24,4.3,62,197,165,38,14,290
2610,SA^CwJ,0.24917820600616114,39,104,78.1,44,25,0.06,42,322,289,34,75,156
2610,i3<I5i,0.23439821230290458,48,108,54.37,41,24,2.26,62,197,139,39,14,290
2610,"C,<H5i",0.22327868852459015,43,217,57.51,33,39,-6.08,27,135,139,38,14,290
2610,:7<H0i,0.18918032786885244,41,354,78.86,35,60,8.49,19,233,139,38,9,290
2610,C3<H0i,0.16327868852459018,43,307,72.58,35,56,2.97,27,197,139,38,9,290
2610,L`jS:f,0.14358218509370052,37,81,66.65,26,15,0.99,35,596,342,48,19,277
2610,:2<H5i,0.13508196721311475,40,233,52.85,46,41,7.35,19,189,139,38,14,290
2610,r3<I5i,0.13365361780858226,48,100,36.21,57,19,12.76,70,197,139,39,14,290
