iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_len,parameters.ott_percent,parameters.ott_bw,parameters.tps_qty_index,parameters.max_risk
1800,sw=3u,0.4420207357954298,51,29,10.96,34,38,-26.13,48,350,92,17,69
1800,sic3L,0.44192599529204313,68,25,16.69,50,28,-4.81,48,315,150,17,43
1890,_hGO(,0.9258026627664637,60,10,12.62,20,5,-3.11,36,312,107,62,20
1890,swn*L,0.5964024667105233,65,23,26.64,39,23,-14.07,48,350,166,3,43
1890,vwc.O,0.568190051576422,66,24,24.4,40,27,-5.96,49,350,150,9,45
1890,jwj3n,0.534953829319067,73,26,20.98,42,33,-25.04,43,350,160,17,64
1890,vwm3L,0.5307044526291071,64,25,19.5,38,26,-19.01,49,350,165,17,43
1890,jwq6L,0.5238856641443835,58,24,22.22,50,30,0.64,43,350,171,22,43
1890,jac3n,0.519451713842305,58,31,14.59,40,42,-28.47,43,294,150,17,64
1890,jrc3o,0.5149511659708327,66,27,22.56,42,35,-23.37,43,337,150,17,65
1890,joc3n,0.5063916144845112,68,25,22.28,42,35,-24.24,43,330,150,17,64
1890,jw]3n,0.5016426312320134,64,28,18.82,44,34,-18.98,43,350,141,17,64
1890,cwc3n,0.4959195320255145,67,28,20.8,44,36,-19.89,39,350,150,17,64
1890,v`c.L,0.49538533762466924,55,27,18.08,48,33,7.31,49,292,150,9,43
1890,vwV3L,0.4817433685629786,69,23,19.09,38,31,-13.55,49,350,130,17,43
1890,nwc3o,0.47946387357320147,66,27,19.38,40,35,-24.29,45,350,150,17,65
1890,vwe3L,0.4779269748318008,70,24,21.58,44,25,-8.06,49,350,153,17,43
1890,vwc1L,0.47390834504758705,69,23,19.77,42,26,-6.76,49,350,150,14,43
1890,vwc3l,0.470675795034984,69,26,21.13,45,31,-21.23,49,350,150,17,63
1890,vwc3r,0.470675795034984,69,26,21.13,45,31,-21.23,49,350,150,17,67
1890,vwc3k,0.470675795034984,69,26,21.13,45,31,-21.23,49,350,150,17,62
1890,vwc3v,0.470675795034984,69,26,21.13,45,31,-21.23,49,350,150,17,69
1890,jwf3L,0.4703268578273908,70,24,16.81,43,30,-11.42,43,350,154,17,43
1890,vwc3>,0.46872191683297415,68,22,16.6,35,14,-7.98,49,350,150,17,34
1890,vwc3>,0.46872191683297415,68,22,16.6,35,14,-7.98,49,350,150,17,34
1890,jwm3o,0.46658040950812624,72,25,19.97,44,38,-24.81,43,350,165,17,65
1890,`wq3L,0.4665399691754314,62,27,14.77,54,31,1.93,37,350,171,17,43
1890,jwcMn,0.4649454908589739,59,27,19.39,43,37,-17.94,43,350,150,59,64
1890,swc3J,0.4460480415108376,62,24,14.64,45,24,-0.79,48,350,150,17,42
1890,swc3G,0.4460480415108376,62,24,14.64,42,21,-2.43,48,350,150,17,40
1890,swc3D,0.4460480415108376,62,24,14.64,33,21,-12.46,48,350,150,17,38
1890,swc3G,0.4460480415108376,62,24,14.64,42,21,-2.43,48,350,150,17,40
1980,_hGO(,0.9258026627664637,60,10,12.62,20,5,-3.11,36,312,107,62,20
1980,swn*L,0.5964024667105233,65,23,26.64,39,23,-14.07,48,350,166,3,43
1980,vwc.O,0.568190051576422,66,24,24.4,40,27,-5.96,49,350,150,9,45
1980,v`J.I,0.5553399946780662,58,24,20.52,33,30,-9.81,49,292,112,9,41
1980,v`c.9,0.5507180334822394,58,24,19.72,25,20,-14.23,49,292,150,9,31
1980,v`Q.I,0.5501802388258853,63,22,22.67,34,29,-12.14,49,292,122,9,41
1980,jwj3n,0.534953829319067,73,26,20.98,42,33,-25.04,43,350,160,17,64
1980,vwm3L,0.5307044526291071,64,25,19.5,38,26,-19.01,49,350,165,17,43
1980,v`e.I,0.5289562873615369,57,28,20.01,43,30,-3.39,49,292,153,9,41
1980,jwq6L,0.5238856641443835,58,24,22.22,50,30,0.64,43,350,171,22,43
1980,jrc3o,0.5149511659708327,66,27,22.56,42,35,-23.37,43,337,150,17,65
1980,vwc.I,0.5020817912996776,65,23,20.93,31,22,-14.99,49,350,150,9,41
1980,jw]3n,0.5016426312320134,64,28,18.82,44,34,-18.98,43,350,141,17,64
1980,cwc3n,0.4959195320255145,67,28,20.8,44,36,-19.89,39,350,150,17,64
1980,v`c.L,0.49538533762466924,55,27,18.08,48,33,7.31,49,292,150,9,43
1980,v`c.N,0.49538533762466924,55,27,18.08,48,33,7.31,49,292,150,9,44
1980,vwV3L,0.4817433685629786,69,23,19.09,38,31,-13.55,49,350,130,17,43
1980,nwc3o,0.47946387357320147,66,27,19.38,40,35,-24.29,45,350,150,17,65
1980,vwe3L,0.4779269748318008,70,24,21.58,44,25,-8.06,49,350,153,17,43
1980,vwc3l,0.470675795034984,69,26,21.13,45,31,-21.23,49,350,150,17,63
1980,vwc3r,0.470675795034984,69,26,21.13,45,31,-21.23,49,350,150,17,67
1980,vwc3k,0.470675795034984,69,26,21.13,45,31,-21.23,49,350,150,17,62
1980,vwc3v,0.470675795034984,69,26,21.13,45,31,-21.23,49,350,150,17,69
1980,vwc3>,0.46872191683297415,68,22,16.6,35,14,-7.98,49,350,150,17,34
1980,vwc3>,0.46872191683297415,68,22,16.6,35,14,-7.98,49,350,150,17,34
1980,jwm3o,0.46658040950812624,72,25,19.97,44,38,-24.81,43,350,165,17,65
1980,`wq3L,0.4665399691754314,62,27,14.77,54,31,1.93,37,350,171,17,43
1980,jwcMn,0.4649454908589739,59,27,19.39,43,37,-17.94,43,350,150,59,64
1980,swc3J,0.4460480415108376,62,24,14.64,45,24,-0.79,48,350,150,17,42
1980,swc3G,0.4460480415108376,62,24,14.64,42,21,-2.43,48,350,150,17,40
2070,_hGO(,0.9258026627664637,60,10,12.62,20,5,-3.11,36,312,107,62,20
2070,swn*L,0.5964024667105233,65,23,26.64,39,23,-14.07,48,350,166,3,43
2070,swu3u,0.5894423985514591,62,29,18.15,50,34,-26.58,48,350,177,17,69
2070,sw?3u,0.5582925036387107,53,30,15.17,30,40,-33.57,48,350,95,17,69
2070,v`c.9,0.5507180334822394,58,24,19.72,25,20,-14.23,49,292,150,9,31
2070,v`Q.I,0.5501802388258853,63,22,22.67,34,29,-12.14,49,292,122,9,41
2070,jwj3n,0.534953829319067,73,26,20.98,42,33,-25.04,43,350,160,17,64
2070,vwc1H,0.5308808977707914,69,23,20.7,31,22,-15.48,49,350,150,14,40
2070,vwm3L,0.5307044526291071,64,25,19.5,38,26,-19.01,49,350,165,17,43
2070,v`e.I,0.5289562873615369,57,28,20.01,43,30,-3.39,49,292,153,9,41
2070,jrc3o,0.5149511659708327,66,27,22.56,42,35,-23.37,43,337,150,17,65
2070,vwc.I,0.5020817912996776,65,23,20.93,31,22,-14.99,49,350,150,9,41
2070,jw]3n,0.5016426312320134,64,28,18.82,44,34,-18.98,43,350,141,17,64
2070,cwc3n,0.4959195320255145,67,28,20.8,44,36,-19.89,39,350,150,17,64
2070,v`c.L,0.49538533762466924,55,27,18.08,48,33,7.31,49,292,150,9,43
2070,v`c.N,0.49538533762466924,55,27,18.08,48,33,7.31,49,292,150,9,44
2070,qw=3u,0.489561421935971,56,30,16.59,33,39,-25.54,47,350,92,17,69
2070,vwV3L,0.4817433685629786,69,23,19.09,38,31,-13.55,49,350,130,17,43
2070,nwc3o,0.47946387357320147,66,27,19.38,40,35,-24.29,45,350,150,17,65
2070,vwe3L,0.4779269748318008,70,24,21.58,44,25,-8.06,49,350,153,17,43
2070,vbc3H,0.4766945597377766,57,26,14.29,50,24,2.16,49,297,150,17,40
2070,vwc*H,0.4747062087122682,60,23,21.13,31,22,-14.67,49,350,150,3,40
2070,vwc3l,0.470675795034984,69,26,21.13,45,31,-21.23,49,350,150,17,63
2070,vwc3r,0.470675795034984,69,26,21.13,45,31,-21.23,49,350,150,17,67
2070,vwc3k,0.470675795034984,69,26,21.13,45,31,-21.23,49,350,150,17,62
2070,vwc3>,0.46872191683297415,68,22,16.6,35,14,-7.98,49,350,150,17,34
2070,vwc3>,0.46872191683297415,68,22,16.6,35,14,-7.98,49,350,150,17,34
2070,jwm3o,0.46658040950812624,72,25,19.97,44,38,-24.81,43,350,165,17,65
2070,`wq3L,0.4665399691754314,62,27,14.77,54,31,1.93,37,350,171,17,43
2070,jwcMn,0.4649454908589739,59,27,19.39,43,37,-17.94,43,350,150,59,64
2160,_hGO(,0.9258026627664637,60,10,12.62,20,5,-3.11,36,312,107,62,20
2160,swn*L,0.5964024667105233,65,23,26.64,39,23,-14.07,48,350,166,3,43
2160,swu3u,0.5894423985514591,62,29,18.15,50,34,-26.58,48,350,177,17,69
2160,sw?3u,0.5582925036387107,53,30,15.17,30,40,-33.57,48,350,95,17,69
2160,v`c.9,0.5507180334822394,58,24,19.72,25,20,-14.23,49,292,150,9,31
2160,v`Q.I,0.5501802388258853,63,22,22.67,34,29,-12.14,49,292,122,9,41
2160,jwj3n,0.534953829319067,73,26,20.98,42,33,-25.04,43,350,160,17,64
2160,vwc1H,0.5308808977707914,69,23,20.7,31,22,-15.48,49,350,150,14,40
2160,vwm3L,0.5307044526291071,64,25,19.5,38,26,-19.01,49,350,165,17,43
2160,v`e.I,0.5289562873615369,57,28,20.01,43,30,-3.39,49,292,153,9,41
2160,jrc3o,0.5149511659708327,66,27,22.56,42,35,-23.37,43,337,150,17,65
2160,jw]3n,0.5016426312320134,64,28,18.82,44,34,-18.98,43,350,141,17,64
2160,cwc3n,0.4959195320255145,67,28,20.8,44,36,-19.89,39,350,150,17,64
2160,v`c.L,0.49538533762466924,55,27,18.08,48,33,7.31,49,292,150,9,43
2160,v`c.N,0.49538533762466924,55,27,18.08,48,33,7.31,49,292,150,9,44
2160,qw=3u,0.489561421935971,56,30,16.59,33,39,-25.54,47,350,92,17,69
2160,vwV3L,0.4817433685629786,69,23,19.09,38,31,-13.55,49,350,130,17,43
2160,nwc3o,0.47946387357320147,66,27,19.38,40,35,-24.29,45,350,150,17,65
2160,vwe3L,0.4779269748318008,70,24,21.58,44,25,-8.06,49,350,153,17,43
2160,vbc3H,0.4766945597377766,57,26,14.29,50,24,2.16,49,297,150,17,40
2160,vwc*H,0.4747062087122682,60,23,21.13,31,22,-14.67,49,350,150,3,40
2160,vwc3l,0.470675795034984,69,26,21.13,45,31,-21.23,49,350,150,17,63
2160,vwc3k,0.470675795034984,69,26,21.13,45,31,-21.23,49,350,150,17,62
2160,jwm3o,0.46658040950812624,72,25,19.97,44,38,-24.81,43,350,165,17,65
2160,`wq3L,0.4665399691754314,62,27,14.77,54,31,1.93,37,350,171,17,43
2160,jwcMn,0.4649454908589739,59,27,19.39,43,37,-17.94,43,350,150,59,64
2160,tw@3u,0.46113114674121874,53,30,12.28,31,38,-32.21,48,350,96,17,69
2160,swc3G,0.4460480415108376,62,24,14.64,42,21,-2.43,48,350,150,17,40
2160,swc3G,0.4460480415108376,62,24,14.64,42,21,-2.43,48,350,150,17,40
2160,twc3L,0.4460480415108376,62,24,14.64,44,25,-5.13,48,350,150,17,43
2250,_hGO(,0.9258026627664637,60,10,12.62,20,5,-3.11,36,312,107,62,20
2250,swn*L,0.5964024667105233,65,23,26.64,39,23,-14.07,48,350,166,3,43
2250,swu3u,0.5894423985514591,62,29,18.15,50,34,-26.58,48,350,177,17,69
2250,sw?3u,0.5582925036387107,53,30,15.17,30,40,-33.57,48,350,95,17,69
2250,v`c.9,0.5507180334822394,58,24,19.72,25,20,-14.23,49,292,150,9,31
2250,v`Q.I,0.5501802388258853,63,22,22.67,34,29,-12.14,49,292,122,9,41
2250,jwj3n,0.534953829319067,73,26,20.98,42,33,-25.04,43,350,160,17,64
2250,vwc1H,0.5308808977707914,69,23,20.7,31,22,-15.48,49,350,150,14,40
2250,vwm3L,0.5307044526291071,64,25,19.5,38,26,-19.01,49,350,165,17,43
2250,v`e.I,0.5289562873615369,57,28,20.01,43,30,-3.39,49,292,153,9,41
2250,twv3u,0.5251752213437103,62,27,18.38,50,32,-25.0,48,350,178,17,69
2250,jrc3o,0.5149511659708327,66,27,22.56,42,35,-23.37,43,337,150,17,65
2250,jw]3n,0.5016426312320134,64,28,18.82,44,34,-18.98,43,350,141,17,64
2250,ts=3u,0.4995972839584944,56,32,17.76,33,36,-27.31,48,340,92,17,69
2250,cwc3n,0.4959195320255145,67,28,20.8,44,36,-19.89,39,350,150,17,64
2250,v`c.L,0.49538533762466924,55,27,18.08,48,33,7.31,49,292,150,9,43
2250,v`c.N,0.49538533762466924,55,27,18.08,48,33,7.31,49,292,150,9,44
2250,vwc0F,0.4904871885663632,69,23,19.19,27,22,-19.66,49,350,150,13,39
2250,qw=3u,0.489561421935971,56,30,16.59,33,39,-25.54,47,350,92,17,69
2250,nwc3o,0.47946387357320147,66,27,19.38,40,35,-24.29,45,350,150,17,65
2250,vwc*H,0.4747062087122682,60,23,21.13,31,22,-14.67,49,350,150,3,40
2250,vwc3l,0.470675795034984,69,26,21.13,45,31,-21.23,49,350,150,17,63
2250,vwc3k,0.470675795034984,69,26,21.13,45,31,-21.23,49,350,150,17,62
2250,jwm3o,0.46658040950812624,72,25,19.97,44,38,-24.81,43,350,165,17,65
2250,`wq3L,0.4665399691754314,62,27,14.77,54,31,1.93,37,350,171,17,43
2250,jwcMn,0.4649454908589739,59,27,19.39,43,37,-17.94,43,350,150,59,64
2250,tw@3u,0.46113114674121874,53,30,12.28,31,38,-32.21,48,350,96,17,69
2250,swc3G,0.4460480415108376,62,24,14.64,42,21,-2.43,48,350,150,17,40
2250,swc3G,0.4460480415108376,62,24,14.64,42,21,-2.43,48,350,150,17,40
2250,twc3L,0.4460480415108376,62,24,14.64,44,25,-5.13,48,350,150,17,43
2340,_hGO(,0.9258026627664637,60,10,12.62,20,5,-3.11,36,312,107,62,20
2340,swn*L,0.5964024667105233,65,23,26.64,39,23,-14.07,48,350,166,3,43
2340,swu3u,0.5894423985514591,62,29,18.15,50,34,-26.58,48,350,177,17,69
2340,ti=3`,0.5839801783663218,56,30,20.47,28,39,-28.94,48,315,92,17,55
2340,sw?3u,0.5582925036387107,53,30,15.17,30,40,-33.57,48,350,95,17,69
2340,v`Q.I,0.5501802388258853,63,22,22.67,34,29,-12.14,49,292,122,9,41
2340,jwj3n,0.534953829319067,73,26,20.98,42,33,-25.04,43,350,160,17,64
2340,vwc1H,0.5308808977707914,69,23,20.7,31,22,-15.48,49,350,150,14,40
2340,v`e.I,0.5289562873615369,57,28,20.01,43,30,-3.39,49,292,153,9,41
2340,jrc3o,0.5149511659708327,66,27,22.56,42,35,-23.37,43,337,150,17,65
2340,jw]3n,0.5016426312320134,64,28,18.82,44,34,-18.98,43,350,141,17,64
2340,ts=3u,0.4995972839584944,56,32,17.76,33,36,-27.31,48,340,92,17,69
2340,cwc3n,0.4959195320255145,67,28,20.8,44,36,-19.89,39,350,150,17,64
2340,v`c.L,0.49538533762466924,55,27,18.08,48,33,7.31,49,292,150,9,43
2340,v`c.N,0.49538533762466924,55,27,18.08,48,33,7.31,49,292,150,9,44
2340,vwc0F,0.4904871885663632,69,23,19.19,27,22,-19.66,49,350,150,13,39
2340,qw=3u,0.489561421935971,56,30,16.59,33,39,-25.54,47,350,92,17,69
2340,nwc3o,0.47946387357320147,66,27,19.38,40,35,-24.29,45,350,150,17,65
2340,vwc*H,0.4747062087122682,60,23,21.13,31,22,-14.67,49,350,150,3,40
2340,vwc3l,0.470675795034984,69,26,21.13,45,31,-21.23,49,350,150,17,63
2340,vwc3k,0.470675795034984,69,26,21.13,45,31,-21.23,49,350,150,17,62
2340,jwm3o,0.46658040950812624,72,25,19.97,44,38,-24.81,43,350,165,17,65
2340,`wq3L,0.4665399691754314,62,27,14.77,54,31,1.93,37,350,171,17,43
2340,jwcMn,0.4649454908589739,59,27,19.39,43,37,-17.94,43,350,150,59,64
2340,tw@3u,0.46113114674121874,53,30,12.28,31,38,-32.21,48,350,96,17,69
2340,swc3G,0.4460480415108376,62,24,14.64,42,21,-2.43,48,350,150,17,40
2340,swc3G,0.4460480415108376,62,24,14.64,42,21,-2.43,48,350,150,17,40
2340,twc3L,0.4460480415108376,62,24,14.64,44,25,-5.13,48,350,150,17,43
2340,twc3L,0.4460480415108376,62,24,14.64,44,25,-5.13,48,350,150,17,43
2340,twc3F,0.4460480415108376,62,24,14.64,33,21,-12.46,48,350,150,17,39
2430,_hGO(,0.9258026627664637,60,10,12.62,20,5,-3.11,36,312,107,62,20
2430,swn*L,0.5964024667105233,65,23,26.64,39,23,-14.07,48,350,166,3,43
2430,swu3u,0.5894423985514591,62,29,18.15,50,34,-26.58,48,350,177,17,69
2430,sw?3u,0.5582925036387107,53,30,15.17,30,40,-33.57,48,350,95,17,69
2430,v`Q.I,0.5501802388258853,63,22,22.67,34,29,-12.14,49,292,122,9,41
2430,jwj3n,0.534953829319067,73,26,20.98,42,33,-25.04,43,350,160,17,64
2430,vwc1H,0.5308808977707914,69,23,20.7,31,22,-15.48,49,350,150,14,40
2430,v`e.I,0.5289562873615369,57,28,20.01,43,30,-3.39,49,292,153,9,41
2430,jrc3o,0.5149511659708327,66,27,22.56,42,35,-23.37,43,337,150,17,65
2430,jw]3n,0.5016426312320134,64,28,18.82,44,34,-18.98,43,350,141,17,64
2430,ts=3u,0.4995972839584944,56,32,17.76,33,36,-27.31,48,340,92,17,69
2430,cwc3n,0.4959195320255145,67,28,20.8,44,36,-19.89,39,350,150,17,64
2430,v`c.L,0.49538533762466924,55,27,18.08,48,33,7.31,49,292,150,9,43
2430,v`c.N,0.49538533762466924,55,27,18.08,48,33,7.31,49,292,150,9,44
2430,vwc0F,0.4904871885663632,69,23,19.19,27,22,-19.66,49,350,150,13,39
2430,qw=3u,0.489561421935971,56,30,16.59,33,39,-25.54,47,350,92,17,69
2430,nwc3o,0.47946387357320147,66,27,19.38,40,35,-24.29,45,350,150,17,65
2430,vwc*H,0.4747062087122682,60,23,21.13,31,22,-14.67,49,350,150,3,40
2430,vwc3l,0.470675795034984,69,26,21.13,45,31,-21.23,49,350,150,17,63
2430,vwc3k,0.470675795034984,69,26,21.13,45,31,-21.23,49,350,150,17,62
2430,jwm3o,0.46658040950812624,72,25,19.97,44,38,-24.81,43,350,165,17,65
2430,`wq3L,0.4665399691754314,62,27,14.77,54,31,1.93,37,350,171,17,43
2430,jwcMn,0.4649454908589739,59,27,19.39,43,37,-17.94,43,350,150,59,64
2430,tw@3u,0.46113114674121874,53,30,12.28,31,38,-32.21,48,350,96,17,69
2430,swc3G,0.4460480415108376,62,24,14.64,42,21,-2.43,48,350,150,17,40
2430,swc3G,0.4460480415108376,62,24,14.64,42,21,-2.43,48,350,150,17,40
2430,twc3L,0.4460480415108376,62,24,14.64,44,25,-5.13,48,350,150,17,43
2430,twc3L,0.4460480415108376,62,24,14.64,44,25,-5.13,48,350,150,17,43
2430,twc3F,0.4460480415108376,62,24,14.64,33,21,-12.46,48,350,150,17,39
2430,vwc<L,0.4434695021353629,69,23,16.49,44,25,-6.66,49,350,150,32,43
2520,_hGO(,0.9258026627664637,60,10,12.62,20,5,-3.11,36,312,107,62,20
2520,swn*L,0.5964024667105233,65,23,26.64,39,23,-14.07,48,350,166,3,43
2520,sw?3u,0.5582925036387107,53,30,15.17,30,40,-33.57,48,350,95,17,69
2520,v`Q.I,0.5501802388258853,63,22,22.67,34,29,-12.14,49,292,122,9,41
2520,v`e.I,0.5289562873615369,57,28,20.01,43,30,-3.39,49,292,153,9,41
2520,t-=3a,0.5239604110690691,60,40,17.08,39,48,-28.97,48,163,92,17,56
2520,jrc3o,0.5149511659708327,66,27,22.56,42,35,-23.37,43,337,150,17,65
2520,jw]3n,0.5016426312320134,64,28,18.82,44,34,-18.98,43,350,141,17,64
2520,ts=3u,0.4995972839584944,56,32,17.76,33,36,-27.31,48,340,92,17,69
2520,cwc3n,0.4959195320255145,67,28,20.8,44,36,-19.89,39,350,150,17,64
2520,v`c.N,0.49538533762466924,55,27,18.08,48,33,7.31,49,292,150,9,44
2520,vwc0F,0.4904871885663632,69,23,19.19,27,22,-19.66,49,350,150,13,39
2520,nwc3o,0.47946387357320147,66,27,19.38,40,35,-24.29,45,350,150,17,65
2520,twm3a,0.4755182873406758,64,25,17.09,44,36,-24.3,48,350,165,17,56
2520,vwc*H,0.4747062087122682,60,23,21.13,31,22,-14.67,49,350,150,3,40
2520,jwm3o,0.46658040950812624,72,25,19.97,44,38,-24.81,43,350,165,17,65
2520,`wq3L,0.4665399691754314,62,27,14.77,54,31,1.93,37,350,171,17,43
2520,jwcMn,0.4649454908589739,59,27,19.39,43,37,-17.94,43,350,150,59,64
2520,tw@3u,0.46113114674121874,53,30,12.28,31,38,-32.21,48,350,96,17,69
2520,swc3G,0.4460480415108376,62,24,14.64,42,21,-2.43,48,350,150,17,40
2520,swc3G,0.4460480415108376,62,24,14.64,42,21,-2.43,48,350,150,17,40
2520,twc3F,0.4460480415108376,62,24,14.64,33,21,-12.46,48,350,150,17,39
2520,vwc<L,0.4434695021353629,69,23,16.49,44,25,-6.66,49,350,150,32,43
2520,jpq3L,0.4430533337925609,64,25,15.09,56,25,5.51,43,332,171,17,43
2520,tw=Da,0.44292257779849875,51,29,7.55,37,35,-27.83,48,350,92,44,56
2520,sw=3u,0.4420207357954298,51,29,10.96,34,38,-26.13,48,350,92,17,69
2520,tw=3u,0.4420207357954298,51,29,10.96,34,38,-26.13,48,350,92,17,69
2520,tw=3t,0.4420207357954298,51,29,10.96,34,38,-26.13,48,350,92,17,68
2520,tw=3c,0.4420207357954298,51,29,10.96,35,37,-25.77,48,350,92,17,57
2520,tw=3v,0.4420207357954298,51,29,10.96,34,38,-26.13,48,350,92,17,69
