iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_len,parameters.ott_percent,parameters.ott_bw,parameters.tps_qty_index,parameters.max_risk
90,r69A0,0.23422905654677353,42,47,7.82,29,48,-16.17,47,185,86,40,25
90,(_`6B,0.22852940892069212,45,129,12.91,43,128,18.28,5,289,145,22,36
90,uBALT,0.22498151832105426,40,64,9.23,36,61,-10.5,49,216,98,57,48
90,uaWXW,0.21838234070071832,52,51,6.31,41,51,-16.65,49,294,131,76,50
90,lDUL5,0.21386338308643105,47,19,6.16,53,26,23.64,44,221,128,57,28
90,`\O4Q,0.2051491924133223,55,63,8.26,46,58,-14.98,37,282,119,19,46
180,3Mvj5,0.7129888190076478,61,21,11.18,33,12,-11.26,11,244,178,104,28
180,Rtf3),0.5931421378230601,70,10,11.94,25,8,-2.98,29,342,154,17,21
180,\cf(7,0.48621160292425897,46,30,24.63,44,34,11.68,35,299,154,0,29
180,3\VF4,0.45321716202580886,54,82,19.31,45,87,-14.07,11,282,130,47,28
180,NXwNA,0.43391059840719537,64,14,17.36,66,15,19.41,27,272,180,60,36
180,"cLR,I",0.42602376407745024,50,64,32.87,34,79,-7.2,39,241,124,6,41
180,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
180,FRX]2,0.3665879569431,52,53,5.41,50,52,-1.3,22,256,133,84,26
180,"C9Rh,",0.3659119220282464,60,10,6.12,31,16,-8.99,20,193,124,101,23
180,WhcN/,0.34331591208160483,47,34,11.63,38,34,-0.81,32,312,150,60,24
180,SYEg7,0.3425055683418699,52,51,4.31,44,52,-9.42,29,274,104,100,29
180,7Y]w*,0.32323503431125106,59,27,3.27,34,41,-19.45,14,274,141,125,21
180,1MYh.,0.3110219645569195,51,72,12.74,44,70,-9.02,10,244,134,101,24
180,JY>N),0.3036092657442086,44,45,13.32,45,31,8.32,24,274,93,60,21
180,dMsPP,0.29136736599108815,70,10,12.16,53,13,1.63,39,244,174,63,45
180,rn\KP,0.2875362697420368,62,45,3.24,45,44,-20.12,47,327,139,55,45
180,ZfBqJ,0.2868747529229808,54,61,-2.08,42,66,-22.6,33,307,99,116,42
180,"SYD,q",0.27972558115650287,43,72,17.89,37,78,-19.2,29,274,103,6,66
180,`rTr5,0.271397819422494,48,35,4.21,30,33,-14.35,37,337,127,117,28
180,Eil23,0.24836940318979314,58,36,8.82,37,37,-4.72,22,315,163,16,27
180,TbL@i,0.23971144541708486,50,68,9.64,39,74,-24.11,30,297,115,38,61
180,r69A0,0.23422905654677353,42,47,7.82,29,48,-16.17,47,185,86,40,25
180,SYDDq,0.23186636121414436,54,72,3.27,45,77,-27.18,29,274,103,44,66
180,(_`6B,0.22852940892069212,45,129,12.91,43,128,18.28,5,289,145,22,36
180,uBALT,0.22498151832105426,40,64,9.23,36,61,-10.5,49,216,98,57,48
180,uaWXW,0.21838234070071832,52,51,6.31,41,51,-16.65,49,294,131,76,50
180,lDUL5,0.21386338308643105,47,19,6.16,53,26,23.64,44,221,128,57,28
180,`\O4Q,0.2051491924133223,55,63,8.26,46,58,-14.98,37,282,119,19,46
180,:-Su8,0.20277182781260453,56,53,6.23,54,53,2.93,15,163,125,122,30
180,VX:=G,0.20067587477358073,50,72,4.08,41,73,-19.95,31,272,87,33,40
270,3Mvj5,0.7129888190076478,61,21,11.18,33,12,-11.26,11,244,178,104,28
270,Rtf3),0.5931421378230601,70,10,11.94,25,8,-2.98,29,342,154,17,21
270,\cf(7,0.48621160292425897,46,30,24.63,44,34,11.68,35,299,154,0,29
270,3\VF4,0.45321716202580886,54,82,19.31,45,87,-14.07,11,282,130,47,28
270,"cLR,I",0.42602376407745024,50,64,32.87,34,79,-7.2,39,241,124,6,41
270,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
270,FRX]2,0.3665879569431,52,53,5.41,50,52,-1.3,22,256,133,84,26
270,"C9Rh,",0.3659119220282464,60,10,6.12,31,16,-8.99,20,193,124,101,23
270,WhcN/,0.34331591208160483,47,34,11.63,38,34,-0.81,32,312,150,60,24
270,SYEg7,0.3425055683418699,52,51,4.31,44,52,-9.42,29,274,104,100,29
270,7Y]w*,0.32323503431125106,59,27,3.27,34,41,-19.45,14,274,141,125,21
270,1MYh.,0.3110219645569195,51,72,12.74,44,70,-9.02,10,244,134,101,24
270,JY>N),0.3036092657442086,44,45,13.32,45,31,8.32,24,274,93,60,21
270,dMsPP,0.29136736599108815,70,10,12.16,53,13,1.63,39,244,174,63,45
270,rn\KP,0.2875362697420368,62,45,3.24,45,44,-20.12,47,327,139,55,45
270,ZfBqJ,0.2868747529229808,54,61,-2.08,42,66,-22.6,33,307,99,116,42
270,"SYD,q",0.27972558115650287,43,72,17.89,37,78,-19.2,29,274,103,6,66
270,`rTr5,0.271397819422494,48,35,4.21,30,33,-14.35,37,337,127,117,28
270,Eil23,0.24836940318979314,58,36,8.82,37,37,-4.72,22,315,163,16,27
270,TbL@i,0.23971144541708486,50,68,9.64,39,74,-24.11,30,297,115,38,61
270,SYDDq,0.23186636121414436,54,72,3.27,45,77,-27.18,29,274,103,44,66
270,uBALT,0.22498151832105426,40,64,9.23,36,61,-10.5,49,216,98,57,48
270,lDUL5,0.21386338308643105,47,19,6.16,53,26,23.64,44,221,128,57,28
270,:-Su8,0.20277182781260453,56,53,6.23,54,53,2.93,15,163,125,122,30
270,VX:=G,0.20067587477358073,50,72,4.08,41,73,-19.95,31,272,87,33,40
270,MkOLj,0.1993122364111323,43,69,8.1,36,75,-17.64,26,320,119,57,62
270,2rI];,0.19467750040972703,51,95,-0.69,40,102,-34.11,11,337,110,84,32
270,SYDWq,0.1920589863809081,45,72,4.48,38,78,-25.29,29,274,103,74,66
270,SYD@q,0.18906923425416539,45,70,4.28,37,78,-24.1,29,274,103,38,66
270,"kPg,B",0.1843633211726936,46,13,9.11,64,17,24.16,43,251,156,6,36
360,3Mvj5,0.7129888190076478,61,21,11.18,33,12,-11.26,11,244,178,104,28
360,Rtf3),0.5931421378230601,70,10,11.94,25,8,-2.98,29,342,154,17,21
360,\cf(7,0.48621160292425897,46,30,24.63,44,34,11.68,35,299,154,0,29
360,3\VF4,0.45321716202580886,54,82,19.31,45,87,-14.07,11,282,130,47,28
360,"cLR,I",0.42602376407745024,50,64,32.87,34,79,-7.2,39,241,124,6,41
360,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
360,FRX]2,0.3665879569431,52,53,5.41,50,52,-1.3,22,256,133,84,26
360,"C9Rh,",0.3659119220282464,60,10,6.12,31,16,-8.99,20,193,124,101,23
360,WhcN/,0.34331591208160483,47,34,11.63,38,34,-0.81,32,312,150,60,24
360,SYEg7,0.3425055683418699,52,51,4.31,44,52,-9.42,29,274,104,100,29
360,7Y]w*,0.32323503431125106,59,27,3.27,34,41,-19.45,14,274,141,125,21
360,1MYh.,0.3110219645569195,51,72,12.74,44,70,-9.02,10,244,134,101,24
360,JY>N),0.3036092657442086,44,45,13.32,45,31,8.32,24,274,93,60,21
360,dMsPP,0.29136736599108815,70,10,12.16,53,13,1.63,39,244,174,63,45
360,rn\KP,0.2875362697420368,62,45,3.24,45,44,-20.12,47,327,139,55,45
360,ZfBqJ,0.2868747529229808,54,61,-2.08,42,66,-22.6,33,307,99,116,42
360,"SYD,q",0.27972558115650287,43,72,17.89,37,78,-19.2,29,274,103,6,66
360,`rTr5,0.271397819422494,48,35,4.21,30,33,-14.35,37,337,127,117,28
360,Eil23,0.24836940318979314,58,36,8.82,37,37,-4.72,22,315,163,16,27
360,TbL@i,0.23971144541708486,50,68,9.64,39,74,-24.11,30,297,115,38,61
360,SYDDq,0.23186636121414436,54,72,3.27,45,77,-27.18,29,274,103,44,66
360,uBALT,0.22498151832105426,40,64,9.23,36,61,-10.5,49,216,98,57,48
360,lDUL5,0.21386338308643105,47,19,6.16,53,26,23.64,44,221,128,57,28
360,VX:=G,0.20067587477358073,50,72,4.08,41,73,-19.95,31,272,87,33,40
360,MkOLj,0.1993122364111323,43,69,8.1,36,75,-17.64,26,320,119,57,62
360,2rI];,0.19467750040972703,51,95,-0.69,40,102,-34.11,11,337,110,84,32
360,SYDWq,0.1920589863809081,45,72,4.48,38,78,-25.29,29,274,103,74,66
360,SYD@q,0.18906923425416539,45,70,4.28,37,78,-24.1,29,274,103,38,66
360,"kPg,B",0.1843633211726936,46,13,9.11,64,17,24.16,43,251,156,6,36
360,na]]p,0.17836409013048626,55,56,4.52,40,64,-17.07,45,294,141,84,66
450,3Mvj5,0.7129888190076478,61,21,11.18,33,12,-11.26,11,244,178,104,28
450,Rtf3),0.5931421378230601,70,10,11.94,25,8,-2.98,29,342,154,17,21
450,\cf(7,0.48621160292425897,46,30,24.63,44,34,11.68,35,299,154,0,29
450,"cLR,I",0.42602376407745024,50,64,32.87,34,79,-7.2,39,241,124,6,41
450,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
450,FRX]2,0.3665879569431,52,53,5.41,50,52,-1.3,22,256,133,84,26
450,"C9Rh,",0.3659119220282464,60,10,6.12,31,16,-8.99,20,193,124,101,23
450,WhcN/,0.34331591208160483,47,34,11.63,38,34,-0.81,32,312,150,60,24
450,SYEg7,0.3425055683418699,52,51,4.31,44,52,-9.42,29,274,104,100,29
450,gPANT,0.32711521393984944,44,63,15.02,37,66,-18.23,41,251,98,60,48
450,7Y]w*,0.32323503431125106,59,27,3.27,34,41,-19.45,14,274,141,125,21
450,1MYh.,0.3110219645569195,51,72,12.74,44,70,-9.02,10,244,134,101,24
450,uYKNT,0.30608104763435695,50,54,17.98,42,52,-11.69,49,274,113,60,48
450,JY>N),0.3036092657442086,44,45,13.32,45,31,8.32,24,274,93,60,21
450,dMsPP,0.29136736599108815,70,10,12.16,53,13,1.63,39,244,174,63,45
450,gUANT,0.2896819995594138,46,62,11.68,36,65,-17.12,41,264,98,60,48
450,rn\KP,0.2875362697420368,62,45,3.24,45,44,-20.12,47,327,139,55,45
450,ZfBqJ,0.2868747529229808,54,61,-2.08,42,66,-22.6,33,307,99,116,42
450,XYANT,0.27437980275571405,46,71,14.48,33,69,-22.56,32,274,98,60,48
450,`rTr5,0.271397819422494,48,35,4.21,30,33,-14.35,37,337,127,117,28
450,Eil23,0.24836940318979314,58,36,8.82,37,37,-4.72,22,315,163,16,27
450,SYDDq,0.23186636121414436,54,72,3.27,45,77,-27.18,29,274,103,44,66
450,gYANQ,0.22531553246103503,45,62,4.54,38,60,-16.77,41,274,98,60,46
450,gYA+T,0.2145697113292463,42,63,7.12,37,61,-18.13,41,274,98,5,48
450,lDUL5,0.21386338308643105,47,19,6.16,53,26,23.64,44,221,128,57,28
450,uYLNT,0.21112034581081685,45,53,8.67,41,53,-12.82,49,274,115,60,48
450,gYANT,0.2071969232195151,44,63,3.66,38,62,-17.12,41,274,98,60,48
450,MkOLj,0.1993122364111323,43,69,8.1,36,75,-17.64,26,320,119,57,62
450,gYAFT,0.19615635878116738,47,63,-1.72,40,62,-19.63,41,274,98,47,48
450,2rI];,0.19467750040972703,51,95,-0.69,40,102,-34.11,11,337,110,84,32
540,3Mvj5,0.7129888190076478,61,21,11.18,33,12,-11.26,11,244,178,104,28
540,Rtf3),0.5931421378230601,70,10,11.94,25,8,-2.98,29,342,154,17,21
540,"cLR,I",0.42602376407745024,50,64,32.87,34,79,-7.2,39,241,124,6,41
540,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
540,FRX]2,0.3665879569431,52,53,5.41,50,52,-1.3,22,256,133,84,26
540,WhcN/,0.34331591208160483,47,34,11.63,38,34,-0.81,32,312,150,60,24
540,SYEg7,0.3425055683418699,52,51,4.31,44,52,-9.42,29,274,104,100,29
540,gYtNQ,0.3341570688709682,60,20,15.47,51,27,5.4,41,274,175,60,46
540,gPANT,0.32711521393984944,44,63,15.02,37,66,-18.23,41,251,98,60,48
540,7Y]w*,0.32323503431125106,59,27,3.27,34,41,-19.45,14,274,141,125,21
540,1MYh.,0.3110219645569195,51,72,12.74,44,70,-9.02,10,244,134,101,24
540,uYKNT,0.30608104763435695,50,54,17.98,42,52,-11.69,49,274,113,60,48
540,dMsPP,0.29136736599108815,70,10,12.16,53,13,1.63,39,244,174,63,45
540,gUANT,0.2896819995594138,46,62,11.68,36,65,-17.12,41,264,98,60,48
540,rn\KP,0.2875362697420368,62,45,3.24,45,44,-20.12,47,327,139,55,45
540,ZfBqJ,0.2868747529229808,54,61,-2.08,42,66,-22.6,33,307,99,116,42
540,gDANQ,0.28434331643526883,47,67,18.22,36,66,-18.7,41,221,98,60,46
540,XYANT,0.27437980275571405,46,71,14.48,33,69,-22.56,32,274,98,60,48
540,`rTr5,0.271397819422494,48,35,4.21,30,33,-14.35,37,337,127,117,28
540,g;ANQ,0.2529429814564675,49,77,14.98,36,82,-15.19,41,198,98,60,46
540,Eil23,0.24836940318979314,58,36,8.82,37,37,-4.72,22,315,163,16,27
540,SYDDq,0.23186636121414436,54,72,3.27,45,77,-27.18,29,274,103,44,66
540,gY[NQ,0.22875608039485568,47,59,10.36,41,60,-7.3,41,274,137,60,46
540,gYANQ,0.22531553246103503,45,62,4.54,38,60,-16.77,41,274,98,60,46
540,gYA+T,0.2145697113292463,42,63,7.12,37,61,-18.13,41,274,98,5,48
540,uYLNT,0.21112034581081685,45,53,8.67,41,53,-12.82,49,274,115,60,48
540,gYA2Q,0.2098833392540321,51,62,3.75,43,60,-15.12,41,274,98,16,46
540,gYANT,0.2071969232195151,44,63,3.66,38,62,-17.12,41,274,98,60,48
540,MkOLj,0.1993122364111323,43,69,8.1,36,75,-17.64,26,320,119,57,62
540,gYKNQ,0.1983100578570164,45,62,3.5,39,56,-12.67,41,274,113,60,46
630,3Mvj5,0.7129888190076478,61,21,11.18,33,12,-11.26,11,244,178,104,28
630,Rtf3),0.5931421378230601,70,10,11.94,25,8,-2.98,29,342,154,17,21
630,"cLR,I",0.42602376407745024,50,64,32.87,34,79,-7.2,39,241,124,6,41
630,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
630,WhcN/,0.34331591208160483,47,34,11.63,38,34,-0.81,32,312,150,60,24
630,SYEg7,0.3425055683418699,52,51,4.31,44,52,-9.42,29,274,104,100,29
630,gPANT,0.32711521393984944,44,63,15.02,37,66,-18.23,41,251,98,60,48
630,7Y]w*,0.32323503431125106,59,27,3.27,34,41,-19.45,14,274,141,125,21
630,uYKNT,0.30608104763435695,50,54,17.98,42,52,-11.69,49,274,113,60,48
630,gUANT,0.2896819995594138,46,62,11.68,36,65,-17.12,41,264,98,60,48
630,rn\KP,0.2875362697420368,62,45,3.24,45,44,-20.12,47,327,139,55,45
630,ZfBqJ,0.2868747529229808,54,61,-2.08,42,66,-22.6,33,307,99,116,42
630,gDANQ,0.28434331643526883,47,67,18.22,36,66,-18.7,41,221,98,60,46
630,XYANT,0.27437980275571405,46,71,14.48,33,69,-22.56,32,274,98,60,48
630,`rTr5,0.271397819422494,48,35,4.21,30,33,-14.35,37,337,127,117,28
630,g;ANQ,0.2529429814564675,49,77,14.98,36,82,-15.19,41,198,98,60,46
630,Eil23,0.24836940318979314,58,36,8.82,37,37,-4.72,22,315,163,16,27
630,SYDDq,0.23186636121414436,54,72,3.27,45,77,-27.18,29,274,103,44,66
630,gY[NQ,0.22875608039485568,47,59,10.36,41,60,-7.3,41,274,137,60,46
630,gYA2Q,0.2098833392540321,51,62,3.75,43,60,-15.12,41,274,98,16,46
630,gYANT,0.2071969232195151,44,63,3.66,38,62,-17.12,41,274,98,60,48
630,MkOLj,0.1993122364111323,43,69,8.1,36,75,-17.64,26,320,119,57,62
630,gYKNQ,0.1983100578570164,45,62,3.5,39,56,-12.67,41,274,113,60,46
630,gYA>Q,0.19794800006680044,53,62,-1.15,46,60,-20.77,41,274,98,35,46
630,gYAN*,0.1971012400777484,44,18,5.89,44,25,10.9,41,274,98,60,21
630,gYAN*,0.1971012400777484,44,18,5.89,44,25,10.9,41,274,98,60,21
630,gYAFT,0.19615635878116738,47,63,-1.72,40,62,-19.63,41,274,98,47,48
630,gYA/Q,0.19584405515438988,48,62,4.85,38,60,-9.83,41,274,98,11,46
630,2rI];,0.19467750040972703,51,95,-0.69,40,102,-34.11,11,337,110,84,32
630,gYAgT,0.194111808340388,53,63,-4.1,46,62,-22.42,41,274,98,100,48
720,3Mvj5,0.7129888190076478,61,21,11.18,33,12,-11.26,11,244,178,104,28
720,Rtf3),0.5931421378230601,70,10,11.94,25,8,-2.98,29,342,154,17,21
720,"cLR,I",0.42602376407745024,50,64,32.87,34,79,-7.2,39,241,124,6,41
720,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
720,gDANM,0.3533561472321412,48,66,24.9,38,62,-2.89,41,221,98,60,43
720,g7ANQ,0.34887614551101914,46,79,21.92,38,91,-10.43,41,188,98,60,46
720,WhcN/,0.34331591208160483,47,34,11.63,38,34,-0.81,32,312,150,60,24
720,SYEg7,0.3425055683418699,52,51,4.31,44,52,-9.42,29,274,104,100,29
720,gPANT,0.32711521393984944,44,63,15.02,37,66,-18.23,41,251,98,60,48
720,7Y]w*,0.32323503431125106,59,27,3.27,34,41,-19.45,14,274,141,125,21
720,gDA\Q,0.31923559112469285,55,67,11.81,39,66,-20.62,41,221,98,82,46
720,gDAN2,0.30344581415834476,43,39,9.25,32,37,-7.55,41,221,98,60,26
720,ZfBqJ,0.2868747529229808,54,61,-2.08,42,66,-22.6,33,307,99,116,42
720,gDANQ,0.28434331643526883,47,67,18.22,36,66,-18.7,41,221,98,60,46
720,gDANS,0.28434331643526883,47,67,18.22,35,67,-21.66,41,221,98,60,47
720,kDANQ,0.2774702045879237,44,68,16.47,38,60,-14.62,43,221,98,60,46
720,XYANT,0.27437980275571405,46,71,14.48,33,69,-22.56,32,274,98,60,48
720,gDA]Q,0.2720240638923858,56,66,6.57,42,66,-21.71,41,221,98,84,46
720,`rTr5,0.271397819422494,48,35,4.21,30,33,-14.35,37,337,127,117,28
720,gD+NQ,0.26495045143032453,44,72,15.38,32,83,-21.35,41,221,65,60,46
720,rDANQ,0.259762836119614,47,63,8.72,38,65,-15.93,47,221,98,60,46
720,g;ANQ,0.2529429814564675,49,77,14.98,36,82,-15.19,41,198,98,60,46
720,Eil23,0.24836940318979314,58,36,8.82,37,37,-4.72,22,315,163,16,27
720,gDAgQ,0.23926721346035165,57,68,3.5,43,64,-25.02,41,221,98,100,46
720,gD*NQ,0.23012514433348574,43,74,12.25,34,84,-21.22,41,221,63,60,46
720,gY[NQ,0.22875608039485568,47,59,10.36,41,60,-7.3,41,274,137,60,46
720,gDANl,0.21777009849042817,46,69,11.7,38,75,-20.16,41,221,98,60,63
720,gYA2Q,0.2098833392540321,51,62,3.75,43,60,-15.12,41,274,98,16,46
720,gYANT,0.2071969232195151,44,63,3.66,38,62,-17.12,41,274,98,60,48
720,gDAuQ,0.20021043636818536,54,68,-2.85,40,66,-25.97,41,221,98,122,46
810,3Mvj5,0.7129888190076478,61,21,11.18,33,12,-11.26,11,244,178,104,28
810,"cLR,I",0.42602376407745024,50,64,32.87,34,79,-7.2,39,241,124,6,41
810,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
810,gDANM,0.3533561472321412,48,66,24.9,38,62,-2.89,41,221,98,60,43
810,g7ANQ,0.34887614551101914,46,79,21.92,38,91,-10.43,41,188,98,60,46
810,SYEg7,0.3425055683418699,52,51,4.31,44,52,-9.42,29,274,104,100,29
810,7Y]w*,0.32323503431125106,59,27,3.27,34,41,-19.45,14,274,141,125,21
810,gDA\Q,0.31923559112469285,55,67,11.81,39,66,-20.62,41,221,98,82,46
810,gDAN2,0.30344581415834476,43,39,9.25,32,37,-7.55,41,221,98,60,26
810,5DlN3,0.29054358352081444,45,24,9.28,33,12,-4.55,12,221,163,60,27
810,5DlN3,0.29054358352081444,45,24,9.28,33,12,-4.55,12,221,163,60,27
810,ZfBqJ,0.2868747529229808,54,61,-2.08,42,66,-22.6,33,307,99,116,42
810,gDANQ,0.28434331643526883,47,67,18.22,36,66,-18.7,41,221,98,60,46
810,gDANS,0.28434331643526883,47,67,18.22,35,67,-21.66,41,221,98,60,47
810,kDANQ,0.2774702045879237,44,68,16.47,38,60,-14.62,43,221,98,60,46
810,XYANT,0.27437980275571405,46,71,14.48,33,69,-22.56,32,274,98,60,48
810,gDA]Q,0.2720240638923858,56,66,6.57,42,66,-21.71,41,221,98,84,46
810,`rTr5,0.271397819422494,48,35,4.21,30,33,-14.35,37,337,127,117,28
810,gD+NQ,0.26495045143032453,44,72,15.38,32,83,-21.35,41,221,65,60,46
810,rDANQ,0.259762836119614,47,63,8.72,38,65,-15.93,47,221,98,60,46
810,g;ANQ,0.2529429814564675,49,77,14.98,36,82,-15.19,41,198,98,60,46
810,Eil23,0.24836940318979314,58,36,8.82,37,37,-4.72,22,315,163,16,27
810,gDAgQ,0.23926721346035165,57,68,3.5,43,64,-25.02,41,221,98,100,46
810,gD*NQ,0.23012514433348574,43,74,12.25,34,84,-21.22,41,221,63,60,46
810,gY[NQ,0.22875608039485568,47,59,10.36,41,60,-7.3,41,274,137,60,46
810,EDFN3,0.2235346399285552,46,75,16.87,35,77,-12.52,22,221,106,60,27
810,gDANl,0.21777009849042817,46,69,11.7,38,75,-20.16,41,221,98,60,63
810,gYA2Q,0.2098833392540321,51,62,3.75,43,60,-15.12,41,274,98,16,46
810,EDJN3,0.2076257704066905,43,74,8.1,38,80,2.71,22,221,112,60,27
810,gDAuQ,0.20021043636818536,54,68,-2.85,40,66,-25.97,41,221,98,122,46
900,3Mvj5,0.7129888190076478,61,21,11.18,33,12,-11.26,11,244,178,104,28
900,"cLR,I",0.42602376407745024,50,64,32.87,34,79,-7.2,39,241,124,6,41
900,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
900,gDANM,0.3533561472321412,48,66,24.9,38,62,-2.89,41,221,98,60,43
900,g7ANQ,0.34887614551101914,46,79,21.92,38,91,-10.43,41,188,98,60,46
900,SYEg7,0.3425055683418699,52,51,4.31,44,52,-9.42,29,274,104,100,29
900,7Y]w*,0.32323503431125106,59,27,3.27,34,41,-19.45,14,274,141,125,21
900,gDA\Q,0.31923559112469285,55,67,11.81,39,66,-20.62,41,221,98,82,46
900,gDAN2,0.30344581415834476,43,39,9.25,32,37,-7.55,41,221,98,60,26
900,5DlN3,0.29054358352081444,45,24,9.28,33,12,-4.55,12,221,163,60,27
900,ZfBqJ,0.2868747529229808,54,61,-2.08,42,66,-22.6,33,307,99,116,42
900,gDANQ,0.28434331643526883,47,67,18.22,36,66,-18.7,41,221,98,60,46
900,gDANS,0.28434331643526883,47,67,18.22,35,67,-21.66,41,221,98,60,47
900,kDANQ,0.2774702045879237,44,68,16.47,38,60,-14.62,43,221,98,60,46
900,XYANT,0.27437980275571405,46,71,14.48,33,69,-22.56,32,274,98,60,48
900,gDA]Q,0.2720240638923858,56,66,6.57,42,66,-21.71,41,221,98,84,46
900,gD+NQ,0.26495045143032453,44,72,15.38,32,83,-21.35,41,221,65,60,46
900,rDANQ,0.259762836119614,47,63,8.72,38,65,-15.93,47,221,98,60,46
900,g;ANQ,0.2529429814564675,49,77,14.98,36,82,-15.19,41,198,98,60,46
900,Eil23,0.24836940318979314,58,36,8.82,37,37,-4.72,22,315,163,16,27
900,gY[NQ,0.22875608039485568,47,59,10.36,41,60,-7.3,41,274,137,60,46
900,EDFN3,0.2235346399285552,46,75,16.87,35,77,-12.52,22,221,106,60,27
900,gYA2Q,0.2098833392540321,51,62,3.75,43,60,-15.12,41,274,98,16,46
900,gDMNQ,0.20607743815025428,47,71,16.73,36,82,-21.05,41,221,116,60,46
900,gDAuQ,0.20021043636818536,54,68,-2.85,40,66,-25.97,41,221,98,122,46
900,EilN3,0.19897317736265113,44,36,7.68,37,37,-3.99,22,315,163,60,27
900,gYKNQ,0.1983100578570164,45,62,3.5,39,56,-12.67,41,274,113,60,46
900,gYAN*,0.1971012400777484,44,18,5.89,44,25,10.9,41,274,98,60,21
900,2rI];,0.19467750040972703,51,95,-0.69,40,102,-34.11,11,337,110,84,32
900,gYAgT,0.194111808340388,53,63,-4.1,46,62,-22.42,41,274,98,100,48
990,EDFN+,0.7193700269186064,47,59,30.76,32,61,-12.82,22,221,106,60,22
990,3Mvj5,0.7129888190076478,61,21,11.18,33,12,-11.26,11,244,178,104,28
990,"cLR,I",0.42602376407745024,50,64,32.87,34,79,-7.2,39,241,124,6,41
990,EDF;3,0.39847950709659635,51,74,18.42,37,75,-18.54,22,221,106,30,27
990,EDF?3,0.38229227255464593,50,74,20.75,40,74,-9.63,22,221,106,36,27
990,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
990,EDFD3,0.3761439713568565,52,74,12.73,41,74,-13.34,22,221,106,44,27
990,LDFN3,0.3710324576044057,48,64,19.28,37,64,-4.48,26,221,106,60,27
990,EDF*3,0.3645151126785502,40,75,26.45,35,77,-9.11,22,221,106,3,27
990,gDANM,0.3533561472321412,48,66,24.9,38,62,-2.89,41,221,98,60,43
990,g7ANQ,0.34887614551101914,46,79,21.92,38,91,-10.43,41,188,98,60,46
990,g7ANN,0.34887614551101914,46,79,21.92,39,89,-6.61,41,188,98,60,44
990,SYEg7,0.3425055683418699,52,51,4.31,44,52,-9.42,29,274,104,100,29
990,qDFN3,0.3346180963087454,51,49,14.64,37,43,1.3,47,221,106,60,27
990,gDA\Q,0.31923559112469285,55,67,11.81,39,66,-20.62,41,221,98,82,46
990,g7ApQ,0.3175781223318868,55,78,6.14,43,88,-16.65,41,188,98,114,46
990,g7A1Q,0.3174281495447165,52,74,19.42,43,86,-7.11,41,188,98,14,46
990,g7ANH,0.3112546542915724,45,75,15.44,37,87,-10.62,41,188,98,60,40
990,EDF]3,0.31003386754879786,52,75,7.75,40,77,-19.74,22,221,106,84,27
990,gDAN2,0.30344581415834476,43,39,9.25,32,37,-7.55,41,221,98,60,26
990,5DlN3,0.29054358352081444,45,24,9.28,33,12,-4.55,12,221,163,60,27
990,ZfBqJ,0.2868747529229808,54,61,-2.08,42,66,-22.6,33,307,99,116,42
990,gDANQ,0.28434331643526883,47,67,18.22,36,66,-18.7,41,221,98,60,46
990,gDANS,0.28434331643526883,47,67,18.22,35,67,-21.66,41,221,98,60,47
990,r7ANQ,0.27935283890642915,46,75,16.09,37,79,-14.37,47,188,98,60,46
990,r7ANQ,0.27935283890642915,46,75,16.09,37,79,-14.37,47,188,98,60,46
990,g7APQ,0.27768561329874347,50,73,15.98,39,91,-9.46,41,188,98,63,46
990,kDANQ,0.2774702045879237,44,68,16.47,38,60,-14.62,43,221,98,60,46
990,XYANT,0.27437980275571405,46,71,14.48,33,69,-22.56,32,274,98,60,48
990,gDA]Q,0.2720240638923858,56,66,6.57,42,66,-21.71,41,221,98,84,46
1080,EDFN+,0.7193700269186064,47,59,30.76,32,61,-12.82,22,221,106,60,22
1080,3Mvj5,0.7129888190076478,61,21,11.18,33,12,-11.26,11,244,178,104,28
1080,"cLR,I",0.42602376407745024,50,64,32.87,34,79,-7.2,39,241,124,6,41
1080,EDF;3,0.39847950709659635,51,74,18.42,37,75,-18.54,22,221,106,30,27
1080,EDF?3,0.38229227255464593,50,74,20.75,40,74,-9.63,22,221,106,36,27
1080,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
1080,LDFN3,0.3710324576044057,48,64,19.28,37,64,-4.48,26,221,106,60,27
1080,EDF*3,0.3645151126785502,40,75,26.45,35,77,-9.11,22,221,106,3,27
