iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_ma_len,parameters.ott_percent,parameters.stop_loss,parameters.risk_reward,parameters.chop_bandwidth
4700,"B9Qa,",0.2248319227332104,42,90,59.76,35,14,2.85,829,2576,2038,922,1301
4800,)9RaZ,0.4638329504544075,43,96,81.48,33,12,1.26,513,2576,2063,922,2466
4800,K9KaC,0.4029956925796304,48,81,126.75,58,12,11.06,943,2576,1886,922,1884
4800,.9EW.,0.3968117985263745,37,129,89.47,41,17,-1.07,576,2576,1734,795,1352
4800,G9Qa7,0.3674381346366871,46,84,125.17,58,12,6.88,892,2576,2038,922,1580
4800,K9Qa7,0.2949535399630511,46,84,85.79,53,13,9.89,943,2576,2038,922,1580
4800,@9La],0.2868736214664597,42,68,54.65,40,10,5.42,804,2576,1911,922,2542
4800,.9`M-,0.2833245852773147,36,125,56.12,41,17,-1.07,576,2576,2418,668,1327
4800,I9Qa;,0.2730054091814894,43,85,89.94,46,13,3.34,918,2576,2038,922,1681
4800,K9PG2,0.2662815298110865,43,90,68.59,60,15,15.94,943,2576,2013,592,1453
4800,-9La],0.25772652439328514,37,81,51.14,42,14,5.44,563,2576,1911,922,2542
4800,B9Qa2,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1453
4800,B9Qa2,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1453
4800,?9Qa;,0.24679465320527613,41,90,61.88,30,13,0.95,791,2576,2038,922,1681
4800,K9Pa3,0.23971171306295622,44,85,62.96,57,14,16.8,943,2576,2013,922,1478
4800,"B9Uo,",0.2386838401595068,45,86,58.79,35,14,2.85,829,2576,2139,1099,1301
4800,K9la2,0.23804245845882174,43,85,64.11,53,15,15.04,943,2576,2722,922,1453
4800,K91a2,0.23657382293330978,43,90,57.58,60,15,15.3,943,2576,1228,922,1453
4800,B9Ua1,0.23484660924102332,43,88,65.36,57,14,10.02,829,2576,2139,922,1428
4800,"B9ca,",0.2329898831799045,45,86,56.99,35,14,2.85,829,2576,2494,922,1301
4800,B9Qa4,0.2325959339391348,43,85,63.83,57,14,10.02,829,2576,2038,922,1504
4800,B9QaJ,0.22992395795097895,40,76,52.72,54,11,7.7,829,2576,2038,922,2061
4800,B9QaJ,0.22992395795097895,40,76,52.72,54,11,7.7,829,2576,2038,922,2061
4800,B9La0,0.22986815296504337,42,89,63.94,57,14,10.02,829,2576,1911,922,1403
4800,K9ha2,0.22805810797200698,43,85,60.06,53,15,15.04,943,2576,2620,922,1453
4800,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
4800,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
4800,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
4800,F9La],0.2261339191477842,41,63,48.59,30,10,2.26,880,2576,1911,922,2542
4800,K9PC2,0.22573983290303284,43,90,53.13,60,15,14.85,943,2576,2013,542,1453
4800,"B9Qa,",0.2248319227332104,42,90,59.76,35,14,2.85,829,2576,2038,922,1301
4900,)9RaZ,0.4638329504544075,43,96,81.48,33,12,1.26,513,2576,2063,922,2466
4900,K9KaC,0.4029956925796304,48,81,126.75,58,12,11.06,943,2576,1886,922,1884
4900,.9EW.,0.3968117985263745,37,129,89.47,41,17,-1.07,576,2576,1734,795,1352
4900,)9Qa7,0.3125006134036504,40,132,88.09,36,19,3.4,513,2576,2038,922,1580
4900,)9Qa7,0.3125006134036504,40,132,88.09,36,19,3.4,513,2576,2038,922,1580
4900,K9Qa7,0.2949535399630511,46,84,85.79,53,13,9.89,943,2576,2038,922,1580
4900,@9La],0.2868736214664597,42,68,54.65,40,10,5.42,804,2576,1911,922,2542
4900,(9La],0.28654211899565873,41,90,59.02,38,13,6.2,500,2576,1911,922,2542
4900,.9`M-,0.2833245852773147,36,125,56.12,41,17,-1.07,576,2576,2418,668,1327
4900,I9Qa;,0.2730054091814894,43,85,89.94,46,13,3.34,918,2576,2038,922,1681
4900,-9La],0.25772652439328514,37,81,51.14,42,14,5.44,563,2576,1911,922,2542
4900,B9Qa2,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1453
4900,B9Qa2,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1453
4900,?9Qa;,0.24679465320527613,41,90,61.88,30,13,0.95,791,2576,2038,922,1681
4900,K9Pa3,0.23971171306295622,44,85,62.96,57,14,16.8,943,2576,2013,922,1478
4900,"B9Uo,",0.2386838401595068,45,86,58.79,35,14,2.85,829,2576,2139,1099,1301
4900,B9QaT,0.23807813324407576,43,69,47.29,40,10,4.5,829,2576,2038,922,2314
4900,K9la2,0.23804245845882174,43,85,64.11,53,15,15.04,943,2576,2722,922,1453
4900,B9Ua1,0.23484660924102332,43,88,65.36,57,14,10.02,829,2576,2139,922,1428
4900,"B9ca,",0.2329898831799045,45,86,56.99,35,14,2.85,829,2576,2494,922,1301
4900,B9Qa4,0.2325959339391348,43,85,63.83,57,14,10.02,829,2576,2038,922,1504
4900,B9La.,0.23233706556554784,42,90,59.64,35,14,2.85,829,2576,1911,922,1352
4900,B9QaJ,0.22992395795097895,40,76,52.72,54,11,7.7,829,2576,2038,922,2061
4900,B9La0,0.22986815296504337,42,89,63.94,57,14,10.02,829,2576,1911,922,1403
4900,K9ha2,0.22805810797200698,43,85,60.06,53,15,15.04,943,2576,2620,922,1453
4900,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
4900,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
4900,F9La],0.2261339191477842,41,63,48.59,30,10,2.26,880,2576,1911,922,2542
4900,K9PC2,0.22573983290303284,43,90,53.13,60,15,14.85,943,2576,2013,542,1453
4900,"B9Qa,",0.2248319227332104,42,90,59.76,35,14,2.85,829,2576,2038,922,1301
5000,)9RaZ,0.4638329504544075,43,96,81.48,33,12,1.26,513,2576,2063,922,2466
5000,K9KaC,0.4029956925796304,48,81,126.75,58,12,11.06,943,2576,1886,922,1884
5000,.9EW.,0.3968117985263745,37,129,89.47,41,17,-1.07,576,2576,1734,795,1352
5000,)9Qa7,0.3125006134036504,40,132,88.09,36,19,3.4,513,2576,2038,922,1580
5000,)9Qa7,0.3125006134036504,40,132,88.09,36,19,3.4,513,2576,2038,922,1580
5000,)9Qa7,0.3125006134036504,40,132,88.09,36,19,3.4,513,2576,2038,922,1580
5000,K9Qa7,0.2949535399630511,46,84,85.79,53,13,9.89,943,2576,2038,922,1580
5000,K9Qa7,0.2949535399630511,46,84,85.79,53,13,9.89,943,2576,2038,922,1580
5000,@9La],0.2868736214664597,42,68,54.65,40,10,5.42,804,2576,1911,922,2542
5000,(9La],0.28654211899565873,41,90,59.02,38,13,6.2,500,2576,1911,922,2542
5000,.9`M-,0.2833245852773147,36,125,56.12,41,17,-1.07,576,2576,2418,668,1327
5000,-9La],0.25772652439328514,37,81,51.14,42,14,5.44,563,2576,1911,922,2542
5000,B9Qa2,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1453
5000,B9Qa2,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1453
5000,?9Qa;,0.24679465320527613,41,90,61.88,30,13,0.95,791,2576,2038,922,1681
5000,L9Qa;,0.244564786192238,44,79,61.09,41,12,0.78,956,2576,2038,922,1681
5000,K9Pa3,0.23971171306295622,44,85,62.96,57,14,16.8,943,2576,2013,922,1478
5000,B9QaT,0.23807813324407576,43,69,47.29,40,10,4.5,829,2576,2038,922,2314
5000,B9QaS,0.23807813324407576,43,69,47.29,40,10,4.5,829,2576,2038,922,2289
5000,K9la2,0.23804245845882174,43,85,64.11,53,15,15.04,943,2576,2722,922,1453
5000,B9Ua1,0.23484660924102332,43,88,65.36,57,14,10.02,829,2576,2139,922,1428
5000,"B9ca,",0.2329898831799045,45,86,56.99,35,14,2.85,829,2576,2494,922,1301
5000,B9Qa4,0.2325959339391348,43,85,63.83,57,14,10.02,829,2576,2038,922,1504
5000,B9La.,0.23233706556554784,42,90,59.64,35,14,2.85,829,2576,1911,922,1352
5000,B9Qa*,0.2321664560618459,43,91,64.47,35,14,2.85,829,2576,2038,922,1251
5000,B9QaJ,0.22992395795097895,40,76,52.72,54,11,7.7,829,2576,2038,922,2061
5000,K9ha2,0.22805810797200698,43,85,60.06,53,15,15.04,943,2576,2620,922,1453
5000,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
5000,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
5000,F9La],0.2261339191477842,41,63,48.59,30,10,2.26,880,2576,1911,922,2542
5100,)9RaZ,0.4638329504544075,43,96,81.48,33,12,1.26,513,2576,2063,922,2466
5100,K9KaC,0.4029956925796304,48,81,126.75,58,12,11.06,943,2576,1886,922,1884
5100,.9EW.,0.3968117985263745,37,129,89.47,41,17,-1.07,576,2576,1734,795,1352
5100,)9Qa7,0.3125006134036504,40,132,88.09,36,19,3.4,513,2576,2038,922,1580
5100,)9Qa7,0.3125006134036504,40,132,88.09,36,19,3.4,513,2576,2038,922,1580
5100,K9Qa7,0.2949535399630511,46,84,85.79,53,13,9.89,943,2576,2038,922,1580
5100,K9Qa7,0.2949535399630511,46,84,85.79,53,13,9.89,943,2576,2038,922,1580
5100,@9La],0.2868736214664597,42,68,54.65,40,10,5.42,804,2576,1911,922,2542
5100,(9La],0.28654211899565873,41,90,59.02,38,13,6.2,500,2576,1911,922,2542
5100,.9`M-,0.2833245852773147,36,125,56.12,41,17,-1.07,576,2576,2418,668,1327
5100,-9La],0.25772652439328514,37,81,51.14,42,14,5.44,563,2576,1911,922,2542
5100,B9Qa2,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1453
5100,B9Qa2,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1453
5100,B9Qa1,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1428
5100,B9Qa1,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1428
5100,B9QaT,0.23807813324407576,43,69,47.29,40,10,4.5,829,2576,2038,922,2314
5100,B9QaS,0.23807813324407576,43,69,47.29,40,10,4.5,829,2576,2038,922,2289
5100,B9QaS,0.23807813324407576,43,69,47.29,40,10,4.5,829,2576,2038,922,2289
5100,B9Ua1,0.23484660924102332,43,88,65.36,57,14,10.02,829,2576,2139,922,1428
5100,B9Qa4,0.2325959339391348,43,85,63.83,57,14,10.02,829,2576,2038,922,1504
5100,B9La.,0.23233706556554784,42,90,59.64,35,14,2.85,829,2576,1911,922,1352
5100,B9Qa*,0.2321664560618459,43,91,64.47,35,14,2.85,829,2576,2038,922,1251
5100,B9Qa*,0.2321664560618459,43,91,64.47,35,14,2.85,829,2576,2038,922,1251
5100,B9QaJ,0.22992395795097895,40,76,52.72,54,11,7.7,829,2576,2038,922,2061
5100,K9ha2,0.22805810797200698,43,85,60.06,53,15,15.04,943,2576,2620,922,1453
5100,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
5100,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
5100,F9La],0.2261339191477842,41,63,48.59,30,10,2.26,880,2576,1911,922,2542
5100,K9PC2,0.22573983290303284,43,90,53.13,60,15,14.85,943,2576,2013,542,1453
5100,"B9Qa,",0.2248319227332104,42,90,59.76,35,14,2.85,829,2576,2038,922,1301
5200,)9RaZ,0.4638329504544075,43,96,81.48,33,12,1.26,513,2576,2063,922,2466
5200,.9EW.,0.3968117985263745,37,129,89.47,41,17,-1.07,576,2576,1734,795,1352
5200,)9Qa7,0.3125006134036504,40,132,88.09,36,19,3.4,513,2576,2038,922,1580
5200,)9Qa7,0.3125006134036504,40,132,88.09,36,19,3.4,513,2576,2038,922,1580
5200,H9Qa=,0.30917795881435667,44,78,94.47,41,12,8.31,905,2576,2038,922,1732
5200,K9Qa7,0.2949535399630511,46,84,85.79,53,13,9.89,943,2576,2038,922,1580
5200,K9Qa7,0.2949535399630511,46,84,85.79,53,13,9.89,943,2576,2038,922,1580
5200,@9La],0.2868736214664597,42,68,54.65,40,10,5.42,804,2576,1911,922,2542
5200,(9La],0.28654211899565873,41,90,59.02,38,13,6.2,500,2576,1911,922,2542
5200,.9`M-,0.2833245852773147,36,125,56.12,41,17,-1.07,576,2576,2418,668,1327
5200,-9La],0.25772652439328514,37,81,51.14,42,14,5.44,563,2576,1911,922,2542
5200,B9Qa2,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1453
5200,B9Qa2,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1453
5200,B9Qa1,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1428
5200,B9Qa1,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1428
5200,B9Qa0,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1403
5200,B9QaS,0.23807813324407576,43,69,47.29,40,10,4.5,829,2576,2038,922,2289
5200,B9QaS,0.23807813324407576,43,69,47.29,40,10,4.5,829,2576,2038,922,2289
5200,B9QaT,0.23807813324407576,43,69,47.29,40,10,4.5,829,2576,2038,922,2314
5200,B9QaP,0.23754912811786713,44,70,48.3,40,10,4.5,829,2576,2038,922,2213
5200,B9Ua1,0.23484660924102332,43,88,65.36,57,14,10.02,829,2576,2139,922,1428
5200,B9Qa4,0.2325959339391348,43,85,63.83,57,14,10.02,829,2576,2038,922,1504
5200,B9La.,0.23233706556554784,42,90,59.64,35,14,2.85,829,2576,1911,922,1352
5200,B9Qa*,0.2321664560618459,43,91,64.47,35,14,2.85,829,2576,2038,922,1251
5200,B9Qa*,0.2321664560618459,43,91,64.47,35,14,2.85,829,2576,2038,922,1251
5200,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
5200,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
5200,K9PC2,0.22573983290303284,43,90,53.13,60,15,14.85,943,2576,2013,542,1453
5200,"B9Qa,",0.2248319227332104,42,90,59.76,35,14,2.85,829,2576,2038,922,1301
5200,B9Qa-,0.2248319227332104,42,90,59.76,35,14,2.85,829,2576,2038,922,1327
5300,)9RaZ,0.4638329504544075,43,96,81.48,33,12,1.26,513,2576,2063,922,2466
5300,.9EW.,0.3968117985263745,37,129,89.47,41,17,-1.07,576,2576,1734,795,1352
5300,B3Qa;,0.3435165840831619,50,92,91.41,30,13,1.56,829,2196,2038,922,1681
5300,)9Qa7,0.3125006134036504,40,132,88.09,36,19,3.4,513,2576,2038,922,1580
5300,)9Qa7,0.3125006134036504,40,132,88.09,36,19,3.4,513,2576,2038,922,1580
5300,H9Qa=,0.30917795881435667,44,78,94.47,41,12,8.31,905,2576,2038,922,1732
5300,@9La],0.2868736214664597,42,68,54.65,40,10,5.42,804,2576,1911,922,2542
5300,(9La],0.28654211899565873,41,90,59.02,38,13,6.2,500,2576,1911,922,2542
5300,.9`M-,0.2833245852773147,36,125,56.12,41,17,-1.07,576,2576,2418,668,1327
5300,*9La],0.2804110541467812,41,87,49.92,18,11,-3.86,525,2576,1911,922,2542
5300,-9La],0.25772652439328514,37,81,51.14,42,14,5.44,563,2576,1911,922,2542
5300,B9Qa2,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1453
5300,B9Qa1,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1428
5300,B9Qa1,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1428
5300,B9Qa0,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1403
5300,B9QaS,0.23807813324407576,43,69,47.29,40,10,4.5,829,2576,2038,922,2289
5300,B9QaT,0.23807813324407576,43,69,47.29,40,10,4.5,829,2576,2038,922,2314
5300,B9QaP,0.23754912811786713,44,70,48.3,40,10,4.5,829,2576,2038,922,2213
5300,B9Ua1,0.23484660924102332,43,88,65.36,57,14,10.02,829,2576,2139,922,1428
5300,B9Qa4,0.2325959339391348,43,85,63.83,57,14,10.02,829,2576,2038,922,1504
5300,B9La.,0.23233706556554784,42,90,59.64,35,14,2.85,829,2576,1911,922,1352
5300,B9Qa*,0.2321664560618459,43,91,64.47,35,14,2.85,829,2576,2038,922,1251
5300,B9Qa*,0.2321664560618459,43,91,64.47,35,14,2.85,829,2576,2038,922,1251
5300,B9Qa),0.23031791760982873,42,91,62.81,35,14,2.85,829,2576,2038,922,1225
5300,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
5300,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
5300,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
5300,K9PC2,0.22573983290303284,43,90,53.13,60,15,14.85,943,2576,2013,542,1453
5300,"B9Qa,",0.2248319227332104,42,90,59.76,35,14,2.85,829,2576,2038,922,1301
5300,B9Qa-,0.2248319227332104,42,90,59.76,35,14,2.85,829,2576,2038,922,1327
5400,)9RaZ,0.4638329504544075,43,96,81.48,33,12,1.26,513,2576,2063,922,2466
5400,",3Sa]",0.44703403954893944,44,86,92.17,14,14,-8.52,551,2196,2089,922,2542
5400,.9EW.,0.3968117985263745,37,129,89.47,41,17,-1.07,576,2576,1734,795,1352
5400,B(La],0.3877730797371535,46,71,76.94,21,14,2.64,829,1500,1911,922,2542
5400,B3Qa;,0.3435165840831619,50,92,91.41,30,13,1.56,829,2196,2038,922,1681
5400,)9Qa7,0.3125006134036504,40,132,88.09,36,19,3.4,513,2576,2038,922,1580
5400,)9Qa7,0.3125006134036504,40,132,88.09,36,19,3.4,513,2576,2038,922,1580
5400,H9Qa=,0.30917795881435667,44,78,94.47,41,12,8.31,905,2576,2038,922,1732
5400,@9La],0.2868736214664597,42,68,54.65,40,10,5.42,804,2576,1911,922,2542
5400,(9La],0.28654211899565873,41,90,59.02,38,13,6.2,500,2576,1911,922,2542
5400,.9`M-,0.2833245852773147,36,125,56.12,41,17,-1.07,576,2576,2418,668,1327
5400,*9La],0.2804110541467812,41,87,49.92,18,11,-3.86,525,2576,1911,922,2542
5400,-9La],0.25772652439328514,37,81,51.14,42,14,5.44,563,2576,1911,922,2542
5400,B9Qa2,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1453
5400,B9Qa1,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1428
5400,B9Qa1,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1428
5400,B9Qa0,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1403
5400,",3LB]",0.25306592856947024,40,92,41.12,20,15,-0.46,551,2196,1911,529,2542
5400,B9QaS,0.23807813324407576,43,69,47.29,40,10,4.5,829,2576,2038,922,2289
5400,B9QaT,0.23807813324407576,43,69,47.29,40,10,4.5,829,2576,2038,922,2314
5400,B9QaP,0.23754912811786713,44,70,48.3,40,10,4.5,829,2576,2038,922,2213
5400,B9Ua1,0.23484660924102332,43,88,65.36,57,14,10.02,829,2576,2139,922,1428
5400,B9Qa4,0.2325959339391348,43,85,63.83,57,14,10.02,829,2576,2038,922,1504
5400,B9La.,0.23233706556554784,42,90,59.64,35,14,2.85,829,2576,1911,922,1352
5400,B9Qa*,0.2321664560618459,43,91,64.47,35,14,2.85,829,2576,2038,922,1251
5400,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
5400,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
5400,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
5400,K9PC2,0.22573983290303284,43,90,53.13,60,15,14.85,943,2576,2013,542,1453
5400,"B9Qa,",0.2248319227332104,42,90,59.76,35,14,2.85,829,2576,2038,922,1301
5500,)9RaZ,0.4638329504544075,43,96,81.48,33,12,1.26,513,2576,2063,922,2466
5500,",3_a]",0.4529214303535221,44,86,92.41,14,14,-8.52,551,2196,2392,922,2542
5500,.9EW.,0.3968117985263745,37,129,89.47,41,17,-1.07,576,2576,1734,795,1352
5500,B(La],0.3877730797371535,46,71,76.94,21,14,2.64,829,1500,1911,922,2542
5500,B3Qa;,0.3435165840831619,50,92,91.41,30,13,1.56,829,2196,2038,922,1681
5500,)9Qa7,0.3125006134036504,40,132,88.09,36,19,3.4,513,2576,2038,922,1580
5500,H9Qa=,0.30917795881435667,44,78,94.47,41,12,8.31,905,2576,2038,922,1732
5500,(9La],0.28654211899565873,41,90,59.02,38,13,6.2,500,2576,1911,922,2542
5500,.9`M-,0.2833245852773147,36,125,56.12,41,17,-1.07,576,2576,2418,668,1327
5500,*9La],0.2804110541467812,41,87,49.92,18,11,-3.86,525,2576,1911,922,2542
5500,B9Qa2,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1453
5500,B9Qa1,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1428
5500,B9Qa1,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1428
5500,B9Qa0,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1403
5500,",3LaR",0.2533410980555203,43,102,60.64,41,17,3.37,551,2196,1911,922,2263
5500,",3LB]",0.25306592856947024,40,92,41.12,20,15,-0.46,551,2196,1911,529,2542
5500,B9QaS,0.23807813324407576,43,69,47.29,40,10,4.5,829,2576,2038,922,2289
5500,B9QaT,0.23807813324407576,43,69,47.29,40,10,4.5,829,2576,2038,922,2314
5500,B9QaP,0.23754912811786713,44,70,48.3,40,10,4.5,829,2576,2038,922,2213
5500,B9Ua1,0.23484660924102332,43,88,65.36,57,14,10.02,829,2576,2139,922,1428
5500,B9Qa4,0.2325959339391348,43,85,63.83,57,14,10.02,829,2576,2038,922,1504
5500,B9La.,0.23233706556554784,42,90,59.64,35,14,2.85,829,2576,1911,922,1352
5500,B9Qa*,0.2321664560618459,43,91,64.47,35,14,2.85,829,2576,2038,922,1251
5500,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
5500,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
5500,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
5500,K9PC2,0.22573983290303284,43,90,53.13,60,15,14.85,943,2576,2013,542,1453
5500,"B9Qa,",0.2248319227332104,42,90,59.76,35,14,2.85,829,2576,2038,922,1301
5500,B9Qa-,0.2248319227332104,42,90,59.76,35,14,2.85,829,2576,2038,922,1327
5500,B9UaJ,0.22339440417653764,40,76,51.09,54,11,7.7,829,2576,2139,922,2061
5600,)9RaZ,0.4638329504544075,43,96,81.48,33,12,1.26,513,2576,2063,922,2466
5600,",3_a]",0.4529214303535221,44,86,92.41,14,14,-8.52,551,2196,2392,922,2542
5600,.9EW.,0.3968117985263745,37,129,89.47,41,17,-1.07,576,2576,1734,795,1352
5600,B(La],0.3877730797371535,46,71,76.94,21,14,2.64,829,1500,1911,922,2542
5600,B3Qa;,0.3435165840831619,50,92,91.41,30,13,1.56,829,2196,2038,922,1681
5600,)9Qa7,0.3125006134036504,40,132,88.09,36,19,3.4,513,2576,2038,922,1580
5600,H9Qa=,0.30917795881435667,44,78,94.47,41,12,8.31,905,2576,2038,922,1732
5600,(9La],0.28654211899565873,41,90,59.02,38,13,6.2,500,2576,1911,922,2542
5600,.9`M-,0.2833245852773147,36,125,56.12,41,17,-1.07,576,2576,2418,668,1327
5600,*9La],0.2804110541467812,41,87,49.92,18,11,-3.86,525,2576,1911,922,2542
5600,B9Qa1,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1428
5600,B9Qa0,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1403
5600,",3LaR",0.2533410980555203,43,102,60.64,41,17,3.37,551,2196,1911,922,2263
5600,",3LB]",0.25306592856947024,40,92,41.12,20,15,-0.46,551,2196,1911,529,2542
5600,B(Oal,0.2402218831627615,45,46,33.82,27,11,4.31,829,1500,1987,922,2922
5600,B9QaS,0.23807813324407576,43,69,47.29,40,10,4.5,829,2576,2038,922,2289
5600,B9QaT,0.23807813324407576,43,69,47.29,40,10,4.5,829,2576,2038,922,2314
5600,B9QaP,0.23754912811786713,44,70,48.3,40,10,4.5,829,2576,2038,922,2213
5600,B9Ua1,0.23484660924102332,43,88,65.36,57,14,10.02,829,2576,2139,922,1428
5600,B9Qa4,0.2325959339391348,43,85,63.83,57,14,10.02,829,2576,2038,922,1504
5600,B9La.,0.23233706556554784,42,90,59.64,35,14,2.85,829,2576,1911,922,1352
5600,B9Qa*,0.2321664560618459,43,91,64.47,35,14,2.85,829,2576,2038,922,1251
5600,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
5600,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
5600,B9Qa],0.22728094615763625,39,64,38.19,40,10,4.5,829,2576,2038,922,2542
5600,K9PC2,0.22573983290303284,43,90,53.13,60,15,14.85,943,2576,2013,542,1453
5600,B9Qa-,0.2248319227332104,42,90,59.76,35,14,2.85,829,2576,2038,922,1327
5600,B9Le],0.22308614727082415,39,64,37.09,40,10,4.5,829,2576,1911,972,2542
5600,F9Qa7,0.2206772342455773,44,81,58.92,42,14,11.2,880,2576,2038,922,1580
5600,B9QaO,0.21808710744170393,43,73,45.09,40,10,4.5,829,2576,2038,922,2187
5700,)9RaZ,0.4638329504544075,43,96,81.48,33,12,1.26,513,2576,2063,922,2466
5700,",3_a]",0.4529214303535221,44,86,92.41,14,14,-8.52,551,2196,2392,922,2542
5700,.9EW.,0.3968117985263745,37,129,89.47,41,17,-1.07,576,2576,1734,795,1352
5700,B(La],0.3877730797371535,46,71,76.94,21,14,2.64,829,1500,1911,922,2542
5700,B3Qa;,0.3435165840831619,50,92,91.41,30,13,1.56,829,2196,2038,922,1681
5700,)9Qa7,0.3125006134036504,40,132,88.09,36,19,3.4,513,2576,2038,922,1580
5700,H9Qa=,0.30917795881435667,44,78,94.47,41,12,8.31,905,2576,2038,922,1732
5700,(9La],0.28654211899565873,41,90,59.02,38,13,6.2,500,2576,1911,922,2542
5700,.9`M-,0.2833245852773147,36,125,56.12,41,17,-1.07,576,2576,2418,668,1327
5700,*9La],0.2804110541467812,41,87,49.92,18,11,-3.86,525,2576,1911,922,2542
5700,B9Qa1,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1428
5700,B9Qa0,0.2556140942792359,42,89,74.83,57,14,10.02,829,2576,2038,922,1403
5700,",3LaR",0.2533410980555203,43,102,60.64,41,17,3.37,551,2196,1911,922,2263
5700,",3LB]",0.25306592856947024,40,92,41.12,20,15,-0.46,551,2196,1911,529,2542
5700,B(Oal,0.2402218831627615,45,46,33.82,27,11,4.31,829,1500,1987,922,2922
5700,B9QaS,0.23807813324407576,43,69,47.29,40,10,4.5,829,2576,2038,922,2289
5700,B9QaT,0.23807813324407576,43,69,47.29,40,10,4.5,829,2576,2038,922,2314
5700,B9QaP,0.23754912811786713,44,70,48.3,40,10,4.5,829,2576,2038,922,2213
5700,B9Ua1,0.23484660924102332,43,88,65.36,57,14,10.02,829,2576,2139,922,1428
5700,B9Qa4,0.2325959339391348,43,85,63.83,57,14,10.02,829,2576,2038,922,1504
5700,B9La.,0.23233706556554784,42,90,59.64,35,14,2.85,829,2576,1911,922,1352
5700,B9Qa*,0.2321664560618459,43,91,64.47,35,14,2.85,829,2576,2038,922,1251
