iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_len,parameters.ott_percent,parameters.stop_loss,parameters.risk_reward,parameters.chop_rsi_len,parameters.chop_bandwidth
540,M?cUCD,0.18948444595022668,35,106,35.79,46,13,6.69,36,304,311,50,27,131
600,>1*;GS,0.9924774036512575,72,121,32.73,47,19,-3.98,22,180,59,27,31,195
600,O6oK6R,0.7685998860855174,45,112,69.41,28,14,-2.44,38,224,365,41,15,191
600,2DAeSP,0.6867829719782418,44,68,60.97,25,12,3.56,11,348,161,64,42,182
600,P>2j;Y,0.665187570176399,47,102,45.89,47,17,9.68,39,295,94,68,20,221
600,929SnH,0.5566914625964255,45,87,31.62,31,16,0.35,18,189,125,48,67,148
600,.<AQs?,0.5246203536688758,33,239,56.94,30,36,7.9,8,277,161,46,71,109
600,I>)um4,0.48895840529267465,43,205,49.76,37,24,4.13,32,295,54,78,66,62
600,\NjC1],0.4320156147264996,38,59,42.67,46,13,7.62,50,437,342,34,10,238
600,-UG\@e,0.3439672858441626,36,33,21.11,50,6,7.81,7,499,187,56,24,273
600,0PCju;,0.338006558637256,31,173,36.43,28,25,0.73,9,454,170,68,73,92
600,9<Bv.6,0.3250844540378439,41,178,45.36,37,29,3.93,18,277,165,79,8,70
600,2;CqqE,0.3232682830525003,41,123,24.02,20,24,-0.58,11,268,170,75,69,135
600,N6q)3n,0.3045044560663461,52,68,29.31,33,9,-0.35,37,224,373,11,12,311
600,d<CI/],0.2988775278149692,40,83,28.05,46,13,7.49,57,277,170,39,8,238
600,7;[R@S,0.28126251332411395,40,120,18.75,36,19,5.44,16,268,276,47,24,195
600,7C<seP,0.2690147367137586,45,37,24.62,40,5,6.15,16,339,139,76,58,182
600,h)N\7t,0.2622231612512772,65,26,18.02,50,2,5.35,61,109,218,56,16,337
600,(eB8H=,0.2588594020987723,31,243,31.2,26,41,2.41,2,641,165,24,32,100
600,84/;bK,0.25525789707168756,62,75,18.02,25,16,-7.95,17,206,81,27,56,161
600,;B)Sw(,0.23958291453014435,47,259,21.25,46,30,1.18,20,330,54,48,75,10
600,)Beja5,0.2336917857953541,28,382,36.74,24,58,10.02,3,330,320,68,55,66
600,*QCPf:,0.23297962087091192,28,237,35.64,16,50,-11.6,4,463,170,45,59,87
600,\;TK)F,0.22865837910414574,38,90,30.68,58,12,16.25,50,268,245,41,3,139
600,Haju+k,0.21695010441193271,39,56,32.18,50,6,10.3,32,605,342,78,5,298
600,l3h;2l,0.2164610394982291,42,49,25.37,66,6,13.01,65,197,334,27,11,303
600,7j<7Tc,0.21547510105786355,71,7,6.61,100,1,1.53,16,685,139,23,43,264
600,?7(.oO,0.21205874197095476,92,25,5.42,60,5,-2.54,23,233,50,15,68,178
600,SRrE\R,0.1916836128217748,39,41,17.03,57,7,3.63,42,472,378,36,50,191
600,Y>lqJN,0.1905590921742704,48,79,56.82,70,10,10.47,47,295,351,75,33,174
600,M?cUCD,0.18948444595022668,35,106,35.79,46,13,6.69,36,304,311,50,27,131
660,>1*;GS,0.9924774036512575,72,121,32.73,47,19,-3.98,22,180,59,27,31,195
660,O6oK6R,0.7685998860855174,45,112,69.41,28,14,-2.44,38,224,365,41,15,191
660,2DAeSP,0.6867829719782418,44,68,60.97,25,12,3.56,11,348,161,64,42,182
660,P>2j;Y,0.665187570176399,47,102,45.89,47,17,9.68,39,295,94,68,20,221
660,929SnH,0.5566914625964255,45,87,31.62,31,16,0.35,18,189,125,48,67,148
660,.<AQs?,0.5246203536688758,33,239,56.94,30,36,7.9,8,277,161,46,71,109
660,I>)um4,0.48895840529267465,43,205,49.76,37,24,4.13,32,295,54,78,66,62
660,\NjC1],0.4320156147264996,38,59,42.67,46,13,7.62,50,437,342,34,10,238
660,-UG\@e,0.3439672858441626,36,33,21.11,50,6,7.81,7,499,187,56,24,273
660,0PCju;,0.338006558637256,31,173,36.43,28,25,0.73,9,454,170,68,73,92
660,2;CqqE,0.3232682830525003,41,123,24.02,20,24,-0.58,11,268,170,75,69,135
660,d<CI/],0.2988775278149692,40,83,28.05,46,13,7.49,57,277,170,39,8,238
660,7;[R@S,0.28126251332411395,40,120,18.75,36,19,5.44,16,268,276,47,24,195
660,h)N\7t,0.2622231612512772,65,26,18.02,50,2,5.35,61,109,218,56,16,337
660,(eB8H=,0.2588594020987723,31,243,31.2,26,41,2.41,2,641,165,24,32,100
660,84/;bK,0.25525789707168756,62,75,18.02,25,16,-7.95,17,206,81,27,56,161
660,;B)Sw(,0.23958291453014435,47,259,21.25,46,30,1.18,20,330,54,48,75,10
660,)Beja5,0.2336917857953541,28,382,36.74,24,58,10.02,3,330,320,68,55,66
660,*QCPf:,0.23297962087091192,28,237,35.64,16,50,-11.6,4,463,170,45,59,87
660,\;TK)F,0.22865837910414574,38,90,30.68,58,12,16.25,50,268,245,41,3,139
660,Haju+k,0.21695010441193271,39,56,32.18,50,6,10.3,32,605,342,78,5,298
660,l3h;2l,0.2164610394982291,42,49,25.37,66,6,13.01,65,197,334,27,11,303
660,7j<7Tc,0.21547510105786355,71,7,6.61,100,1,1.53,16,685,139,23,43,264
660,?7(.oO,0.21205874197095476,92,25,5.42,60,5,-2.54,23,233,50,15,68,178
660,SRrE\R,0.1916836128217748,39,41,17.03,57,7,3.63,42,472,378,36,50,191
660,Y>lqJN,0.1905590921742704,48,79,56.82,70,10,10.47,47,295,351,75,33,174
660,M?cUCD,0.18948444595022668,35,106,35.79,46,13,6.69,36,304,311,50,27,131
660,".4\,iK",0.18221501092283135,44,36,7.76,33,9,-1.13,8,206,280,14,62,161
660,0>1a@R,0.15703078804803527,41,169,59.61,22,27,-6.78,9,295,90,61,24,191
660,Y>lq-N,0.15609985288864572,44,83,56.2,80,10,19.43,47,295,351,75,7,174
720,>1*;GS,0.9924774036512575,72,121,32.73,47,19,-3.98,22,180,59,27,31,195
720,O6oK6R,0.7685998860855174,45,112,69.41,28,14,-2.44,38,224,365,41,15,191
720,2DAeSP,0.6867829719782418,44,68,60.97,25,12,3.56,11,348,161,64,42,182
720,P>2j;Y,0.665187570176399,47,102,45.89,47,17,9.68,39,295,94,68,20,221
720,.<AQs?,0.5246203536688758,33,239,56.94,30,36,7.9,8,277,161,46,71,109
720,I>)um4,0.48895840529267465,43,205,49.76,37,24,4.13,32,295,54,78,66,62
720,\NjC1],0.4320156147264996,38,59,42.67,46,13,7.62,50,437,342,34,10,238
720,-UG\@e,0.3439672858441626,36,33,21.11,50,6,7.81,7,499,187,56,24,273
720,0PCju;,0.338006558637256,31,173,36.43,28,25,0.73,9,454,170,68,73,92
720,2;CqqE,0.3232682830525003,41,123,24.02,20,24,-0.58,11,268,170,75,69,135
720,d<CI/],0.2988775278149692,40,83,28.05,46,13,7.49,57,277,170,39,8,238
720,7;[R@S,0.28126251332411395,40,120,18.75,36,19,5.44,16,268,276,47,24,195
720,h)N\7t,0.2622231612512772,65,26,18.02,50,2,5.35,61,109,218,56,16,337
720,(eB8H=,0.2588594020987723,31,243,31.2,26,41,2.41,2,641,165,24,32,100
720,84/;bK,0.25525789707168756,62,75,18.02,25,16,-7.95,17,206,81,27,56,161
720,;B)Sw(,0.23958291453014435,47,259,21.25,46,30,1.18,20,330,54,48,75,10
720,)Beja5,0.2336917857953541,28,382,36.74,24,58,10.02,3,330,320,68,55,66
720,*QCPf:,0.23297962087091192,28,237,35.64,16,50,-11.6,4,463,170,45,59,87
720,Haju+k,0.21695010441193271,39,56,32.18,50,6,10.3,32,605,342,78,5,298
720,l3h;2l,0.2164610394982291,42,49,25.37,66,6,13.01,65,197,334,27,11,303
720,?7(.oO,0.21205874197095476,92,25,5.42,60,5,-2.54,23,233,50,15,68,178
720,SRrE\R,0.1916836128217748,39,41,17.03,57,7,3.63,42,472,378,36,50,191
720,Y>lqJN,0.1905590921742704,48,79,56.82,70,10,10.47,47,295,351,75,33,174
720,M?cUCD,0.18948444595022668,35,106,35.79,46,13,6.69,36,304,311,50,27,131
720,".4\,iK",0.18221501092283135,44,36,7.76,33,9,-1.13,8,206,280,14,62,161
720,0>1a@R,0.15703078804803527,41,169,59.61,22,27,-6.78,9,295,90,61,24,191
720,Y>lq-N,0.15609985288864572,44,83,56.2,80,10,19.43,47,295,351,75,7,174
720,0+XeWF,0.15166669222207074,32,234,25.57,28,45,-2.26,9,127,263,64,45,139
720,Zmc/mZ,0.14617569906507175,71,7,8.68,100,2,4.89,48,711,311,16,66,225
720,savRR+,0.1373663740025825,36,60,20.59,28,7,4.48,71,605,396,47,41,23
780,>1*;GS,0.9924774036512575,72,121,32.73,47,19,-3.98,22,180,59,27,31,195
780,P>2j;Y,0.665187570176399,47,102,45.89,47,17,9.68,39,295,94,68,20,221
780,.<AQs?,0.5246203536688758,33,239,56.94,30,36,7.9,8,277,161,46,71,109
780,I>)um4,0.48895840529267465,43,205,49.76,37,24,4.13,32,295,54,78,66,62
780,\NjC1],0.4320156147264996,38,59,42.67,46,13,7.62,50,437,342,34,10,238
780,-UG\@e,0.3439672858441626,36,33,21.11,50,6,7.81,7,499,187,56,24,273
780,0PCju;,0.338006558637256,31,173,36.43,28,25,0.73,9,454,170,68,73,92
780,2;CqqE,0.3232682830525003,41,123,24.02,20,24,-0.58,11,268,170,75,69,135
780,d<CI/],0.2988775278149692,40,83,28.05,46,13,7.49,57,277,170,39,8,238
780,7;[R@S,0.28126251332411395,40,120,18.75,36,19,5.44,16,268,276,47,24,195
780,h)N\7t,0.2622231612512772,65,26,18.02,50,2,5.35,61,109,218,56,16,337
780,(eB8H=,0.2588594020987723,31,243,31.2,26,41,2.41,2,641,165,24,32,100
780,84/;bK,0.25525789707168756,62,75,18.02,25,16,-7.95,17,206,81,27,56,161
780,;B)Sw(,0.23958291453014435,47,259,21.25,46,30,1.18,20,330,54,48,75,10
780,)Beja5,0.2336917857953541,28,382,36.74,24,58,10.02,3,330,320,68,55,66
780,*QCPf:,0.23297962087091192,28,237,35.64,16,50,-11.6,4,463,170,45,59,87
780,Haju+k,0.21695010441193271,39,56,32.18,50,6,10.3,32,605,342,78,5,298
780,l3h;2l,0.2164610394982291,42,49,25.37,66,6,13.01,65,197,334,27,11,303
780,?7(.oO,0.21205874197095476,92,25,5.42,60,5,-2.54,23,233,50,15,68,178
780,SRrE\R,0.1916836128217748,39,41,17.03,57,7,3.63,42,472,378,36,50,191
780,M?cUCD,0.18948444595022668,35,106,35.79,46,13,6.69,36,304,311,50,27,131
780,".4\,iK",0.18221501092283135,44,36,7.76,33,9,-1.13,8,206,280,14,62,161
780,Y>lq-N,0.15609985288864572,44,83,56.2,80,10,19.43,47,295,351,75,7,174
780,0+XeWF,0.15166669222207074,32,234,25.57,28,45,-2.26,9,127,263,64,45,139
780,Zmc/mZ,0.14617569906507175,71,7,8.68,100,2,4.89,48,711,311,16,66,225
780,savRR+,0.1373663740025825,36,60,20.59,28,7,4.48,71,605,396,47,41,23
780,TWcCQK,0.13193533161536503,32,64,16.7,30,10,-2.25,43,516,311,34,40,161
780,"0M1@,h",0.12788972819129427,47,234,30.59,41,39,-0.21,9,428,90,31,6,285
780,"0M1@,h",0.12788972819129427,47,234,30.59,41,39,-0.21,9,428,90,31,6,285
780,>W>_s?,0.12762611749828007,32,113,18.39,37,16,10.87,22,516,147,59,71,109
840,>1*;GS,0.9924774036512575,72,121,32.73,47,19,-3.98,22,180,59,27,31,195
840,P>2j;Y,0.665187570176399,47,102,45.89,47,17,9.68,39,295,94,68,20,221
840,.<AQs?,0.5246203536688758,33,239,56.94,30,36,7.9,8,277,161,46,71,109
840,I>)um4,0.48895840529267465,43,205,49.76,37,24,4.13,32,295,54,78,66,62
840,\NjC1],0.4320156147264996,38,59,42.67,46,13,7.62,50,437,342,34,10,238
840,0PCju;,0.338006558637256,31,173,36.43,28,25,0.73,9,454,170,68,73,92
840,2;CqqE,0.3232682830525003,41,123,24.02,20,24,-0.58,11,268,170,75,69,135
840,d<CI/],0.2988775278149692,40,83,28.05,46,13,7.49,57,277,170,39,8,238
840,7;[R@S,0.28126251332411395,40,120,18.75,36,19,5.44,16,268,276,47,24,195
840,h)N\7t,0.2622231612512772,65,26,18.02,50,2,5.35,61,109,218,56,16,337
840,(eB8H=,0.2588594020987723,31,243,31.2,26,41,2.41,2,641,165,24,32,100
840,84/;bK,0.25525789707168756,62,75,18.02,25,16,-7.95,17,206,81,27,56,161
840,;B)Sw(,0.23958291453014435,47,259,21.25,46,30,1.18,20,330,54,48,75,10
840,)Beja5,0.2336917857953541,28,382,36.74,24,58,10.02,3,330,320,68,55,66
840,*QCPf:,0.23297962087091192,28,237,35.64,16,50,-11.6,4,463,170,45,59,87
840,Haju+k,0.21695010441193271,39,56,32.18,50,6,10.3,32,605,342,78,5,298
840,l3h;2l,0.2164610394982291,42,49,25.37,66,6,13.01,65,197,334,27,11,303
840,?7(.oO,0.21205874197095476,92,25,5.42,60,5,-2.54,23,233,50,15,68,178
840,SRrE\R,0.1916836128217748,39,41,17.03,57,7,3.63,42,472,378,36,50,191
840,M?cUCD,0.18948444595022668,35,106,35.79,46,13,6.69,36,304,311,50,27,131
840,".4\,iK",0.18221501092283135,44,36,7.76,33,9,-1.13,8,206,280,14,62,161
840,Y>lq-N,0.15609985288864572,44,83,56.2,80,10,19.43,47,295,351,75,7,174
840,Zmc/mZ,0.14617569906507175,71,7,8.68,100,2,4.89,48,711,311,16,66,225
840,TWcCQK,0.13193533161536503,32,64,16.7,30,10,-2.25,43,516,311,34,40,161
840,"0M1@,h",0.12788972819129427,47,234,30.59,41,39,-0.21,9,428,90,31,6,285
840,"0M1@,h",0.12788972819129427,47,234,30.59,41,39,-0.21,9,428,90,31,6,285
840,>W>_s?,0.12762611749828007,32,113,18.39,37,16,10.87,22,516,147,59,71,109
840,2c]RD(,0.1219496661699951,27,107,17.25,26,19,1.34,11,623,285,47,28,10
840,0J4s.0,0.11619957326181096,31,243,47.41,28,39,1.02,9,401,103,76,8,44
840,T+Ha2Q,0.11508190093868426,41,143,18.89,30,20,4.04,43,127,192,61,11,186
900,>1*;GS,0.9924774036512575,72,121,32.73,47,19,-3.98,22,180,59,27,31,195
900,P>2j;Y,0.665187570176399,47,102,45.89,47,17,9.68,39,295,94,68,20,221
900,.<AQs?,0.5246203536688758,33,239,56.94,30,36,7.9,8,277,161,46,71,109
900,I>)um4,0.48895840529267465,43,205,49.76,37,24,4.13,32,295,54,78,66,62
900,\NjC1],0.4320156147264996,38,59,42.67,46,13,7.62,50,437,342,34,10,238
900,0PCju;,0.338006558637256,31,173,36.43,28,25,0.73,9,454,170,68,73,92
900,2;CqqE,0.3232682830525003,41,123,24.02,20,24,-0.58,11,268,170,75,69,135
900,d<CI/],0.2988775278149692,40,83,28.05,46,13,7.49,57,277,170,39,8,238
900,7;[R@S,0.28126251332411395,40,120,18.75,36,19,5.44,16,268,276,47,24,195
900,h)N\7t,0.2622231612512772,65,26,18.02,50,2,5.35,61,109,218,56,16,337
900,(eB8H=,0.2588594020987723,31,243,31.2,26,41,2.41,2,641,165,24,32,100
900,;B)Sw(,0.23958291453014435,47,259,21.25,46,30,1.18,20,330,54,48,75,10
900,)Beja5,0.2336917857953541,28,382,36.74,24,58,10.02,3,330,320,68,55,66
900,*QCPf:,0.23297962087091192,28,237,35.64,16,50,-11.6,4,463,170,45,59,87
900,Haju+k,0.21695010441193271,39,56,32.18,50,6,10.3,32,605,342,78,5,298
900,l3h;2l,0.2164610394982291,42,49,25.37,66,6,13.01,65,197,334,27,11,303
900,?7(.oO,0.21205874197095476,92,25,5.42,60,5,-2.54,23,233,50,15,68,178
900,SRrE\R,0.1916836128217748,39,41,17.03,57,7,3.63,42,472,378,36,50,191
900,M?cUCD,0.18948444595022668,35,106,35.79,46,13,6.69,36,304,311,50,27,131
900,".4\,iK",0.18221501092283135,44,36,7.76,33,9,-1.13,8,206,280,14,62,161
900,Y>lq-N,0.15609985288864572,44,83,56.2,80,10,19.43,47,295,351,75,7,174
900,Zmc/mZ,0.14617569906507175,71,7,8.68,100,2,4.89,48,711,311,16,66,225
900,TWcCQK,0.13193533161536503,32,64,16.7,30,10,-2.25,43,516,311,34,40,161
900,"0M1@,h",0.12788972819129427,47,234,30.59,41,39,-0.21,9,428,90,31,6,285
900,"0M1@,h",0.12788972819129427,47,234,30.59,41,39,-0.21,9,428,90,31,6,285
900,>W>_s?,0.12762611749828007,32,113,18.39,37,16,10.87,22,516,147,59,71,109
900,2c]RD(,0.1219496661699951,27,107,17.25,26,19,1.34,11,623,285,47,28,10
900,0J4s.0,0.11619957326181096,31,243,47.41,28,39,1.02,9,401,103,76,8,44
900,T+Ha2Q,0.11508190093868426,41,143,18.89,30,20,4.04,43,127,192,61,11,186
900,0>1ac>,0.11260335564157971,34,289,43.57,18,43,-11.5,9,295,90,61,57,105
960,>1*;GS,0.9924774036512575,72,121,32.73,47,19,-3.98,22,180,59,27,31,195
960,P>2j;Y,0.665187570176399,47,102,45.89,47,17,9.68,39,295,94,68,20,221
960,.<AQs?,0.5246203536688758,33,239,56.94,30,36,7.9,8,277,161,46,71,109
960,I>)um4,0.48895840529267465,43,205,49.76,37,24,4.13,32,295,54,78,66,62
960,\NjC1],0.4320156147264996,38,59,42.67,46,13,7.62,50,437,342,34,10,238
960,0PCju;,0.338006558637256,31,173,36.43,28,25,0.73,9,454,170,68,73,92
960,2;CqqE,0.3232682830525003,41,123,24.02,20,24,-0.58,11,268,170,75,69,135
960,d<CI/],0.2988775278149692,40,83,28.05,46,13,7.49,57,277,170,39,8,238
960,7;[R@S,0.28126251332411395,40,120,18.75,36,19,5.44,16,268,276,47,24,195
960,h)N\7t,0.2622231612512772,65,26,18.02,50,2,5.35,61,109,218,56,16,337
960,(eB8H=,0.2588594020987723,31,243,31.2,26,41,2.41,2,641,165,24,32,100
960,;B)Sw(,0.23958291453014435,47,259,21.25,46,30,1.18,20,330,54,48,75,10
960,)Beja5,0.2336917857953541,28,382,36.74,24,58,10.02,3,330,320,68,55,66
960,*QCPf:,0.23297962087091192,28,237,35.64,16,50,-11.6,4,463,170,45,59,87
960,Haju+k,0.21695010441193271,39,56,32.18,50,6,10.3,32,605,342,78,5,298
960,l3h;2l,0.2164610394982291,42,49,25.37,66,6,13.01,65,197,334,27,11,303
960,?7(.oO,0.21205874197095476,92,25,5.42,60,5,-2.54,23,233,50,15,68,178
960,SRrE\R,0.1916836128217748,39,41,17.03,57,7,3.63,42,472,378,36,50,191
960,M?cUCD,0.18948444595022668,35,106,35.79,46,13,6.69,36,304,311,50,27,131
960,".4\,iK",0.18221501092283135,44,36,7.76,33,9,-1.13,8,206,280,14,62,161
960,Y>lq-N,0.15609985288864572,44,83,56.2,80,10,19.43,47,295,351,75,7,174
960,TWcCQK,0.13193533161536503,32,64,16.7,30,10,-2.25,43,516,311,34,40,161
960,"0M1@,h",0.12788972819129427,47,234,30.59,41,39,-0.21,9,428,90,31,6,285
960,"0M1@,h",0.12788972819129427,47,234,30.59,41,39,-0.21,9,428,90,31,6,285
960,>W>_s?,0.12762611749828007,32,113,18.39,37,16,10.87,22,516,147,59,71,109
960,2c]RD(,0.1219496661699951,27,107,17.25,26,19,1.34,11,623,285,47,28,10
960,0J4s.0,0.11619957326181096,31,243,47.41,28,39,1.02,9,401,103,76,8,44
960,T+Ha2Q,0.11508190093868426,41,143,18.89,30,20,4.04,43,127,192,61,11,186
960,0>1ac>,0.11260335564157971,34,289,43.57,18,43,-11.5,9,295,90,61,57,105
960,0QEj.L,0.1103156513199635,37,182,82.07,36,30,4.84,9,463,178,68,8,165
1020,>1*;GS,0.9924774036512575,72,121,32.73,47,19,-3.98,22,180,59,27,31,195
1020,P>2j;Y,0.665187570176399,47,102,45.89,47,17,9.68,39,295,94,68,20,221
1020,.<AQs?,0.5246203536688758,33,239,56.94,30,36,7.9,8,277,161,46,71,109
1020,I>)um4,0.48895840529267465,43,205,49.76,37,24,4.13,32,295,54,78,66,62
1020,\NjC1],0.4320156147264996,38,59,42.67,46,13,7.62,50,437,342,34,10,238
1020,0PCju;,0.338006558637256,31,173,36.43,28,25,0.73,9,454,170,68,73,92
1020,2;CqqE,0.3232682830525003,41,123,24.02,20,24,-0.58,11,268,170,75,69,135
1020,d<CI/],0.2988775278149692,40,83,28.05,46,13,7.49,57,277,170,39,8,238
1020,7;[R@S,0.28126251332411395,40,120,18.75,36,19,5.44,16,268,276,47,24,195
1020,(eB8H=,0.2588594020987723,31,243,31.2,26,41,2.41,2,641,165,24,32,100
1020,;B)Sw(,0.23958291453014435,47,259,21.25,46,30,1.18,20,330,54,48,75,10
1020,)Beja5,0.2336917857953541,28,382,36.74,24,58,10.02,3,330,320,68,55,66
1020,*QCPf:,0.23297962087091192,28,237,35.64,16,50,-11.6,4,463,170,45,59,87
1020,Haju+k,0.21695010441193271,39,56,32.18,50,6,10.3,32,605,342,78,5,298
1020,l3h;2l,0.2164610394982291,42,49,25.37,66,6,13.01,65,197,334,27,11,303
1020,?7(.oO,0.21205874197095476,92,25,5.42,60,5,-2.54,23,233,50,15,68,178
1020,M?cUCD,0.18948444595022668,35,106,35.79,46,13,6.69,36,304,311,50,27,131
1020,".4\,iK",0.18221501092283135,44,36,7.76,33,9,-1.13,8,206,280,14,62,161
1020,TWcCQK,0.13193533161536503,32,64,16.7,30,10,-2.25,43,516,311,34,40,161
1020,"0M1@,h",0.12788972819129427,47,234,30.59,41,39,-0.21,9,428,90,31,6,285
1020,"0M1@,h",0.12788972819129427,47,234,30.59,41,39,-0.21,9,428,90,31,6,285
1020,>W>_s?,0.12762611749828007,32,113,18.39,37,16,10.87,22,516,147,59,71,109
1020,2c]RD(,0.1219496661699951,27,107,17.25,26,19,1.34,11,623,285,47,28,10
1020,0J4s.0,0.11619957326181096,31,243,47.41,28,39,1.02,9,401,103,76,8,44
1020,T+Ha2Q,0.11508190093868426,41,143,18.89,30,20,4.04,43,127,192,61,11,186
1020,0QEj.L,0.1103156513199635,37,182,82.07,36,30,4.84,9,463,178,68,8,165
1020,0QEj*m,0.1096597574101598,38,158,80.35,33,27,5.37,9,463,178,68,4,307
1020,n>nqAN,0.1079752420788251,36,68,16.2,37,8,-3.0,67,295,360,75,25,174
1020,",_w9SR",0.10620009795547583,37,56,16.2,23,13,4.82,6,587,400,25,42,191
1020,0V4s.0,0.10265138097455762,34,203,41.27,37,35,11.59,9,508,103,76,8,44
1080,>1*;GS,0.9924774036512575,72,121,32.73,47,19,-3.98,22,180,59,27,31,195
1080,P>2j;Y,0.665187570176399,47,102,45.89,47,17,9.68,39,295,94,68,20,221
1080,.<AQs?,0.5246203536688758,33,239,56.94,30,36,7.9,8,277,161,46,71,109
1080,I>)um4,0.48895840529267465,43,205,49.76,37,24,4.13,32,295,54,78,66,62
1080,\NjC1],0.4320156147264996,38,59,42.67,46,13,7.62,50,437,342,34,10,238
1080,0PCju;,0.338006558637256,31,173,36.43,28,25,0.73,9,454,170,68,73,92
1080,2;CqqE,0.3232682830525003,41,123,24.02,20,24,-0.58,11,268,170,75,69,135
1080,d<CI/],0.2988775278149692,40,83,28.05,46,13,7.49,57,277,170,39,8,238
1080,7;[R@S,0.28126251332411395,40,120,18.75,36,19,5.44,16,268,276,47,24,195
1080,(eB8H=,0.2588594020987723,31,243,31.2,26,41,2.41,2,641,165,24,32,100
1080,;B)Sw(,0.23958291453014435,47,259,21.25,46,30,1.18,20,330,54,48,75,10
1080,)Beja5,0.2336917857953541,28,382,36.74,24,58,10.02,3,330,320,68,55,66
1080,*QCPf:,0.23297962087091192,28,237,35.64,16,50,-11.6,4,463,170,45,59,87
1080,Haju+k,0.21695010441193271,39,56,32.18,50,6,10.3,32,605,342,78,5,298
1080,l3h;2l,0.2164610394982291,42,49,25.37,66,6,13.01,65,197,334,27,11,303
1080,?7(.oO,0.21205874197095476,92,25,5.42,60,5,-2.54,23,233,50,15,68,178
1080,M?cUCD,0.18948444595022668,35,106,35.79,46,13,6.69,36,304,311,50,27,131
1080,".4\,iK",0.18221501092283135,44,36,7.76,33,9,-1.13,8,206,280,14,62,161
1080,TWcCQK,0.13193533161536503,32,64,16.7,30,10,-2.25,43,516,311,34,40,161
1080,"0M1@,h",0.12788972819129427,47,234,30.59,41,39,-0.21,9,428,90,31,6,285
1080,"0M1@,h",0.12788972819129427,47,234,30.59,41,39,-0.21,9,428,90,31,6,285
1080,>W>_s?,0.12762611749828007,32,113,18.39,37,16,10.87,22,516,147,59,71,109
1080,2c]RD(,0.1219496661699951,27,107,17.25,26,19,1.34,11,623,285,47,28,10
1080,0J4s.0,0.11619957326181096,31,243,47.41,28,39,1.02,9,401,103,76,8,44
1080,T+Ha2Q,0.11508190093868426,41,143,18.89,30,20,4.04,43,127,192,61,11,186
1080,0QEj*m,0.1096597574101598,38,158,80.35,33,27,5.37,9,463,178,68,4,307
1080,",_w9SR",0.10620009795547583,37,56,16.2,23,13,4.82,6,587,400,25,42,191
1080,0QEj.a,0.09811657833789655,37,161,70.83,24,25,-4.77,9,463,178,68,8,255
1080,":L1T,O",0.09710411625842875,43,176,59.13,37,27,5.21,19,419,90,49,6,178
1080,"0L1T,[",0.0960504004568044,39,243,58.39,31,41,-0.01,9,419,90,49,6,229
1140,>1*;GS,0.9924774036512575,72,121,32.73,47,19,-3.98,22,180,59,27,31,195
1140,P>2j;Y,0.665187570176399,47,102,45.89,47,17,9.68,39,295,94,68,20,221
1140,.<AQs?,0.5246203536688758,33,239,56.94,30,36,7.9,8,277,161,46,71,109
1140,I>)um4,0.48895840529267465,43,205,49.76,37,24,4.13,32,295,54,78,66,62
1140,\NjC1],0.4320156147264996,38,59,42.67,46,13,7.62,50,437,342,34,10,238
1140,0PCju;,0.338006558637256,31,173,36.43,28,25,0.73,9,454,170,68,73,92
1140,2;CqqE,0.3232682830525003,41,123,24.02,20,24,-0.58,11,268,170,75,69,135
1140,d<CI/],0.2988775278149692,40,83,28.05,46,13,7.49,57,277,170,39,8,238
1140,7;[R@S,0.28126251332411395,40,120,18.75,36,19,5.44,16,268,276,47,24,195
1140,(eB8H=,0.2588594020987723,31,243,31.2,26,41,2.41,2,641,165,24,32,100
1140,)Beja5,0.2336917857953541,28,382,36.74,24,58,10.02,3,330,320,68,55,66
1140,*QCPf:,0.23297962087091192,28,237,35.64,16,50,-11.6,4,463,170,45,59,87
1140,Haju+k,0.21695010441193271,39,56,32.18,50,6,10.3,32,605,342,78,5,298
1140,l3h;2l,0.2164610394982291,42,49,25.37,66,6,13.01,65,197,334,27,11,303
1140,?7(.oO,0.21205874197095476,92,25,5.42,60,5,-2.54,23,233,50,15,68,178
1140,M?cUCD,0.18948444595022668,35,106,35.79,46,13,6.69,36,304,311,50,27,131
1140,".4\,iK",0.18221501092283135,44,36,7.76,33,9,-1.13,8,206,280,14,62,161
1140,TWcCQK,0.13193533161536503,32,64,16.7,30,10,-2.25,43,516,311,34,40,161
1140,"0M1@,h",0.12788972819129427,47,234,30.59,41,39,-0.21,9,428,90,31,6,285
1140,"0M1@,h",0.12788972819129427,47,234,30.59,41,39,-0.21,9,428,90,31,6,285
1140,>W>_s?,0.12762611749828007,32,113,18.39,37,16,10.87,22,516,147,59,71,109
1140,2c]RD(,0.1219496661699951,27,107,17.25,26,19,1.34,11,623,285,47,28,10
1140,0J4s.0,0.11619957326181096,31,243,47.41,28,39,1.02,9,401,103,76,8,44
1140,T+Ha2Q,0.11508190093868426,41,143,18.89,30,20,4.04,43,127,192,61,11,186
1140,0QEj*m,0.1096597574101598,38,158,80.35,33,27,5.37,9,463,178,68,4,307
1140,",_w9SR",0.10620009795547583,37,56,16.2,23,13,4.82,6,587,400,25,42,191
1140,0QEj.a,0.09811657833789655,37,161,70.83,24,25,-4.77,9,463,178,68,8,255
