iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_len,parameters.ott_percent,parameters.ott_bw,parameters.tps_qty_index,parameters.max_risk
1890,Elamd,0.19133006731284385,53,67,5.13,58,78,13.87,25,272,144,109,52
1890,Elamf,0.19133006731284385,53,67,5.13,58,78,13.87,25,272,144,109,53
1890,ElwmO,0.17460683333564908,73,19,6.74,70,31,19.54,25,272,180,109,37
1890,El5mO,0.1694658593963151,43,73,-2.83,49,87,13.82,25,272,71,109,37
1890,NjafO,0.16166465324548496,48,56,10.39,52,69,2.1,29,267,144,98,37
1890,mljmv,0.15357523212579,63,41,10.44,63,46,5.51,45,272,159,109,64
1890,+mTNe,0.147532806376296,39,99,6.06,38,108,-13.16,12,275,122,60,52
1890,alamO,0.14641007519441512,50,48,-0.79,56,53,-5.86,39,272,144,109,37
1890,2MNfe,0.14029554375440295,47,100,12.38,47,109,2.82,15,194,113,98,52
1890,dIT(e,0.1390326477164157,39,38,10.56,39,56,-3.79,40,184,122,0,52
1890,`Ia(v,0.13649029015444847,43,16,14.01,32,31,-4.63,38,184,144,0,64
1890,^lamO,0.1351468344280352,49,51,0.93,58,53,0.61,37,272,144,109,37
1890,ElgmO,0.13363215638155937,54,55,1.48,60,60,8.46,25,272,154,109,37
1890,7MNfe,0.1307471117025581,44,89,9.86,49,95,12.17,18,194,113,98,52
1890,-MTfe,0.12813917831694008,46,97,15.1,45,107,4.91,13,194,122,98,52
1890,ElaYO,0.12730939078820755,50,69,2.74,54,73,7.59,25,272,144,78,37
1890,pMTfe,0.12354310632318502,56,39,11.29,47,53,-11.76,46,194,122,98,52
1890,[mTWe,0.12324184159744853,40,60,0.91,47,71,-0.49,36,275,122,74,52
1890,Ega@O,0.1213490476285236,54,59,17.86,50,67,10.21,25,259,144,38,37
1890,4MOfO,0.12018419563272294,47,85,21.94,43,94,4.57,16,194,114,98,37
1890,4MOf^,0.1194821174956401,47,88,23.37,45,96,8.25,16,194,114,98,48
1890,4MOfs,0.1194821174956401,47,88,23.37,47,101,14.92,16,194,114,98,62
1890,4MOfl,0.1194821174956401,47,88,23.37,47,100,11.17,16,194,114,98,57
1890,4MOhs,0.11907929852356906,50,88,23.07,52,98,14.35,16,194,114,101,62
1890,`Naf`,0.11616884385659217,73,15,21.32,48,35,8.24,38,196,144,98,49
1890,[mTNt,0.11506251437123582,41,60,1.2,42,70,-5.36,36,275,122,60,63
1890,Llamv,0.1141215676755702,56,64,2.79,56,73,-3.94,28,272,144,109,64
1890,Llamv,0.1141215676755702,56,64,2.79,56,73,-3.94,28,272,144,109,64
1890,eFT(e,0.11395780733424807,45,33,11.89,39,53,-1.93,41,176,122,0,52
1980,[Ig(b,0.8743419542702832,70,10,33.04,31,19,-1.94,36,184,154,0,50
1980,V]aNO,0.3741071448708193,57,33,19.86,45,42,10.52,33,234,144,60,37
1980,V?aNO,0.316454883373973,50,6,8.47,36,11,-6.55,33,158,144,60,37
1980,VmaNI,0.31521935946369456,45,48,16.02,41,60,-6.75,33,275,144,60,33
1980,l;Nf],0.24307720380252154,66,21,17.85,41,39,-1.74,44,148,113,98,47
1980,mmaNO,0.23127477355840662,46,49,13.74,45,57,5.26,45,275,144,60,37
1980,Vm_NO,0.22254312618440414,46,58,11.62,43,69,-6.89,33,275,141,60,37
1980,lJaf],0.20631493329933165,66,9,14.38,35,17,-11.64,44,186,144,98,47
1980,Elamd,0.19133006731284385,53,67,5.13,58,78,13.87,25,272,144,109,52
1980,Elamf,0.19133006731284385,53,67,5.13,58,78,13.87,25,272,144,109,53
1980,VmeNO,0.1833444522011798,44,49,6.84,49,55,25.07,33,275,150,60,37
1980,ElwmO,0.17460683333564908,73,19,6.74,70,31,19.54,25,272,180,109,37
1980,El5mO,0.1694658593963151,43,73,-2.83,49,87,13.82,25,272,71,109,37
1980,NjafO,0.16166465324548496,48,56,10.39,52,69,2.1,29,267,144,98,37
1980,lraf],0.1536499087734531,50,50,7.07,54,59,-0.43,44,287,144,98,47
1980,mljmv,0.15357523212579,63,41,10.44,63,46,5.51,45,272,159,109,64
1980,+mTNe,0.147532806376296,39,99,6.06,38,108,-13.16,12,275,122,60,52
1980,VfaNO,0.14364910966635303,40,52,2.51,46,60,12.53,33,257,144,60,37
1980,dIT(e,0.1390326477164157,39,38,10.56,39,56,-3.79,40,184,122,0,52
1980,`Ia(v,0.13649029015444847,43,16,14.01,32,31,-4.63,38,184,144,0,64
1980,^lamO,0.1351468344280352,49,51,0.93,58,53,0.61,37,272,144,109,37
1980,ElgmO,0.13363215638155937,54,55,1.48,60,60,8.46,25,272,154,109,37
1980,7MNfe,0.1307471117025581,44,89,9.86,49,95,12.17,18,194,113,98,52
1980,VmvNO,0.12830138115382503,50,12,4.39,53,26,5.3,33,275,178,60,37
1980,VmvNO,0.12830138115382503,50,12,4.39,53,26,5.3,33,275,178,60,37
1980,-MTfe,0.12813917831694008,46,97,15.1,45,107,4.91,13,194,122,98,52
1980,[mTWe,0.12324184159744853,40,60,0.91,47,71,-0.49,36,275,122,74,52
1980,Vma8O,0.12194328246010307,45,55,5.42,47,65,11.32,33,275,144,25,37
1980,4MOfO,0.12018419563272294,47,85,21.94,43,94,4.57,16,194,114,98,37
1980,4MOf^,0.1194821174956401,47,88,23.37,45,96,8.25,16,194,114,98,48
2070,[Ig(b,0.8743419542702832,70,10,33.04,31,19,-1.94,36,184,154,0,50
2070,V]aNO,0.3741071448708193,57,33,19.86,45,42,10.52,33,234,144,60,37
2070,V?aNO,0.316454883373973,50,6,8.47,36,11,-6.55,33,158,144,60,37
2070,VmaNI,0.31521935946369456,45,48,16.02,41,60,-6.75,33,275,144,60,33
2070,l;Nf],0.24307720380252154,66,21,17.85,41,39,-1.74,44,148,113,98,47
2070,WlamH,0.2316271340346576,47,48,2.46,57,54,5.41,34,272,144,109,32
2070,mmaNO,0.23127477355840662,46,49,13.74,45,57,5.26,45,275,144,60,37
2070,Vm_NO,0.22254312618440414,46,58,11.62,43,69,-6.89,33,275,141,60,37
2070,/eamO,0.2071337332786761,51,78,5.98,51,84,-9.2,14,254,144,109,37
2070,Elamd,0.19133006731284385,53,67,5.13,58,78,13.87,25,272,144,109,52
2070,Elamf,0.19133006731284385,53,67,5.13,58,78,13.87,25,272,144,109,53
2070,ElwmO,0.17460683333564908,73,19,6.74,70,31,19.54,25,272,180,109,37
2070,El5mO,0.1694658593963151,43,73,-2.83,49,87,13.82,25,272,71,109,37
2070,WlSmv,0.16232675340916103,53,60,2.68,52,71,-6.84,34,272,121,109,64
2070,NjafO,0.16166465324548496,48,56,10.39,52,69,2.1,29,267,144,98,37
2070,AlamO,0.15947576406493083,54,68,5.48,51,76,-12.8,23,272,144,109,37
2070,lraf],0.1536499087734531,50,50,7.07,54,59,-0.43,44,287,144,98,47
2070,mljmv,0.15357523212579,63,41,10.44,63,46,5.51,45,272,159,109,64
2070,+mTNe,0.147532806376296,39,99,6.06,38,108,-13.16,12,275,122,60,52
2070,VfaNO,0.14364910966635303,40,52,2.51,46,60,12.53,33,257,144,60,37
2070,`Ia(v,0.13649029015444847,43,16,14.01,32,31,-4.63,38,184,144,0,64
2070,/labO,0.1361205239103737,44,81,4.7,47,90,-2.64,14,272,144,92,37
2070,ElgmO,0.13363215638155937,54,55,1.48,60,60,8.46,25,272,154,109,37
2070,7MNfe,0.1307471117025581,44,89,9.86,49,95,12.17,18,194,113,98,52
2070,VmvNO,0.12830138115382503,50,12,4.39,53,26,5.3,33,275,178,60,37
2070,VmvNO,0.12830138115382503,50,12,4.39,53,26,5.3,33,275,178,60,37
2070,-MTfe,0.12813917831694008,46,97,15.1,45,107,4.91,13,194,122,98,52
2070,/namO,0.12798177830724067,48,90,-1.54,49,91,-13.53,14,277,144,109,37
2070,Wlaiv,0.12619200435354758,46,54,0.92,60,66,17.11,34,272,144,103,64
2070,/kd@O,0.12359417828866608,49,73,17.27,52,78,10.93,14,270,149,38,37
2160,[Ig(b,0.8743419542702832,70,10,33.04,31,19,-1.94,36,184,154,0,50
2160,V]aNO,0.3741071448708193,57,33,19.86,45,42,10.52,33,234,144,60,37
2160,VmaNI,0.31521935946369456,45,48,16.02,41,60,-6.75,33,275,144,60,33
2160,mmaNO,0.23127477355840662,46,49,13.74,45,57,5.26,45,275,144,60,37
2160,/eamO,0.2071337332786761,51,78,5.98,51,84,-9.2,14,254,144,109,37
2160,Elamd,0.19133006731284385,53,67,5.13,58,78,13.87,25,272,144,109,52
2160,Elamf,0.19133006731284385,53,67,5.13,58,78,13.87,25,272,144,109,53
2160,ElwmO,0.17460683333564908,73,19,6.74,70,31,19.54,25,272,180,109,37
2160,El5mO,0.1694658593963151,43,73,-2.83,49,87,13.82,25,272,71,109,37
2160,WlSmv,0.16232675340916103,53,60,2.68,52,71,-6.84,34,272,121,109,64
2160,NjafO,0.16166465324548496,48,56,10.39,52,69,2.1,29,267,144,98,37
2160,AlamO,0.15947576406493083,54,68,5.48,51,76,-12.8,23,272,144,109,37
2160,lraf],0.1536499087734531,50,50,7.07,54,59,-0.43,44,287,144,98,47
2160,mljmv,0.15357523212579,63,41,10.44,63,46,5.51,45,272,159,109,64
2160,+mTNe,0.147532806376296,39,99,6.06,38,108,-13.16,12,275,122,60,52
2160,VfaNO,0.14364910966635303,40,52,2.51,46,60,12.53,33,257,144,60,37
2160,`Ia(v,0.13649029015444847,43,16,14.01,32,31,-4.63,38,184,144,0,64
2160,/labO,0.1361205239103737,44,81,4.7,47,90,-2.64,14,272,144,92,37
2160,ElgmO,0.13363215638155937,54,55,1.48,60,60,8.46,25,272,154,109,37
2160,7MNfe,0.1307471117025581,44,89,9.86,49,95,12.17,18,194,113,98,52
2160,VmvNO,0.12830138115382503,50,12,4.39,53,26,5.3,33,275,178,60,37
2160,VmvNO,0.12830138115382503,50,12,4.39,53,26,5.3,33,275,178,60,37
2160,-MTfe,0.12813917831694008,46,97,15.1,45,107,4.91,13,194,122,98,52
2160,/namO,0.12798177830724067,48,90,-1.54,49,91,-13.53,14,277,144,109,37
2160,/kd@O,0.12359417828866608,49,73,17.27,52,78,10.93,14,270,149,38,37
2160,[mTWe,0.12324184159744853,40,60,0.91,47,71,-0.49,36,275,122,74,52
2160,4MOfO,0.12018419563272294,47,85,21.94,43,94,4.57,16,194,114,98,37
2160,NBamY,0.11942665838485383,69,13,14.47,58,29,5.29,29,166,144,109,44
2160,4MOhs,0.11907929852356906,50,88,23.07,52,98,14.35,16,194,114,101,62
2160,[aTmA,0.1187640598061576,47,46,5.76,46,52,-3.08,36,244,122,109,27
2250,[Ig(b,0.8743419542702832,70,10,33.04,31,19,-1.94,36,184,154,0,50
2250,NCa@Y,0.51401737243337,53,13,16.8,51,29,-2.51,29,168,144,38,44
2250,V]aNO,0.3741071448708193,57,33,19.86,45,42,10.52,33,234,144,60,37
2250,[AT@V,0.34348978147739867,47,23,13.15,47,38,12.89,36,163,122,38,42
2250,VmaNI,0.31521935946369456,45,48,16.02,41,60,-6.75,33,275,144,60,33
2250,Nkc@Y,0.2745908477069392,50,56,14.98,48,66,-7.35,29,270,147,38,44
2250,[kT@=,0.2574416521240455,45,31,12.64,38,31,-6.42,36,270,122,38,25
2250,mmaNO,0.23127477355840662,46,49,13.74,45,57,5.26,45,275,144,60,37
2250,/eamO,0.2071337332786761,51,78,5.98,51,84,-9.2,14,254,144,109,37
2250,[kT@m,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,58
2250,[kT@h,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,55
2250,NJa@Y,0.1956352402279647,47,23,7.11,61,36,21.61,29,186,144,38,44
2250,Elamd,0.19133006731284385,53,67,5.13,58,78,13.87,25,272,144,109,52
2250,Elamf,0.19133006731284385,53,67,5.13,58,78,13.87,25,272,144,109,53
2250,Nka@q,0.18708369194520802,50,61,9.09,52,74,7.02,29,270,144,38,61
2250,NkabY,0.18522112931513035,49,57,6.45,48,72,-3.03,29,270,144,92,44
2250,*ka@Y,0.17798227903838837,48,91,10.51,50,98,4.17,11,270,144,38,44
2250,NMa@Y,0.1767642468832302,45,24,7.48,64,39,32.89,29,194,144,38,44
2250,ElwmO,0.17460683333564908,73,19,6.74,70,31,19.54,25,272,180,109,37
2250,qka@Y,0.17211723502126994,46,49,4.26,55,56,12.52,47,270,144,38,44
2250,WlSmv,0.16232675340916103,53,60,2.68,52,71,-6.84,34,272,121,109,64
2250,NjafO,0.16166465324548496,48,56,10.39,52,69,2.1,29,267,144,98,37
2250,AlamO,0.15947576406493083,54,68,5.48,51,76,-12.8,23,272,144,109,37
2250,",ma6w",0.15532326288665851,47,91,27.89,46,100,-2.92,12,275,144,22,65
2250,",ma6s",0.15532326288665851,47,91,27.89,46,100,-2.92,12,275,144,22,62
2250,",ma6w",0.15532326288665851,47,91,27.89,46,100,-2.92,12,275,144,22,65
2250,",ma6f",0.15532326288665851,47,91,27.89,46,99,-3.06,12,275,144,22,53
2250,",ma6o",0.15532326288665851,47,91,27.89,46,100,-2.92,12,275,144,22,59
2250,lraf],0.1536499087734531,50,50,7.07,54,59,-0.43,44,287,144,98,47
2250,mljmv,0.15357523212579,63,41,10.44,63,46,5.51,45,272,159,109,64
2340,[Ig(b,0.8743419542702832,70,10,33.04,31,19,-1.94,36,184,154,0,50
2340,NCa@Y,0.51401737243337,53,13,16.8,51,29,-2.51,29,168,144,38,44
2340,V]aNO,0.3741071448708193,57,33,19.86,45,42,10.52,33,234,144,60,37
2340,[AT@V,0.34348978147739867,47,23,13.15,47,38,12.89,36,163,122,38,42
2340,[kT@=,0.2574416521240455,45,31,12.64,38,31,-6.42,36,270,122,38,25
2340,mmaNO,0.23127477355840662,46,49,13.74,45,57,5.26,45,275,144,60,37
2340,/eamO,0.2071337332786761,51,78,5.98,51,84,-9.2,14,254,144,109,37
2340,[kT@m,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,58
2340,[kT@h,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,55
2340,Elamd,0.19133006731284385,53,67,5.13,58,78,13.87,25,272,144,109,52
2340,Elamf,0.19133006731284385,53,67,5.13,58,78,13.87,25,272,144,109,53
2340,Nka@q,0.18708369194520802,50,61,9.09,52,74,7.02,29,270,144,38,61
2340,NkabY,0.18522112931513035,49,57,6.45,48,72,-3.03,29,270,144,92,44
2340,*ka@Y,0.17798227903838837,48,91,10.51,50,98,4.17,11,270,144,38,44
2340,NMa@Y,0.1767642468832302,45,24,7.48,64,39,32.89,29,194,144,38,44
2340,ElwmO,0.17460683333564908,73,19,6.74,70,31,19.54,25,272,180,109,37
2340,qka@Y,0.17211723502126994,46,49,4.26,55,56,12.52,47,270,144,38,44
2340,WlSmv,0.16232675340916103,53,60,2.68,52,71,-6.84,34,272,121,109,64
2340,NjafO,0.16166465324548496,48,56,10.39,52,69,2.1,29,267,144,98,37
2340,AlamO,0.15947576406493083,54,68,5.48,51,76,-12.8,23,272,144,109,37
2340,",ma6w",0.15532326288665851,47,91,27.89,46,100,-2.92,12,275,144,22,65
2340,",ma6w",0.15532326288665851,47,91,27.89,46,100,-2.92,12,275,144,22,65
2340,",ma6f",0.15532326288665851,47,91,27.89,46,99,-3.06,12,275,144,22,53
2340,",ma6o",0.15532326288665851,47,91,27.89,46,100,-2.92,12,275,144,22,59
2340,lraf],0.1536499087734531,50,50,7.07,54,59,-0.43,44,287,144,98,47
2340,mljmv,0.15357523212579,63,41,10.44,63,46,5.51,45,272,159,109,64
2340,8PO+s,0.15231237001326917,42,90,18.73,43,94,28.18,18,201,114,5,62
2340,8le+s,0.150210641571182,46,71,19.4,50,73,25.54,18,272,150,5,62
2340,[kb@V,0.14381779067455144,47,48,4.44,50,61,-0.64,36,270,145,38,42
2340,[kT@Z,0.14353453991653495,42,52,4.18,45,68,-7.04,36,270,122,38,45
2430,[Ig(b,0.8743419542702832,70,10,33.04,31,19,-1.94,36,184,154,0,50
2430,NCa@Y,0.51401737243337,53,13,16.8,51,29,-2.51,29,168,144,38,44
2430,V]aNO,0.3741071448708193,57,33,19.86,45,42,10.52,33,234,144,60,37
2430,[AT@V,0.34348978147739867,47,23,13.15,47,38,12.89,36,163,122,38,42
2430,[kT@=,0.2574416521240455,45,31,12.64,38,31,-6.42,36,270,122,38,25
2430,mmaNO,0.23127477355840662,46,49,13.74,45,57,5.26,45,275,144,60,37
2430,/eamO,0.2071337332786761,51,78,5.98,51,84,-9.2,14,254,144,109,37
2430,[kT@m,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,58
2430,[kT@h,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,55
2430,Elamd,0.19133006731284385,53,67,5.13,58,78,13.87,25,272,144,109,52
2430,Elamf,0.19133006731284385,53,67,5.13,58,78,13.87,25,272,144,109,53
2430,Nka@q,0.18708369194520802,50,61,9.09,52,74,7.02,29,270,144,38,61
2430,NkabY,0.18522112931513035,49,57,6.45,48,72,-3.03,29,270,144,92,44
2430,*ka@Y,0.17798227903838837,48,91,10.51,50,98,4.17,11,270,144,38,44
2430,NMa@Y,0.1767642468832302,45,24,7.48,64,39,32.89,29,194,144,38,44
2430,ElwmO,0.17460683333564908,73,19,6.74,70,31,19.54,25,272,180,109,37
2430,WlSmv,0.16232675340916103,53,60,2.68,52,71,-6.84,34,272,121,109,64
2430,NjafO,0.16166465324548496,48,56,10.39,52,69,2.1,29,267,144,98,37
2430,AlamO,0.15947576406493083,54,68,5.48,51,76,-12.8,23,272,144,109,37
2430,",ma6w",0.15532326288665851,47,91,27.89,46,100,-2.92,12,275,144,22,65
2430,",ma6w",0.15532326288665851,47,91,27.89,46,100,-2.92,12,275,144,22,65
2430,",ma6f",0.15532326288665851,47,91,27.89,46,99,-3.06,12,275,144,22,53
2430,",ma6o",0.15532326288665851,47,91,27.89,46,100,-2.92,12,275,144,22,59
2430,lraf],0.1536499087734531,50,50,7.07,54,59,-0.43,44,287,144,98,47
2430,8PO+s,0.15231237001326917,42,90,18.73,43,94,28.18,18,201,114,5,62
2430,[kb@V,0.14381779067455144,47,48,4.44,50,61,-0.64,36,270,145,38,42
2430,[kT@Z,0.14353453991653495,42,52,4.18,45,68,-7.04,36,270,122,38,45
2430,NkaAY,0.14336611199281396,49,57,4.49,54,72,4.13,29,270,144,40,44
2430,/ga6B,0.1419238394385583,43,64,19.4,36,77,-26.27,14,259,144,22,28
2430,Nku@Y,0.14106444182228856,43,23,5.0,61,36,17.1,29,270,177,38,44
2520,[Ig(b,0.8743419542702832,70,10,33.04,31,19,-1.94,36,184,154,0,50
2520,NCa@Y,0.51401737243337,53,13,16.8,51,29,-2.51,29,168,144,38,44
2520,V]aNO,0.3741071448708193,57,33,19.86,45,42,10.52,33,234,144,60,37
2520,[AT@V,0.34348978147739867,47,23,13.15,47,38,12.89,36,163,122,38,42
2520,[kT@=,0.2574416521240455,45,31,12.64,38,31,-6.42,36,270,122,38,25
2520,mmaNO,0.23127477355840662,46,49,13.74,45,57,5.26,45,275,144,60,37
2520,/eamO,0.2071337332786761,51,78,5.98,51,84,-9.2,14,254,144,109,37
2520,[kT@m,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,58
2520,[kT@h,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,55
2520,Elamf,0.19133006731284385,53,67,5.13,58,78,13.87,25,272,144,109,53
2520,Nka@q,0.18708369194520802,50,61,9.09,52,74,7.02,29,270,144,38,61
2520,NkabY,0.18522112931513035,49,57,6.45,48,72,-3.03,29,270,144,92,44
2520,ukP@A,0.1824746403645305,57,28,26.58,54,33,13.47,49,270,116,38,27
2520,*ka@Y,0.17798227903838837,48,91,10.51,50,98,4.17,11,270,144,38,44
2520,ElwmO,0.17460683333564908,73,19,6.74,70,31,19.54,25,272,180,109,37
2520,)ka@B,0.16756988771801093,50,81,30.05,42,91,-10.45,11,270,144,38,28
2520,jkT@A,0.16280245418461262,48,31,22.63,36,44,-17.34,43,270,122,38,27
2520,WlSmv,0.16232675340916103,53,60,2.68,52,71,-6.84,34,272,121,109,64
2520,NjafO,0.16166465324548496,48,56,10.39,52,69,2.1,29,267,144,98,37
2520,AlamO,0.15947576406493083,54,68,5.48,51,76,-12.8,23,272,144,109,37
2520,",ma6w",0.15532326288665851,47,91,27.89,46,100,-2.92,12,275,144,22,65
2520,",ma6w",0.15532326288665851,47,91,27.89,46,100,-2.92,12,275,144,22,65
2520,",ma6f",0.15532326288665851,47,91,27.89,46,99,-3.06,12,275,144,22,53
2520,",ma6o",0.15532326288665851,47,91,27.89,46,100,-2.92,12,275,144,22,59
2520,lraf],0.1536499087734531,50,50,7.07,54,59,-0.43,44,287,144,98,47
2520,8PO+s,0.15231237001326917,42,90,18.73,43,94,28.18,18,201,114,5,62
2520,[kb@V,0.14381779067455144,47,48,4.44,50,61,-0.64,36,270,145,38,42
2520,/ga6B,0.1419238394385583,43,64,19.4,36,77,-26.27,14,259,144,22,28
2520,Nku@Y,0.14106444182228856,43,23,5.0,61,36,17.1,29,270,177,38,44
2520,okT@A,0.13770491836161186,51,27,16.14,40,42,-6.04,46,270,122,38,27
2610,[Ig(b,0.8743419542702832,70,10,33.04,31,19,-1.94,36,184,154,0,50
2610,NCa@Y,0.51401737243337,53,13,16.8,51,29,-2.51,29,168,144,38,44
2610,(ka@B,0.3351138071937998,51,86,20.46,42,94,-10.99,10,270,144,38,28
2610,/ka@n,0.23215169609637273,46,80,12.74,51,90,8.72,14,270,144,38,59
2610,mmaNO,0.23127477355840662,46,49,13.74,45,57,5.26,45,275,144,60,37
2610,/eamO,0.2071337332786761,51,78,5.98,51,84,-9.2,14,254,144,109,37
2610,[kT@m,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,58
2610,[kT@h,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,55
2610,Elamf,0.19133006731284385,53,67,5.13,58,78,13.87,25,272,144,109,53
2610,Nka@q,0.18708369194520802,50,61,9.09,52,74,7.02,29,270,144,38,61
2610,NkabY,0.18522112931513035,49,57,6.45,48,72,-3.03,29,270,144,92,44
2610,*ka@Y,0.17798227903838837,48,91,10.51,50,98,4.17,11,270,144,38,44
2610,ElwmO,0.17460683333564908,73,19,6.74,70,31,19.54,25,272,180,109,37
2610,)ka@B,0.16756988771801093,50,81,30.05,42,91,-10.45,11,270,144,38,28
2610,jkT@A,0.16280245418461262,48,31,22.63,36,44,-17.34,43,270,122,38,27
2610,WlSmv,0.16232675340916103,53,60,2.68,52,71,-6.84,34,272,121,109,64
2610,/ka@_,0.16178706639263224,45,80,6.92,50,91,3.68,14,270,144,38,48
2610,NjafO,0.16166465324548496,48,56,10.39,52,69,2.1,29,267,144,98,37
2610,AlamO,0.15947576406493083,54,68,5.48,51,76,-12.8,23,272,144,109,37
2610,",ma6w",0.15532326288665851,47,91,27.89,46,100,-2.92,12,275,144,22,65
2610,",ma6w",0.15532326288665851,47,91,27.89,46,100,-2.92,12,275,144,22,65
2610,",ma6f",0.15532326288665851,47,91,27.89,46,99,-3.06,12,275,144,22,53
2610,",ma6o",0.15532326288665851,47,91,27.89,46,100,-2.92,12,275,144,22,59
2610,lraf],0.1536499087734531,50,50,7.07,54,59,-0.43,44,287,144,98,47
2610,[kb@V,0.14381779067455144,47,48,4.44,50,61,-0.64,36,270,145,38,42
2610,/ga6B,0.1419238394385583,43,64,19.4,36,77,-26.27,14,259,144,22,28
2610,Nku@Y,0.14106444182228856,43,23,5.0,61,36,17.1,29,270,177,38,44
2610,okT@A,0.13770491836161186,51,27,16.14,40,42,-6.04,46,270,122,38,27
2610,`Ia(v,0.13649029015444847,43,16,14.01,32,31,-4.63,38,184,144,0,64
2610,NkaCY,0.13426367709755102,49,57,2.87,52,72,0.43,29,270,144,43,44
2700,[Ig(b,0.8743419542702832,70,10,33.04,31,19,-1.94,36,184,154,0,50
2700,NCa@Y,0.51401737243337,53,13,16.8,51,29,-2.51,29,168,144,38,44
2700,(ka@B,0.3351138071937998,51,86,20.46,42,94,-10.99,10,270,144,38,28
2700,/CamB,0.31907059172496127,53,15,6.64,62,27,11.21,14,168,144,109,28
2700,/ka@n,0.23215169609637273,46,80,12.74,51,90,8.72,14,270,144,38,59
2700,mmaNO,0.23127477355840662,46,49,13.74,45,57,5.26,45,275,144,60,37
2700,Cka@O,0.22233301792627064,52,65,13.98,54,74,11.13,24,270,144,38,37
2700,/eamO,0.2071337332786761,51,78,5.98,51,84,-9.2,14,254,144,109,37
2700,/hamB,0.20470677466438628,50,66,8.98,40,81,-33.98,14,262,144,109,28
2700,:Ia@O,0.2039056489798853,52,40,8.11,63,44,29.07,19,184,144,38,37
2700,[kT@m,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,58
2700,[kT@h,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,55
2700,Elamf,0.19133006731284385,53,67,5.13,58,78,13.87,25,272,144,109,53
2700,Nka@q,0.18708369194520802,50,61,9.09,52,74,7.02,29,270,144,38,61
2700,NkabY,0.18522112931513035,49,57,6.45,48,72,-3.03,29,270,144,92,44
2700,qka@O,0.17856508077310418,47,44,7.0,57,49,19.02,47,270,144,38,37
2700,*ka@Y,0.17798227903838837,48,91,10.51,50,98,4.17,11,270,144,38,44
2700,:ka@d,0.17541087861413407,46,73,8.49,53,81,21.92,19,270,144,38,52
2700,ElwmO,0.17460683333564908,73,19,6.74,70,31,19.54,25,272,180,109,37
2700,_ka@O,0.16813750365252308,45,53,5.1,52,51,12.84,38,270,144,38,37
2700,)ka@B,0.16756988771801093,50,81,30.05,42,91,-10.45,11,270,144,38,28
2700,jkT@A,0.16280245418461262,48,31,22.63,36,44,-17.34,43,270,122,38,27
2700,WlSmv,0.16232675340916103,53,60,2.68,52,71,-6.84,34,272,121,109,64
2700,/ka@_,0.16178706639263224,45,80,6.92,50,91,3.68,14,270,144,38,48
2700,NjafO,0.16166465324548496,48,56,10.39,52,69,2.1,29,267,144,98,37
2700,AlamO,0.15947576406493083,54,68,5.48,51,76,-12.8,23,272,144,109,37
2700,",ma6w",0.15532326288665851,47,91,27.89,46,100,-2.92,12,275,144,22,65
2700,",ma6w",0.15532326288665851,47,91,27.89,46,100,-2.92,12,275,144,22,65
2700,",ma6f",0.15532326288665851,47,91,27.89,46,99,-3.06,12,275,144,22,53
2700,",ma6o",0.15532326288665851,47,91,27.89,46,100,-2.92,12,275,144,22,59
2790,[Ig(b,0.8743419542702832,70,10,33.04,31,19,-1.94,36,184,154,0,50
2790,NCa@Y,0.51401737243337,53,13,16.8,51,29,-2.51,29,168,144,38,44
2790,/CamB,0.31907059172496127,53,15,6.64,62,27,11.21,14,168,144,109,28
2790,/Fa@B,0.3058839159454017,52,19,10.45,55,36,8.61,14,176,144,38,28
2790,/Fa@B,0.3058839159454017,52,19,10.45,55,36,8.61,14,176,144,38,28
2790,/ka@w,0.23215169609637273,46,80,12.74,51,90,8.72,14,270,144,38,65
2790,/ka@n,0.23215169609637273,46,80,12.74,51,90,8.72,14,270,144,38,59
2790,Cka@O,0.22233301792627064,52,65,13.98,54,74,11.13,24,270,144,38,37
2790,+ka@B,0.20742312773435573,50,74,11.44,41,82,-0.85,12,270,144,38,28
2790,/hamB,0.20470677466438628,50,66,8.98,40,81,-33.98,14,262,144,109,28
2790,:Ia@O,0.2039056489798853,52,40,8.11,63,44,29.07,19,184,144,38,37
2790,[kT@m,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,58
2790,[kT@h,0.19656624311213952,42,56,8.84,49,69,3.58,36,270,122,38,55
2790,Nka@q,0.18708369194520802,50,61,9.09,52,74,7.02,29,270,144,38,61
